step,layer,hops,path_mass,route_divergence,relation_residual,relation_shuffled,relation_coverage,sources
17,0,1,0.29644805,,0.03947071731090546,0.08620992302894592,1.0,"[[360, "","", 0.006751315668225288], [393, ""."", 0.0058600325137376785], [382, ""."", 0.005467193201184273]]"
18,0,1,0.26247036,,0.021914968267083168,0.02407132461667061,1.0,"[[360, "","", 0.007446009665727615], [382, ""."", 0.006173642352223396], [149, "","", 0.005716394633054733]]"
19,0,1,0.3141498,,0.02563806250691414,0.029226219281554222,1.0,"[[360, "","", 0.008559271693229675], [382, ""."", 0.007113799452781677], [393, ""."", 0.006294261664152145]]"
20,0,1,0.34397048,,0.0004826036747545004,0.019599895924329758,1.0,"[[360, "","", 0.008371509611606598], [149, "","", 0.005773233249783516], [393, ""."", 0.005586296319961548]]"
21,0,1,0.27570215,,0.0649113804101944,0.10849492251873016,1.0,"[[360, "","", 0.007103681564331055], [149, "","", 0.005608251318335533], [208, "","", 0.005466420203447342]]"
22,0,1,0.34359482,,1.8246390027343296e-05,0.006732233799993992,1.0,"[[360, "","", 0.009344827383756638], [208, "","", 0.0067375339567661285], [149, "","", 0.006605107337236404]]"
23,0,1,0.28293455,,0.0028195541817694902,0.02619084343314171,1.0,"[[149, "","", 0.00729035958647728], [360, "","", 0.0068178847432136536], [393, ""."", 0.005493761971592903]]"
24,0,1,0.3345164,,0.0017238439759239554,0.013717220164835453,1.0,"[[360, "","", 0.007361900061368942], [156, "","", 0.006331212818622589], [382, ""."", 0.006094764918088913]]"
25,0,1,0.31730342,,0.016817228868603706,0.050246767699718475,1.0,"[[156, "","", 0.006453489884734154], [360, "","", 0.006303684785962105], [149, "","", 0.005623219534754753]]"
26,0,1,0.31265163,,0.010201521217823029,0.028157204389572144,1.0,"[[360, "","", 0.007439576089382172], [156, "","", 0.006015799939632416], [382, ""."", 0.00582512654364109]]"
27,0,1,0.32948667,,0.07722843438386917,0.1334497481584549,1.0,"[[156, "","", 0.013083025813102722], [360, "","", 0.008385641500353813], [393, ""."", 0.006407858803868294]]"
28,0,1,0.2809472,,0.00029561977135017514,0.03575191646814346,1.0,"[[360, "","", 0.008242299780249596], [393, ""."", 0.00611252523958683], [156, "","", 0.0055449120700359344]]"
29,0,1,0.2878189,,0.008059530518949032,0.047984279692173004,1.0,"[[360, "","", 0.006624143570661545], [393, ""."", 0.005897242575883865], [156, "","", 0.005138281732797623]]"
30,0,1,0.3065977,,0.004122951067984104,0.01413494162261486,1.0,"[[360, "","", 0.00826985016465187], [393, ""."", 0.006817905232310295], [156, "","", 0.0058121997863054276]]"
31,0,1,0.30413383,,0.0,0.0039598275907337666,1.0,"[[360, "","", 0.008196614682674408], [393, ""."", 0.006246477365493774], [156, "","", 0.005300302058458328]]"
32,0,1,0.27464527,,0.05395405367016792,0.1001620963215828,1.0,"[[360, "","", 0.00794144719839096], [393, ""."", 0.005486657842993736], [156, "","", 0.0053721833974123]]"
33,0,1,0.29287174,,0.0005656950525008142,0.015373351983726025,1.0,"[[360, "","", 0.00832577794790268], [393, ""."", 0.005383189767599106], [382, ""."", 0.004902767017483711]]"
34,0,1,0.2761439,,0.00012680899817496538,0.01989058032631874,1.0,"[[360, "","", 0.008648186922073364], [393, ""."", 0.005417231470346451], [382, ""."", 0.004956549033522606]]"
35,0,1,0.25051492,,0.005576233845204115,0.06284748762845993,1.0,"[[360, "","", 0.007519736886024475], [393, ""."", 0.005191810429096222], [382, ""."", 0.004479704424738884]]"
36,0,1,0.28860468,,0.0019654452335089445,0.007703419309109449,1.0,"[[360, "","", 0.007955100387334824], [393, ""."", 0.005440752953290939], [382, ""."", 0.005001122131943703]]"
37,0,1,0.24948582,,0.0005317117902450264,0.013804511167109013,1.0,"[[360, "","", 0.006720630452036858], [393, ""."", 0.005120024085044861], [156, "","", 0.004672743380069733]]"
38,0,1,0.3294437,,0.0725279301404953,0.12136108428239822,1.0,"[[360, "","", 0.008018361404538155], [133, "" […]\n\n"", 0.005745319649577141], [156, "","", 0.005388818681240082]]"
39,0,1,0.27595356,,0.000554038560949266,0.03017199970781803,1.0,"[[360, "","", 0.007011353969573975], [208, "","", 0.004955863580107689], [393, ""."", 0.004738830029964447]]"
40,0,1,0.2749163,,0.010209059342741966,0.019053511321544647,1.0,"[[360, "","", 0.006762715056538582], [208, "","", 0.004454335197806358], [393, ""."", 0.004414049908518791]]"
41,0,1,0.28238642,,0.0006091397954151034,0.004172620829194784,1.0,"[[360, "","", 0.007760070264339447], [156, "","", 0.004996126517653465], [208, "","", 0.0049514975398778915]]"
42,0,1,0.31627375,,0.0014524937141686678,0.009039880707859993,1.0,"[[360, "","", 0.009431548416614532], [393, ""."", 0.005863115191459656], [208, "","", 0.0057154931128025055]]"
43,0,1,0.23180148,,0.01147868949919939,0.042800210416316986,1.0,"[[360, "","", 0.007214538753032684], [208, "","", 0.004897566512227058], [393, ""."", 0.004194516688585281]]"
44,0,1,0.2763704,,0.049183838069438934,0.09812772274017334,1.0,"[[360, "","", 0.006419055163860321], [393, ""."", 0.005198385566473007], [375, ""."", 0.004294479265809059]]"
45,0,1,0.2406794,,1.8519996956456453e-05,0.005136343650519848,1.0,"[[360, "","", 0.007183969020843506], [208, "","", 0.0053073447197675705], [393, ""."", 0.004781786352396011]]"
46,0,1,0.2442177,,0.04607716202735901,0.10758157819509506,1.0,"[[360, "","", 0.00850742869079113], [393, ""."", 0.004673341289162636], [208, "","", 0.0042497701942920685]]"
47,0,1,0.2511199,,0.0700722187757492,0.1445513367652893,1.0,"[[360, "","", 0.007451700046658516], [208, "","", 0.0058188606053590775], [393, ""."", 0.004759540781378746]]"
48,0,1,0.27025464,,0.0011419845977798104,0.004361241590231657,1.0,"[[360, "","", 0.006539233028888702], [393, ""."", 0.00496150366961956], [208, "","", 0.004882048815488815]]"
49,0,1,0.25235665,,4.422302663442679e-05,0.010294859297573566,1.0,"[[360, "","", 0.005862249061465263], [208, "","", 0.004484718665480614], [156, "","", 0.004471639171242714]]"
50,0,1,0.26815063,,0.002603090601041913,0.017654407769441605,1.0,"[[360, "","", 0.006866464391350746], [208, "","", 0.005459200590848923], [156, "","", 0.005014363676309586]]"
51,0,1,0.26212335,,0.10613322257995605,0.16182583570480347,1.0,"[[360, "","", 0.0054100193083286285], [378, "" and"", 0.004333987832069397], [382, ""."", 0.004229635000228882]]"
52,0,1,0.2603571,,0.0028963573276996613,0.011020099744200706,1.0,"[[360, "","", 0.006959456950426102], [208, "","", 0.005964027717709541], [156, "","", 0.004708833992481232]]"
53,0,1,0.27358347,,0.10122542828321457,0.16159094870090485,1.0,"[[133, "" […]\n\n"", 0.007117006927728653], [360, "","", 0.005298949778079987], [266, "".\n\n"", 0.004929099231958389]]"
54,0,1,0.24455534,,0.0006001302972435951,0.005805595777928829,1.0,"[[360, "","", 0.007254868745803833], [208, "","", 0.005475688725709915], [393, ""."", 0.004022084176540375]]"
55,0,1,0.22439465,,0.049327559769153595,0.07869390398263931,1.0,"[[360, "","", 0.006728697568178177], [208, "","", 0.005348050966858864], [149, "","", 0.003803076222538948]]"
56,0,1,0.26256412,,0.017273860052227974,0.024324966594576836,1.0,"[[360, "","", 0.0060495175421237946], [208, "","", 0.004559440538287163], [382, ""."", 0.0037638340145349503]]"
57,0,1,0.25131208,,0.00047768649528734386,0.00824387650936842,1.0,"[[360, "","", 0.0071371253579854965], [208, "","", 0.005020754411816597], [382, ""."", 0.0038793645799160004]]"
58,0,1,0.26392028,,0.003014335175976157,0.01615787297487259,1.0,"[[360, "","", 0.007614068686962128], [208, "","", 0.004714012145996094], [149, "","", 0.0037299469113349915]]"
59,0,1,0.25682217,,0.016947228461503983,0.03445500135421753,1.0,"[[360, "","", 0.007981806993484497], [208, "","", 0.004783794283866882], [378, "" and"", 0.003915876150131226]]"
60,0,1,0.28236943,,0.1338030993938446,0.1967412531375885,1.0,"[[360, "","", 0.009543739259243011], [208, "","", 0.005710408091545105], [393, ""."", 0.004584865644574165]]"
61,0,1,0.24714321,,0.00018965499475598335,0.00830430630594492,1.0,"[[360, "","", 0.006283175200223923], [208, "","", 0.004473365843296051], [149, "","", 0.003918606787919998]]"
62,0,1,0.232472,,0.010850008577108383,0.0549112930893898,1.0,"[[360, "","", 0.005868835374712944], [208, "","", 0.004350103437900543], [149, "","", 0.004056036472320557]]"
63,0,1,0.24793212,,0.000971498666331172,0.007930002175271511,1.0,"[[360, "","", 0.006501620635390282], [208, "","", 0.004867266863584518], [149, "","", 0.004323119297623634]]"
64,0,1,0.2323049,,0.1087849885225296,0.17328493297100067,1.0,"[[360, "","", 0.006524847820401192], [208, "","", 0.0047445837408304214], [149, "","", 0.00403965450823307]]"
65,0,1,0.25159258,,0.02010691724717617,0.031308889389038086,1.0,"[[360, "","", 0.006786657497286797], [208, "","", 0.005000066012144089], [149, "","", 0.004770535975694656]]"
66,0,1,0.24867477,,0.0014610561775043607,0.01648533158004284,1.0,"[[360, "","", 0.006103426218032837], [208, "","", 0.004554113373160362], [149, "","", 0.004153752699494362]]"
67,0,1,0.2727554,,0.012301764450967312,0.032903652638196945,1.0,"[[360, "","", 0.006970692425966263], [208, "","", 0.005064539611339569], [149, "","", 0.004388879984617233]]"
68,0,1,0.2861289,,0.12623533606529236,0.1866466999053955,1.0,"[[360, "","", 0.006377227604389191], [133, "" […]\n\n"", 0.005954215303063393], [266, "".\n\n"", 0.005048828199505806]]"
69,0,1,0.24805683,,0.025944089516997337,0.08963219821453094,1.0,"[[360, "","", 0.005884602665901184], [208, "","", 0.00440574437379837], [393, ""."", 0.003636246547102928]]"
70,0,1,0.22337694,,0.023847628384828568,0.04378420487046242,1.0,"[[360, "","", 0.005182482302188873], [208, "","", 0.004100188612937927], [378, "" and"", 0.0035712402313947678]]"
71,0,1,0.18662834,,0.003316880203783512,0.004887092392891645,1.0,"[[360, "","", 0.005935925990343094], [208, "","", 0.004624083638191223], [156, "","", 0.0043910592794418335]]"
72,0,1,0.2426951,,0.0001689032360445708,0.005750451702624559,1.0,"[[360, "","", 0.007143683731555939], [208, "","", 0.005120333284139633], [156, "","", 0.004838880151510239]]"
73,0,1,0.23365006,,0.019981753081083298,0.026241706684231758,1.0,"[[360, "","", 0.005560059100389481], [208, "","", 0.004173608496785164], [156, "","", 0.003558877855539322]]"
74,0,1,0.22243953,,7.885784725658596e-05,0.006913399323821068,1.0,"[[360, "","", 0.0059547461569309235], [208, "","", 0.004449490457773209], [156, "","", 0.0038485247641801834]]"
75,0,1,0.24666905,,0.006172970402985811,0.015111859887838364,1.0,"[[360, "","", 0.006741560995578766], [208, "","", 0.005428135395050049], [149, "","", 0.00438334047794342]]"
76,0,1,0.22206816,,0.0008042074623517692,0.01359304878860712,1.0,"[[360, "","", 0.006156140938401222], [208, "","", 0.005001828074455261], [378, "" and"", 0.004096075892448425]]"
77,0,1,0.23004788,,0.0010927249677479267,0.02163432352244854,1.0,"[[360, "","", 0.006507920101284981], [208, "","", 0.005410060286521912], [149, "","", 0.00416884571313858]]"
78,0,1,0.21939453,,0.011925703845918179,0.03802052512764931,1.0,"[[360, "","", 0.006883535534143448], [208, "","", 0.005259841680526733], [149, "","", 0.004226855933666229]]"
79,0,1,0.19972923,,0.001389770768582821,0.03337962180376053,1.0,"[[360, "","", 0.00663783960044384], [208, "","", 0.004209071397781372], [149, "","", 0.0040640756487846375]]"
80,0,1,0.23024693,,0.01177129428833723,0.05185682699084282,1.0,"[[360, "","", 0.006055125966668129], [208, "","", 0.004816118627786636], [149, "","", 0.004440478980541229]]"
81,0,1,0.24669643,,0.0008321854984387755,0.009609384462237358,1.0,"[[360, "","", 0.007079072296619415], [208, "","", 0.005574125796556473], [149, "","", 0.0045017823576927185]]"
82,0,1,0.257173,,0.12497175484895706,0.18686993420124054,1.0,"[[360, "","", 0.00819019228219986], [208, "","", 0.0069564469158649445], [149, "","", 0.004632916301488876]]"
83,0,1,0.20985004,,0.06357668340206146,0.1362716257572174,1.0,"[[360, "","", 0.006678890436887741], [208, "","", 0.005620798096060753], [149, "","", 0.004285048693418503]]"
84,0,1,0.21358003,,0.06219895929098129,0.13883274793624878,1.0,"[[360, "","", 0.007559932768344879], [208, "","", 0.004223581403493881], [156, "","", 0.004206154495477676]]"
85,0,1,0.21135744,,0.0005099439295008779,0.004437678027898073,1.0,"[[360, "","", 0.006333058699965477], [208, "","", 0.004716729745268822], [149, "","", 0.004200536757707596]]"
86,0,1,0.22338979,,0.004745714832097292,0.014196750707924366,1.0,"[[360, "","", 0.006310861557722092], [208, "","", 0.004543464630842209], [156, "","", 0.004430927336215973]]"
87,0,1,0.25221938,,0.0020977628882974386,0.014843018725514412,1.0,"[[360, "","", 0.006678134202957153], [149, "","", 0.005113124847412109], [156, "","", 0.005013752728700638]]"
88,0,1,0.20975322,,0.001655042520724237,0.02046240121126175,1.0,"[[360, "","", 0.006633680313825607], [149, "","", 0.0044403523206710815], [208, "","", 0.004287585616111755]]"
89,0,1,0.24397019,,0.014427841641008854,0.023765651509165764,1.0,"[[360, "","", 0.007331175729632378], [208, "","", 0.005048997700214386], [149, "","", 0.0048951636999845505]]"
90,0,1,0.27185333,,0.11268001049757004,0.17258122563362122,1.0,"[[149, "","", 0.009798277169466019], [360, "","", 0.006848279386758804], [208, "","", 0.005344107747077942]]"
0,1,1,0.06280742,,,,0.0,"[[266, "".\n\n"", 0.0026383697986602783], [68, "" »."", 0.0017643831670284271], [69, "" […]"", 0.001692265272140503]]"
1,1,1,0.097305164,,,,0.0,"[[266, "".\n\n"", 0.0020196866244077682], [68, "" »."", 0.001678740605711937], [275, "" .."", 0.0014380868524312973]]"
2,1,1,0.07574731,,0.38229718804359436,0.39417728781700134,1.0,"[[266, "".\n\n"", 0.0011113621294498444], [69, "" […]"", 0.0010458789765834808], [68, "" »."", 0.0009892098605632782]]"
3,1,1,0.058261186,,0.18809744715690613,0.2023548185825348,1.0,"[[68, "" »."", 0.0009067058563232422], [275, "" .."", 0.0007953085005283356], [266, "".\n\n"", 0.0007683318108320236]]"
4,1,1,0.05161673,,0.12421365082263947,0.13466639816761017,1.0,"[[68, "" »."", 0.0009222738444805145], [266, "".\n\n"", 0.0008941162377595901], [275, "" .."", 0.000818377360701561]]"
5,1,1,0.060091197,,0.09429459273815155,0.10043139010667801,1.0,"[[68, "" »."", 0.001269349828362465], [275, "" .."", 0.0009001530706882477], [69, "" […]"", 0.0007664989680051804]]"
6,1,1,0.06179165,,0.08587449789047241,0.10195460170507431,1.0,"[[68, "" »."", 0.0014159083366394043], [69, "" […]"", 0.0012343842536211014], [275, "" .."", 0.0009508393704891205]]"
7,1,1,0.05079741,,0.11361359059810638,0.12735813856124878,1.0,"[[68, "" »."", 0.0013935118913650513], [69, "" […]"", 0.0012796856462955475], [275, "" .."", 0.0007656235247850418]]"
8,1,1,0.067556284,,0.1681099683046341,0.18446697294712067,1.0,"[[69, "" […]"", 0.0021070539951324463], [68, "" »."", 0.0019474681466817856], [266, "".\n\n"", 0.0015008039772510529]]"
9,1,1,0.051059254,,0.19820651412010193,0.21338701248168945,1.0,"[[69, "" […]"", 0.0007584504783153534], [68, "" »."", 0.0007142983376979828], [266, "".\n\n"", 0.0007083546370267868]]"
10,1,1,0.059418093,,0.13081447780132294,0.14148098230361938,1.0,"[[68, "" »."", 0.00098378024995327], [266, "".\n\n"", 0.0007413625717163086], [69, "" […]"", 0.0007012151181697845]]"
11,1,1,0.044573568,,0.11293797194957733,0.12604199349880219,1.0,"[[266, "".\n\n"", 0.0008824970573186874], [69, "" […]"", 0.0007537510246038437], [68, "" »."", 0.0007335245609283447]]"
12,1,1,0.05654757,,0.14524728059768677,0.15798331797122955,1.0,"[[266, "".\n\n"", 0.0007276181131601334], [275, "" .."", 0.000692564994096756], [360, "","", 0.0006693638861179352]]"
13,1,1,0.09980674,,0.04254034534096718,0.05010061711072922,1.0,"[[114, "" In"", 0.00676342099905014], [277, "" In"", 0.004639634862542152], [236, "" In"", 0.0024927109479904175]]"
14,1,1,0.053031906,,0.059966377913951874,0.05551021918654442,1.0,"[[395, ""ca"", 0.004404852166771889], [278, ""ca"", 0.0023303180932998657], [324, ""ca"", 0.002169940620660782]]"
15,1,1,0.06989278,,0.0093068303540349,0.003981831017881632,1.0,"[[274, "" Clothing"", 0.002042653039097786], [140, ""thing"", 0.0017697736620903015], [318, "" clothes"", 0.0016853325068950653]]"
16,1,1,0.059677552,,0.06870285421609879,0.08269977569580078,1.0,"[[266, "".\n\n"", 0.0020072292536497116], [68, "" »."", 0.0013701263815164566], [69, "" […]"", 0.0013538524508476257]]"
17,1,1,0.062289268,,0.1206783652305603,0.13245460391044617,1.0,"[[272, ""In"", 0.0025103986263275146], [394, "" In"", 0.0014280863106250763], [114, "" In"", 0.0011175572872161865]]"
18,1,1,0.05545795,,0.08302710205316544,0.08699100464582443,1.0,"[[395, ""ca"", 0.003145834431052208], [278, ""ca"", 0.0018497109413146973], [324, ""ca"", 0.0018066316843032837]]"
19,1,1,0.0645011,,0.056474316865205765,0.057633157819509506,1.0,"[[274, "" Clothing"", 0.002278439700603485], [280, "" clothing"", 0.001299215480685234], [88, ""thing"", 0.0012802109122276306]]"
20,1,1,0.04974839,,0.04890822619199753,0.04822525754570961,1.0,"[[142, "" consisted"", 0.004251062870025635], [311, "" Indians"", 0.0005871020257472992], [321, "" same"", 0.0005741622298955917]]"
21,1,1,0.034481004,,0.15245893597602844,0.15680243074893951,1.0,"[[311, "" Indians"", 0.0006689131259918213], [321, "" same"", 0.00044759921729564667], [68, "" »."", 0.0004379861056804657]]"
22,1,1,0.06370767,,0.03970325365662575,0.03781454637646675,1.0,"[[144, "" woven"", 0.007668450474739075], [311, "" Indians"", 0.000902002677321434], [355, ""irts"", 0.0007820948958396912]]"
23,1,1,0.0457287,,0.03344697132706642,0.036434005945920944,1.0,"[[145, "" or"", 0.001670796424150467], [159, "" or"", 0.0007011052221059799], [68, "" »."", 0.0005874559283256531]]"
24,1,1,0.054928504,,0.05084184929728508,0.052173275500535965,1.0,"[[146, "" kn"", 0.0031190961599349976], [347, "" knee"", 0.001075228676199913], [365, "" ankle"", 0.0009795930236577988]]"
25,1,1,0.063893884,,0.08614569157361984,0.0891977995634079,1.0,"[[147, ""itted"", 0.002588501200079918], [355, ""irts"", 0.001037001609802246], [397, ""unic"", 0.000822385773062706]]"
26,1,1,0.061559156,,0.09446743875741959,0.09961365908384323,1.0,"[[148, "" textiles"", 0.004041265696287155], [181, "" textiles"", 0.0022925660014152527], [116, "" textile"", 0.0016219224780797958]]"
27,1,1,0.051374365,,0.06947018951177597,0.07695307582616806,1.0,"[[108, ""”,"", 0.0007537659257650375], [360, "","", 0.0007493328303098679], [266, "".\n\n"", 0.0006249453872442245]]"
28,1,1,0.054713476,,0.06210843846201897,0.06974384933710098,1.0,"[[361, "" which"", 0.0014713611453771591], [68, "" »."", 0.0007006395608186722], [266, "".\n\n"", 0.000690879300236702]]"
29,1,1,0.047929622,,0.10730535537004471,0.11551225185394287,1.0,"[[152, "" were"", 0.000946367159485817], [319, "" were"", 0.0008887462317943573], [356, "" were"", 0.0008136481046676636]]"
30,1,1,0.041479543,,0.05063163489103317,0.05347602069377899,1.0,"[[154, "" worn"", 0.0009624529629945755], [368, "" wore"", 0.0007716603577136993], [351, "" wore"", 0.0007666945457458496]]"
31,1,1,0.050249707,,0.032181307673454285,0.03295281156897545,1.0,"[[155, "" whole"", 0.004150949418544769], [321, "" same"", 0.0005661230534315109], [95, "" the"", 0.0005185902118682861]]"
32,1,1,0.03749477,,0.05593914911150932,0.06368344277143478,1.0,"[[98, "" and"", 0.0005968846380710602], [264, "" and"", 0.0005885008722543716], [266, "".\n\n"", 0.0004947222769260406]]"
33,1,1,0.041887812,,0.06644928455352783,0.06932711601257324,1.0,"[[164, "" held"", 0.0038213543593883514], [95, "" the"", 0.0007420554757118225], [266, "".\n\n"", 0.0005635861307382584]]"
34,1,1,0.030069282,,0.06838138401508331,0.07074863463640213,1.0,"[[165, "" together"", 0.0007814168930053711], [266, "".\n\n"", 0.0005205608904361725], [360, "","", 0.00042996183037757874]]"
35,1,1,0.031538904,,0.09675536304712296,0.10301750898361206,1.0,"[[166, "" by"", 0.0005069095641374588], [266, "".\n\n"", 0.00042573362588882446], [311, "" Indians"", 0.0004047974944114685]]"
36,1,1,0.058183953,,0.031826529651880264,0.03367147222161293,1.0,"[[168, "" metal"", 0.003089720383286476], [97, "" colors"", 0.000920688733458519], [311, "" Indians"", 0.000764843076467514]]"
37,1,1,0.028837804,,0.04861978068947792,0.05125447362661362,1.0,"[[169, "" pins"", 0.001019895076751709], [355, ""irts"", 0.00047525204718112946], [311, "" Indians"", 0.0003412589430809021]]"
38,1,1,0.053951368,,0.05871749669313431,0.07395898550748825,1.0,"[[108, ""”,"", 0.0009070150554180145], [275, "" .."", 0.0007672961801290512], [68, "" »."", 0.0007447507232427597]]"
39,1,1,0.05105598,,0.05109306424856186,0.06105394288897514,1.0,"[[386, "" they"", 0.0011291895061731339], [108, ""”,"", 0.0006898976862430573], [266, "".\n\n"", 0.0006891265511512756]]"
40,1,1,0.05231132,,0.06608138233423233,0.06908489018678665,1.0,"[[368, "" wore"", 0.0013230852782726288], [304, "" wore"", 0.0011466555297374725], [326, "" wore"", 0.0008262116461992264]]"
41,1,1,0.03823193,,0.018922338262200356,0.01963209919631481,1.0,"[[327, "" simple"", 0.0028921738266944885], [321, "" same"", 0.00073225237429142], [311, "" Indians"", 0.000562051311135292]]"
42,1,1,0.05324485,,0.027403151616454124,0.027844080701470375,1.0,"[[328, "" tun"", 0.00808154046535492], [397, ""unic"", 0.0012657325714826584], [374, ""unic"", 0.001008305698633194]]"
43,1,1,0.030349627,,0.12148599326610565,0.1308492124080658,1.0,"[[329, ""ics"", 0.001663263887166977], [397, ""unic"", 0.0006892140954732895], [311, "" Indians"", 0.0006611738353967667]]"
44,1,1,0.053092852,,0.042768511921167374,0.048894092440605164,1.0,"[[275, "" .."", 0.0010262317955493927], [108, ""”,"", 0.000758390873670578], [68, "" »."", 0.0007535628974437714]]"
45,1,1,0.051823907,,0.03060179576277733,0.03205809369683266,1.0,"[[367, "" Men"", 0.005901385098695755], [325, "" men"", 0.0012985076755285263], [377, "" men"", 0.0011795144528150558]]"
46,1,1,0.039167907,,0.08279743045568466,0.09246643632650375,1.0,"[[108, ""”,"", 0.000812239944934845], [275, "" .."", 0.000661870464682579], [68, "" »."", 0.0006181355565786362]]"
47,1,1,0.039022528,,0.10363524407148361,0.11409824341535568,1.0,"[[108, ""”,"", 0.0005194097757339478], [266, "".\n\n"", 0.0004776604473590851], [275, "" .."", 0.0004415549337863922]]"
48,1,1,0.047527447,,0.03461259976029396,0.037263356149196625,1.0,"[[358, "" full"", 0.001453576609492302], [311, "" Indians"", 0.0010487213730812073], [119, ""."", 0.0005431119352579117]]"
49,1,1,0.05004148,,0.06766977161169052,0.06949948519468307,1.0,"[[359, "" length"", 0.0019425265491008759], [332, "" length"", 0.001120118424296379], [266, "".\n\n"", 0.000528508797287941]]"
50,1,1,0.04900992,,0.0518169030547142,0.05350857228040695,1.0,"[[355, ""irts"", 0.0024850256741046906], [352, "" skirt"", 0.002125263214111328], [311, "" Indians"", 0.0005951672792434692]]"
51,1,1,0.049990974,,0.1591958850622177,0.1693377047777176,1.0,"[[266, "".\n\n"", 0.000678088515996933], [275, "" .."", 0.000677451491355896], [68, "" »."", 0.0006560534238815308]]"
52,1,1,0.075717464,,0.06482657045125961,0.06692111492156982,1.0,"[[350, "" women"", 0.0069128405302762985], [226, "" women"", 0.0027170348912477493], [379, "" women"", 0.0016625411808490753]]"
53,1,1,0.051217884,,0.13039027154445648,0.1475224643945694,1.0,"[[275, "" .."", 0.0008655153214931488], [266, "".\n\n"", 0.0007450282573699951], [108, ""”,"", 0.0007358156144618988]]"
54,1,1,0.047842953,,0.012948459945619106,0.009775572456419468,1.0,"[[302, "" Nob"", 0.005419667810201645], [311, "" Indians"", 0.0014254860579967499], [185, "" Emperor"", 0.0008306950330734253]]"
55,1,1,0.04330295,,0.11388729512691498,0.11695218831300735,1.0,"[[303, ""les"", 0.002165127545595169], [311, "" Indians"", 0.0013002101331949234], [185, "" Emperor"", 0.0009034350514411926]]"
56,1,1,0.06187088,,0.07235032320022583,0.07433991134166718,1.0,"[[291, "" wore"", 0.0018494613468647003], [191, "" wore"", 0.0016458798199892044], [351, "" wore"", 0.0014286134392023087]]"
57,1,1,0.034638174,,0.03892524540424347,0.04110649600625038,1.0,"[[306, "" better"", 0.0015888158231973648], [119, ""."", 0.0005920752882957458], [321, "" same"", 0.0004544798284769058]]"
