condition,variant,step,layer,before_attention,after_attention,after_mlp
object0_world0,full,0,0,-1.9854499101638794,0.10898137092590332,-0.07006359100341797
object0_world0,full,0,1,-0.07006359100341797,0.988774836063385,0.6291159987449646
object0_world0,full,0,2,0.6291159987449646,1.2674925327301025,0.868659257888794
object0_world0,full,0,3,0.868659257888794,0.748995304107666,2.3081016540527344
object0_world0,full,0,4,2.3081016540527344,3.184852123260498,3.7042717933654785
object0_world0,full,0,5,3.7042717933654785,3.1302497386932373,-0.39917343854904175
object0_world0,full,0,6,-0.39917343854904175,-0.08967053890228271,1.505238652229309
object0_world0,full,0,7,1.505238652229309,1.8946789503097534,3.074672222137451
object0_world0,full,0,8,3.074672222137451,2.9283063411712646,2.867431163787842
object0_world0,full,0,9,2.867431163787842,3.9355249404907227,2.184673309326172
object0_world0,full,0,10,2.184673309326172,2.363145112991333,-1.5738353729248047
object0_world0,full,0,11,-1.5738353729248047,-1.1211295127868652,-1.2295305728912354
object0_world0,full,0,12,-1.2295305728912354,-1.4863359928131104,-0.7590596675872803
object0_world0,full,0,13,-0.7590596675872803,1.586824893951416,-0.5697728991508484
object0_world0,full,0,14,-0.5697728991508484,-0.8729661703109741,0.24938839673995972
object0_world0,full,0,15,0.24938839673995972,1.1678727865219116,1.3338351249694824
object0_world0,full,0,16,1.3338351249694824,0.3115307688713074,0.005837738513946533
object0_world0,full,0,17,0.005837738513946533,-0.46832573413848877,-0.3957839012145996
object0_world0,full,0,18,-0.3957839012145996,-0.7953287959098816,-0.16985046863555908
object0_world0,full,0,19,-0.16985046863555908,-0.16700375080108643,0.1781466007232666
object0_world0,full,0,20,0.1781466007232666,-0.15431463718414307,0.9520004987716675
object0_world0,full,0,21,0.9520004987716675,0.5936416387557983,0.6748993396759033
object0_world0,full,0,22,0.6748993396759033,0.20353198051452637,0.1538635492324829
object0_world0,full,0,23,0.1538635492324829,-0.17163324356079102,0.013364911079406738
object0_world0,full,0,24,0.013364911079406738,-0.42574048042297363,-0.1863560676574707
object0_world0,full,0,25,-0.1863560676574707,-0.07406508922576904,0.009252369403839111
object0_world0,full,0,26,0.009252369403839111,0.014646947383880615,0.24517634510993958
object0_world0,full,0,27,0.24517634510993958,0.3005027174949646,0.9141995906829834
object0_world0,full,0,28,0.9141995906829834,0.442303866147995,-0.048096299171447754
