condition,variant,step,layer,before_attention,after_attention,after_mlp
object0_world0,full,0,28,1.5780222415924072,1.024399757385254,0.7088668346405029
object0_world0,full,0,29,0.7088668346405029,0.831885814666748,0.8287604451179504
object0_world0,full,0,30,0.8287604451179504,2.459716558456421,1.8457168340682983
object0_world0,full,0,31,1.8457168340682983,1.805251121520996,1.8450636863708496
object0_world0,full,1,0,-2.633323907852173,0.14940547943115234,0.7511007785797119
object0_world0,full,1,1,0.7511007785797119,0.8281526565551758,1.6269246339797974
object0_world0,full,1,2,1.6269246339797974,2.1736865043640137,1.2020395994186401
object0_world0,full,1,3,1.2020395994186401,1.167834997177124,1.4303832054138184
object0_world0,full,1,4,1.4303832054138184,1.6651382446289062,2.722248077392578
object0_world0,full,1,5,2.722248077392578,3.2369513511657715,4.44685173034668
object0_world0,full,1,6,4.44685173034668,3.8212578296661377,3.263296127319336
object0_world0,full,1,7,3.263296127319336,3.7352421283721924,1.9965758323669434
object0_world0,full,1,8,1.9965758323669434,1.2740885019302368,1.165252923965454
object0_world0,full,1,9,1.165252923965454,2.3486223220825195,2.3661844730377197
object0_world0,full,1,10,2.3661844730377197,2.7210564613342285,-0.10393071174621582
object0_world0,full,1,11,-0.10393071174621582,0.5422395467758179,1.6425195932388306
object0_world0,full,1,12,1.6425195932388306,0.7751975059509277,0.06899005174636841
object0_world0,full,1,13,0.06899005174636841,1.8307439088821411,1.149003028869629
object0_world0,full,1,14,1.149003028869629,0.28147268295288086,-0.2295079231262207
object0_world0,full,1,15,-0.2295079231262207,0.851096510887146,1.563071370124817
object0_world0,full,1,16,1.563071370124817,0.5487067103385925,0.25750118494033813
object0_world0,full,1,17,0.25750118494033813,0.14494866132736206,0.48185431957244873
object0_world0,full,1,18,0.48185431957244873,-0.0030313730239868164,1.2768340110778809
object0_world0,full,1,19,1.2768340110778809,1.4005218744277954,1.571354627609253
object0_world0,full,1,20,1.571354627609253,1.5709922313690186,-0.0716562271118164
object0_world0,full,1,21,-0.0716562271118164,0.23909273743629456,0.8111093044281006
object0_world0,full,1,22,0.8111093044281006,0.671988844871521,0.4155024290084839
object0_world0,full,1,23,0.4155024290084839,0.40619122982025146,0.20640408992767334
object0_world0,full,1,24,0.20640408992767334,0.1578967571258545,0.15397632122039795
object0_world0,full,1,25,0.15397632122039795,0.27293455600738525,-2.7913877964019775
object0_world0,full,1,26,-2.7913877964019775,-2.414628505706787,-1.934293270111084
object0_world0,full,1,27,-1.934293270111084,-1.9180270433425903,-1.2967932224273682
object0_world0,full,1,28,-1.2967932224273682,-1.1864049434661865,-1.191068172454834
object0_world0,full,1,29,-1.191068172454834,-1.2359288930892944,-1.6932423114776611
object0_world0,full,1,30,-1.6932423114776611,-1.6608657836914062,-2.4045047760009766
object0_world0,full,1,31,-2.4045047760009766,-2.762002944946289,-2.4661922454833984
object0_world0,full,2,0,-3.629767656326294,-1.0101006031036377,-1.244465947151184
object0_world0,full,2,1,-1.244465947151184,-0.4638955295085907,-0.6464688777923584
object0_world0,full,2,2,-0.6464688777923584,0.25958573818206787,-0.017941534519195557
object0_world0,full,2,3,-0.017941534519195557,-0.34743207693099976,-1.5778684616088867
object0_world0,full,2,4,-1.5778684616088867,-1.0785720348358154,0.6577954292297363
object0_world0,full,2,5,0.6577954292297363,0.9732917547225952,1.9284930229187012
object0_world0,full,2,6,1.9284930229187012,1.2825489044189453,0.575419545173645
object0_world0,full,2,7,0.575419545173645,1.1065977811813354,1.8902478218078613
object0_world0,full,2,8,1.8902478218078613,1.5177690982818604,2.012315034866333
object0_world0,full,2,9,2.012315034866333,2.928936243057251,2.5844292640686035
object0_world0,full,2,10,2.5844292640686035,2.5103254318237305,1.2873222827911377
object0_world0,full,2,11,1.2873222827911377,1.8138946294784546,1.168869972229004
object0_world0,full,2,12,1.168869972229004,0.30565589666366577,0.9171789884567261
object0_world0,full,2,13,0.9171789884567261,2.2908313274383545,0.9482783079147339
object0_world0,full,2,14,0.9482783079147339,-0.30940771102905273,0.24376213550567627
object0_world0,full,2,15,0.24376213550567627,1.7202091217041016,2.2596452236175537
object0_world0,full,2,16,2.2596452236175537,1.2247073650360107,0.9083422422409058
object0_world0,full,2,17,0.9083422422409058,0.5877898931503296,1.286526083946228
object0_world0,full,2,18,1.286526083946228,0.6952427625656128,0.7190296649932861
object0_world0,full,2,19,0.7190296649932861,0.8912692070007324,1.7134172916412354
object0_world0,full,2,20,1.7134172916412354,1.8418691158294678,1.0292057991027832
object0_world0,full,2,21,1.0292057991027832,1.1100733280181885,0.4207172393798828
object0_world0,full,2,22,0.4207172393798828,-0.01688772439956665,0.3450714945793152
object0_world0,full,2,23,0.3450714945793152,0.2026820182800293,0.5589041709899902
object0_world0,full,2,24,0.5589041709899902,0.6998733878135681,1.06803560256958
object0_world0,full,2,25,1.06803560256958,1.2878053188323975,1.7750719785690308
object0_world0,full,2,26,1.7750719785690308,1.6743459701538086,1.377671241760254
object0_world0,full,2,27,1.377671241760254,1.2267768383026123,1.3164993524551392
object0_world0,full,2,28,1.3164993524551392,1.1101868152618408,0.6843817234039307
object0_world0,full,2,29,0.6843817234039307,0.6510829925537109,0.5853394269943237
object0_world0,full,2,30,0.5853394269943237,0.46202969551086426,0.4198668599128723
object0_world0,full,2,31,0.4198668599128723,0.5892226696014404,0.5107314586639404
object0_world0,full,3,0,-2.28399395942688,1.0059195756912231,0.29883405566215515
object0_world0,full,3,1,0.29883405566215515,0.1153644323348999,0.16715532541275024
object0_world0,full,3,2,0.16715532541275024,1.0622987747192383,1.204230785369873
object0_world0,full,3,3,1.204230785369873,0.611447811126709,-1.2629859447479248
object0_world0,full,3,4,-1.2629859447479248,-0.7909364700317383,0.425475537776947
object0_world0,full,3,5,0.425475537776947,0.9724009037017822,1.325209379196167
object0_world0,full,3,6,1.325209379196167,0.5801886320114136,1.0829203128814697
object0_world0,full,3,7,1.0829203128814697,1.5330967903137207,0.07383275032043457
object0_world0,full,3,8,0.07383275032043457,-0.09448742866516113,0.239038348197937
object0_world0,full,3,9,0.239038348197937,1.08436918258667,0.009217798709869385
object0_world0,full,3,10,0.009217798709869385,0.06569099426269531,-1.2341402769088745
object0_world0,full,3,11,-1.2341402769088745,-0.7830832004547119,-1.3882322311401367
object0_world0,full,3,12,-1.3882322311401367,-1.5432156324386597,-0.44470494985580444
object0_world0,full,3,13,-0.44470494985580444,1.8087992668151855,1.790332555770874
object0_world0,full,3,14,1.790332555770874,0.46186351776123047,0.37204432487487793
object0_world0,full,3,15,0.37204432487487793,1.6337170600891113,2.3671302795410156
object0_world0,full,3,16,2.3671302795410156,1.3797686100006104,2.189222812652588
object0_world0,full,3,17,2.189222812652588,1.6070420742034912,1.9585423469543457
object0_world0,full,3,18,1.9585423469543457,1.5935580730438232,1.793426513671875
object0_world0,full,3,19,1.793426513671875,1.711515188217163,1.9702534675598145
object0_world0,full,3,20,1.9702534675598145,1.490023136138916,1.658599615097046
object0_world0,full,3,21,1.658599615097046,1.8042317628860474,1.828534483909607
object0_world0,full,3,22,1.828534483909607,1.4625942707061768,1.0682153701782227
object0_world0,full,3,23,1.0682153701782227,1.0743048191070557,1.2398508787155151
object0_world0,full,3,24,1.2398508787155151,1.427123785018921,1.563315510749817
object0_world0,full,3,25,1.563315510749817,1.3087007999420166,1.7348061800003052
object0_world0,full,3,26,1.7348061800003052,1.5668363571166992,1.6645413637161255
object0_world0,full,3,27,1.6645413637161255,1.6467583179473877,1.4838364124298096
object0_world0,full,3,28,1.4838364124298096,1.3088502883911133,1.2087359428405762
object0_world0,full,3,29,1.2087359428405762,1.1789947748184204,1.1213678121566772
object0_world0,full,3,30,1.1213678121566772,1.32101571559906,1.3810827732086182
object0_world0,full,3,31,1.3810827732086182,1.5423437356948853,0.6521134972572327
object0_world0,full,4,0,0.02108931541442871,1.8761093616485596,2.882612705230713
object0_world0,full,4,1,2.882612705230713,1.0295299291610718,1.48917555809021
object0_world0,full,4,2,1.48917555809021,2.4927611351013184,3.5545475482940674
object0_world0,full,4,3,3.5545475482940674,2.8251376152038574,0.20369237661361694
object0_world0,full,4,4,0.20369237661361694,0.9011539220809937,1.7663757801055908
object0_world0,full,4,5,1.7663757801055908,2.0525155067443848,2.1917002201080322
object0_world0,full,4,6,2.1917002201080322,1.3354239463806152,1.6952507495880127
object0_world0,full,4,7,1.6952507495880127,1.5318706035614014,-0.18229717016220093
object0_world0,full,4,8,-0.18229717016220093,1.25943922996521,0.699364960193634
object0_world0,full,4,9,0.699364960193634,1.494917869567871,0.49912405014038086
object0_world0,full,4,10,0.49912405014038086,1.0952110290527344,0.5097699761390686
object0_world0,full,4,11,0.5097699761390686,0.5170367956161499,0.8650281429290771
object0_world0,full,4,12,0.8650281429290771,1.0335102081298828,1.2450579404830933
object0_world0,full,4,13,1.2450579404830933,3.531475067138672,2.5182385444641113
object0_world0,full,4,14,2.5182385444641113,0.6196401119232178,0.32076573371887207
object0_world0,full,4,15,0.32076573371887207,0.41706937551498413,2.7344303131103516
object0_world0,full,4,16,2.7344303131103516,1.6001043319702148,2.554819107055664
object0_world0,full,4,17,2.554819107055664,1.6589752435684204,1.8331515789031982
object0_world0,full,4,18,1.8331515789031982,1.3748259544372559,1.7717581987380981
object0_world0,full,4,19,1.7717581987380981,1.7202757596969604,2.6498141288757324
object0_world0,full,4,20,2.6498141288757324,2.1925628185272217,2.913651466369629
object0_world0,full,4,21,2.913651466369629,2.8412461280822754,2.3166329860687256
object0_world0,full,4,22,2.3166329860687256,1.5128716230392456,1.4226479530334473
object0_world0,full,4,23,1.4226479530334473,1.333475112915039,1.3089429140090942
object0_world0,full,4,24,1.3089429140090942,1.5111689567565918,0.9755387902259827
object0_world0,full,4,25,0.9755387902259827,0.5887173414230347,1.1441595554351807
object0_world0,full,4,26,1.1441595554351807,1.0946699380874634,1.053605318069458
object0_world0,full,4,27,1.053605318069458,1.1350343227386475,1.0391812324523926
object0_world0,full,4,28,1.0391812324523926,1.001096248626709,1.2638566493988037
object0_world0,full,4,29,1.2638566493988037,1.3048961162567139,1.1349562406539917
object0_world0,full,4,30,1.1349562406539917,1.1578361988067627,1.743295669555664
object0_world0,full,4,31,1.743295669555664,1.7467882633209229,0.681625247001648
object0_world0,full,5,0,1.4733428955078125,2.4980549812316895,1.1193218231201172
object0_world0,full,5,1,1.1193218231201172,0.6040018200874329,0.7192106246948242
object0_world0,full,5,2,0.7192106246948242,1.6626098155975342,1.9697846174240112
object0_world0,full,5,3,1.9697846174240112,2.316627025604248,1.010685920715332
object0_world0,full,5,4,1.010685920715332,2.6225247383117676,2.473581075668335
object0_world0,full,5,5,2.473581075668335,2.755373954772949,3.672995090484619
object0_world0,full,5,6,3.672995090484619,3.7492659091949463,3.078563690185547
object0_world0,full,5,7,3.078563690185547,3.0399866104125977,2.842583179473877
object0_world0,full,5,8,2.842583179473877,3.222686767578125,3.508179187774658
object0_world0,full,5,9,3.508179187774658,3.1250059604644775,2.3490891456604004
object0_world0,full,5,10,2.3490891456604004,3.035810947418213,0.921079158782959
object0_world0,full,5,11,0.921079158782959,0.8215721249580383,2.1107966899871826
object0_world0,full,5,12,2.1107966899871826,1.8183797597885132,2.108732223510742
object0_world0,full,5,13,2.108732223510742,4.284538269042969,2.8096065521240234
object0_world0,full,5,14,2.8096065521240234,2.1484413146972656,3.1757500171661377
object0_world0,full,5,15,3.1757500171661377,3.5375635623931885,4.727846145629883
object0_world0,full,5,16,4.727846145629883,4.792116165161133,4.303635597229004
object0_world0,full,5,17,4.303635597229004,3.781250238418579,3.6220791339874268
object0_world0,full,5,18,3.6220791339874268,3.2954444885253906,3.2013044357299805
object0_world0,full,5,19,3.2013044357299805,2.9935364723205566,3.757887840270996
object0_world0,full,5,20,3.757887840270996,2.8195910453796387,3.7070279121398926
object0_world0,full,5,21,3.7070279121398926,3.4924516677856445,3.3909316062927246
object0_world0,full,5,22,3.3909316062927246,3.3702800273895264,3.276312828063965
object0_world0,full,5,23,3.276312828063965,2.9181504249572754,2.4417595863342285
object0_world0,full,5,24,2.4417595863342285,2.529923439025879,2.5915727615356445
object0_world0,full,5,25,2.5915727615356445,2.0303192138671875,2.247079372406006
object0_world0,full,5,26,2.247079372406006,2.1940982341766357,2.496476411819458
object0_world0,full,5,27,2.496476411819458,2.4327683448791504,3.0803918838500977
object0_world0,full,5,28,3.0803918838500977,2.751528263092041,3.2383384704589844
object0_world0,full,5,29,3.2383384704589844,3.174375057220459,3.0674774646759033
object0_world0,full,5,30,3.0674774646759033,2.64250111579895,3.0678787231445312
object0_world0,full,5,31,3.0678787231445312,2.7952756881713867,1.6466038227081299
object0_world0,full,6,0,-1.0788846015930176,0.13533276319503784,-3.31667160987854
object0_world0,full,6,1,-3.31667160987854,-2.959129571914673,-1.907792091369629
object0_world0,full,6,2,-1.907792091369629,-1.2879573106765747,-0.7455967664718628
object0_world0,full,6,3,-0.7455967664718628,-0.38424408435821533,-1.6627628803253174
object0_world0,full,6,4,-1.6627628803253174,-0.6656960248947144,0.952008068561554
object0_world0,full,6,5,0.952008068561554,1.3223514556884766,0.291694313287735
object0_world0,full,6,6,0.291694313287735,0.3745124638080597,0.14928874373435974
object0_world0,full,6,7,0.14928874373435974,0.13661594688892365,-0.5566082000732422
object0_world0,full,6,8,-0.5566082000732422,0.3279750943183899,-0.5028151869773865
object0_world0,full,6,9,-0.5028151869773865,0.1393471360206604,-1.100478172302246
object0_world0,full,6,10,-1.100478172302246,0.3063335418701172,0.11977598071098328
object0_world0,full,6,11,0.11977598071098328,0.07416336238384247,1.6247470378875732
object0_world0,full,6,12,1.6247470378875732,2.05812406539917,0.8254432082176208
object0_world0,full,6,13,0.8254432082176208,2.126898765563965,1.1186846494674683
object0_world0,full,6,14,1.1186846494674683,-0.2768545150756836,0.5252832174301147
object0_world0,full,6,15,0.5252832174301147,0.8013168573379517,1.3589857816696167
object0_world0,full,6,16,1.3589857816696167,1.4975227117538452,2.1105422973632812
object0_world0,full,6,17,2.1105422973632812,1.7906686067581177,1.034839391708374
object0_world0,full,6,18,1.034839391708374,0.6319027543067932,0.9898685812950134
object0_world0,full,6,19,0.9898685812950134,1.4193553924560547,1.8819749355316162
object0_world0,full,6,20,1.8819749355316162,1.3472464084625244,2.5510001182556152
object0_world0,full,6,21,2.5510001182556152,2.694124221801758,2.446335792541504
object0_world0,full,6,22,2.446335792541504,2.30474591255188,2.95291805267334
object0_world0,full,6,23,2.95291805267334,3.1971306800842285,2.7353310585021973
object0_world0,full,6,24,2.7353310585021973,2.382709503173828,2.990192413330078
object0_world0,full,6,25,2.990192413330078,2.879143238067627,2.427745819091797
object0_world0,full,6,26,2.427745819091797,2.3566250801086426,3.143299102783203
object0_world0,full,6,27,3.143299102783203,2.889237642288208,4.150336265563965
object0_world0,full,6,28,4.150336265563965,3.772447109222412,3.341243028640747
object0_world0,full,6,29,3.341243028640747,3.2586593627929688,3.497103214263916
object0_world0,full,6,30,3.497103214263916,2.8257200717926025,1.8922172784805298
object0_world0,full,6,31,1.8922172784805298,1.5650269985198975,1.80686616897583
object0_world0,full,7,0,0.13012754917144775,1.4425048828125,0.03167891502380371
object0_world0,full,7,1,0.03167891502380371,0.31492364406585693,0.111794114112854
object0_world0,full,7,2,0.111794114112854,1.219383716583252,1.623877763748169
object0_world0,full,7,3,1.623877763748169,1.5483344793319702,0.22672128677368164
object0_world0,full,7,4,0.22672128677368164,-0.1655886173248291,0.6866004467010498
object0_world0,full,7,5,0.6866004467010498,1.046040654182434,0.23331326246261597
object0_world0,full,7,6,0.23331326246261597,-0.6319003701210022,-0.31023162603378296
object0_world0,full,7,7,-0.31023162603378296,0.9957175850868225,0.9586299657821655
object0_world0,full,7,8,0.9586299657821655,1.276989221572876,-0.32294130325317383
object0_world0,full,7,9,-0.32294130325317383,0.3650468587875366,0.097776859998703
object0_world0,full,7,10,0.097776859998703,0.6760311126708984,2.111283540725708
object0_world0,full,7,11,2.111283540725708,1.8919804096221924,2.560251235961914
object0_world0,full,7,12,2.560251235961914,1.5366867780685425,1.466066837310791
object0_world0,full,7,13,1.466066837310791,1.9291419982910156,0.8738013505935669
object0_world0,full,7,14,0.8738013505935669,-0.3477931022644043,0.8553773760795593
object0_world0,full,7,15,0.8553773760795593,1.5513389110565186,3.7904129028320312
object0_world0,full,7,16,3.7904129028320312,2.7165777683258057,1.0962156057357788
object0_world0,full,7,17,1.0962156057357788,0.9863747954368591,0.6327477097511292
object0_world0,full,7,18,0.6327477097511292,0.1863257884979248,1.4431829452514648
object0_world0,full,7,19,1.4431829452514648,1.3658814430236816,1.2680965662002563
object0_world0,full,7,20,1.2680965662002563,1.1124491691589355,0.7018221616744995
object0_world0,full,7,21,0.7018221616744995,1.0029797554016113,0.41678154468536377
object0_world0,full,7,22,0.41678154468536377,0.6604505777359009,1.206347942352295
object0_world0,full,7,23,1.206347942352295,0.962533175945282,1.049477458000183
object0_world0,full,7,24,1.049477458000183,0.9768155217170715,1.1841374635696411
object0_world0,full,7,25,1.1841374635696411,1.1411693096160889,1.1210453510284424
object0_world0,full,7,26,1.1210453510284424,1.2385566234588623,0.9523186087608337
object0_world0,full,7,27,0.9523186087608337,0.8480889797210693,0.9865793585777283
object0_world0,full,7,28,0.9865793585777283,0.782357931137085,0.6599853038787842
object0_world0,full,7,29,0.6599853038787842,0.5985110998153687,1.1210228204727173
object0_world0,full,7,30,1.1210228204727173,0.8341752290725708,0.7147878408432007
object0_world0,full,7,31,0.7147878408432007,0.5811148285865784,0.3816704750061035
object0_world0,full,8,0,-0.9651464223861694,1.2413188219070435,0.3502793312072754
object0_world0,full,8,1,0.3502793312072754,-0.2754933834075928,0.42225897312164307
object0_world0,full,8,2,0.42225897312164307,0.6434129476547241,0.42534852027893066
object0_world0,full,8,3,0.42534852027893066,0.2618875503540039,0.384878933429718
object0_world0,full,8,4,0.384878933429718,0.8252677917480469,1.3386263847351074
object0_world0,full,8,5,1.3386263847351074,1.9475948810577393,1.8782850503921509
object0_world0,full,8,6,1.8782850503921509,1.7596635818481445,2.397683620452881
object0_world0,full,8,7,2.397683620452881,3.143007278442383,2.0133275985717773
object0_world0,full,8,8,2.0133275985717773,2.324418544769287,1.7259846925735474
object0_world0,full,8,9,1.7259846925735474,1.96262788772583,2.4740359783172607
object0_world0,full,8,10,2.4740359783172607,2.2211368083953857,2.318406105041504
object0_world0,full,8,11,2.318406105041504,1.5409284830093384,2.015697479248047
object0_world0,full,8,12,2.015697479248047,0.8463057279586792,0.378946453332901
object0_world0,full,8,13,0.378946453332901,1.699413776397705,0.7990782260894775
object0_world0,full,8,14,0.7990782260894775,-0.15413594245910645,-0.07152450084686279
object0_world0,full,8,15,-0.07152450084686279,1.230135202407837,3.3155078887939453
object0_world0,full,8,16,3.3155078887939453,1.9015941619873047,1.2008278369903564
object0_world0,full,8,17,1.2008278369903564,1.171152114868164,0.8095945715904236
object0_world0,full,8,18,0.8095945715904236,-0.05579495429992676,0.9755377769470215
object0_world0,full,8,19,0.9755377769470215,1.2270758152008057,1.2015624046325684
object0_world0,full,8,20,1.2015624046325684,1.046109914779663,2.1370081901550293
object0_world0,full,8,21,2.1370081901550293,1.9658700227737427,1.3698899745941162
object0_world0,full,8,22,1.3698899745941162,1.5443824529647827,1.9939994812011719
object0_world0,full,8,23,1.9939994812011719,1.5610891580581665,1.3730380535125732
object0_world0,full,8,24,1.3730380535125732,1.1363389492034912,0.8852828741073608
object0_world0,full,8,25,0.8852828741073608,0.4871857166290283,0.8303864002227783
object0_world0,full,8,26,0.8303864002227783,0.893963098526001,0.8164604902267456
object0_world0,full,8,27,0.8164604902267456,0.7799754738807678,1.2776283025741577
object0_world0,full,8,28,1.2776283025741577,1.0736278295516968,1.3138841390609741
object0_world0,full,8,29,1.3138841390609741,1.3443222045898438,1.027146816253662
object0_world0,full,8,30,1.027146816253662,0.7813880443572998,1.0253002643585205
object0_world0,full,8,31,1.0253002643585205,0.7290970087051392,0.887563169002533
object0_world0,full,9,0,0.02108931541442871,1.8569800853729248,2.5215530395507812
object0_world0,full,9,1,2.5215530395507812,0.6312916278839111,1.4862146377563477
object0_world0,full,9,2,1.4862146377563477,1.4216316938400269,2.2864670753479004
object0_world0,full,9,3,2.2864670753479004,1.5525057315826416,-0.06710022687911987
object0_world0,full,9,4,-0.06710022687911987,1.0634814500808716,2.561727285385132
object0_world0,full,9,5,2.561727285385132,2.106642723083496,1.948007583618164
object0_world0,full,9,6,1.948007583618164,1.0314791202545166,1.9258317947387695
object0_world0,full,9,7,1.9258317947387695,2.581350088119507,2.397651195526123
object0_world0,full,9,8,2.397651195526123,2.9463067054748535,2.9877963066101074
object0_world0,full,9,9,2.9877963066101074,3.567483425140381,3.5951125621795654
object0_world0,full,9,10,3.5951125621795654,3.8743932247161865,3.3143932819366455
object0_world0,full,9,11,3.3143932819366455,3.9805803298950195,3.2793428897857666
object0_world0,full,9,12,3.2793428897857666,2.4221034049987793,2.6918482780456543
object0_world0,full,9,13,2.6918482780456543,4.344775676727295,4.112672805786133
object0_world0,full,9,14,4.112672805786133,2.5856869220733643,0.5855221748352051
object0_world0,full,9,15,0.5855221748352051,0.8781302571296692,2.1490328311920166
object0_world0,full,9,16,2.1490328311920166,0.8449610471725464,1.3983190059661865
object0_world0,full,9,17,1.3983190059661865,1.088437557220459,1.5720962285995483
object0_world0,full,9,18,1.5720962285995483,0.5310695171356201,1.229875922203064
object0_world0,full,9,19,1.229875922203064,1.5169556140899658,1.3396997451782227
object0_world0,full,9,20,1.3396997451782227,1.368560791015625,2.4799838066101074
object0_world0,full,9,21,2.4799838066101074,1.8625057935714722,1.288479208946228
object0_world0,full,9,22,1.288479208946228,1.8768622875213623,2.1548707485198975
object0_world0,full,9,23,2.1548707485198975,1.429904580116272,1.320810317993164
object0_world0,full,9,24,1.320810317993164,1.089611291885376,0.6292610168457031
object0_world0,full,9,25,0.6292610168457031,0.24029779434204102,0.5942413806915283
object0_world0,full,9,26,0.5942413806915283,0.6955313682556152,0.38652336597442627
object0_world0,full,9,27,0.38652336597442627,0.4877428710460663,0.9491399526596069
object0_world0,full,9,28,0.9491399526596069,0.671434760093689,0.6620988845825195
object0_world0,full,9,29,0.6620988845825195,0.7620861530303955,0.6295690536499023
object0_world0,full,9,30,0.6295690536499023,0.36146360635757446,0.4693280756473541
object0_world0,full,9,31,0.4693280756473541,0.7568857669830322,0.36384567618370056
object0_world0,full,10,0,-2.6326093673706055,-0.7294095754623413,-2.2634997367858887
object0_world0,full,10,1,-2.2634997367858887,-1.9154409170150757,-1.2479056119918823
object0_world0,full,10,2,-1.2479056119918823,-1.3724911212921143,-1.6393804550170898
object0_world0,full,10,3,-1.6393804550170898,-1.0943529605865479,-1.8939303159713745
object0_world0,full,10,4,-1.8939303159713745,-1.4574228525161743,0.42796117067337036
object0_world0,full,10,5,0.42796117067337036,-0.21366381645202637,-0.7251498699188232
object0_world0,full,10,6,-0.7251498699188232,-1.1404547691345215,-0.571659505367279
object0_world0,full,10,7,-0.571659505367279,-0.08603143692016602,-0.6349308490753174
object0_world0,full,10,8,-0.6349308490753174,-0.41428518295288086,-0.3433765172958374
object0_world0,full,10,9,-0.3433765172958374,-0.9519319534301758,-0.6196370124816895
object0_world0,full,10,10,-0.6196370124816895,-0.13912653923034668,-0.7565094232559204
object0_world0,full,10,11,-0.7565094232559204,-0.16914725303649902,-2.1940972805023193
object0_world0,full,10,12,-2.1940972805023193,-1.2804080247879028,-1.739872694015503
object0_world0,full,10,13,-1.739872694015503,1.5063116550445557,0.1815868616104126
object0_world0,full,10,14,0.1815868616104126,-1.1581631898880005,-0.30155259370803833
object0_world0,full,10,15,-0.30155259370803833,1.124977707862854,1.1693065166473389
object0_world0,full,10,16,1.1693065166473389,0.6418308019638062,0.5913349986076355
object0_world0,full,10,17,0.5913349986076355,2.165663480758667,2.0733675956726074
object0_world0,full,10,18,2.0733675956726074,1.8259310722351074,2.3735570907592773
object0_world0,full,10,19,2.3735570907592773,2.373669385910034,2.372645616531372
object0_world0,full,10,20,2.372645616531372,2.1634230613708496,1.9157922267913818
object0_world0,full,10,21,1.9157922267913818,1.7280235290527344,1.2503795623779297
object0_world0,full,10,22,1.2503795623779297,2.118759870529175,1.8288567066192627
object0_world0,full,10,23,1.8288567066192627,1.3342429399490356,1.3497216701507568
object0_world0,full,10,24,1.3497216701507568,0.9842793345451355,1.4254984855651855
object0_world0,full,10,25,1.4254984855651855,1.0342494249343872,1.4094829559326172
object0_world0,full,10,26,1.4094829559326172,1.341177225112915,1.2566519975662231
object0_world0,full,10,27,1.2566519975662231,1.1861891746520996,1.5291074514389038
object0_world0,full,10,28,1.5291074514389038,1.3058127164840698,1.3667620420455933
object0_world0,full,10,29,1.3667620420455933,1.5823171138763428,1.5097112655639648
object0_world0,full,10,30,1.5097112655639648,1.2449402809143066,1.2072875499725342
object0_world0,full,10,31,1.2072875499725342,1.5952637195587158,0.7033711671829224
object0_world0,full,11,0,1.3865973949432373,1.7609682083129883,0.724941611289978
object0_world0,full,11,1,0.724941611289978,0.7981137037277222,0.9606544971466064
object0_world0,full,11,2,0.9606544971466064,1.0691242218017578,1.438889980316162
object0_world0,full,11,3,1.438889980316162,1.7117161750793457,1.6423206329345703
object0_world0,full,11,4,1.6423206329345703,2.1621642112731934,2.77431321144104
object0_world0,full,11,5,2.77431321144104,2.182786464691162,1.6768527030944824
object0_world0,full,11,6,1.6768527030944824,1.5056638717651367,2.2160120010375977
object0_world0,full,11,7,2.2160120010375977,2.791775941848755,0.11043208837509155
