step,layer,source_mass,valid_heads,dispersion,disagreement,shift,shift_baseline
1,9,0.10245525650680065,32,6.452324183988674,0.7791200946314794,0.33667116928495755,
1,10,0.16218027845025063,32,6.268354940241741,0.8390869300188273,0.4311182164958968,
1,11,0.1754801943898201,32,6.061116673219297,0.70415022338062,0.3348546760511457,
1,12,0.18410884030163288,32,6.069445380599796,0.42073993519497765,0.31677720010118415,
1,13,0.30947122536599636,32,5.934526321009222,0.6019321799815023,0.31058144240156393,
1,14,0.173652496188879,32,5.39594848248488,0.8956491323591598,0.426250574085959,
1,15,0.12557960115373135,32,6.131991331674511,0.901183626952224,0.4437665403052956,
1,16,0.12093190662562847,32,5.981132023214053,0.8428362933330744,0.40969751558257694,
1,17,0.09648233652114868,32,6.578297177061684,0.7628604085562198,0.3532123603787779,
1,18,0.09351637773215771,32,6.9203699784124755,0.6566671132172957,0.29774085406295514,
1,19,0.07640405744314194,32,7.163389904695576,0.6797500188292585,0.2871284318740042,
1,20,0.1105284933000803,32,6.975140388178321,0.8519266881020355,0.3671953281515686,
1,21,0.10132523253560066,32,6.603067505152441,0.9595525533503206,0.3652003283743043,
1,22,0.08596245758235455,32,6.679928694878207,0.8613305637638025,0.4004885153050835,
1,23,0.07381413131952286,32,7.069074942338983,0.8580445934375183,0.36539950311168223,
1,24,0.05724750831723213,32,6.782821874848441,1.0542759254676284,0.36729472519445394,
1,25,0.043303728103637695,32,6.491534342497262,1.314997276280101,0.3887878299156655,
1,26,0.08484158478677273,32,6.511421883494767,0.8877007475605163,0.3851437681506507,
1,27,0.06800626777112484,32,6.995237789221596,0.9482287675097316,0.37775824062916535,
1,28,0.09763235412538052,32,7.098938213310499,0.8411813295426676,0.3985615268932625,
1,29,0.05274421349167824,32,7.175167887718169,0.7917356555313262,0.3393546301541652,
1,30,0.1040031909942627,32,7.135218516929068,0.8147966157696613,0.3878567924848362,
1,31,0.06602189876139164,32,7.354172124425093,0.8998994845430612,0.3761448628299392,
2,0,0.4410133324563503,32,7.020035405232397,0.9150865383713089,0.20174449882821083,0.35202222654504906
2,1,0.08418787829577923,32,7.342533031419478,0.8550550124025786,0.35254262410810294,0.3541562827416498
2,2,0.06173396296799183,32,6.4424027885960955,1.2481068566210896,0.4850771585043366,0.4277413670599036
2,3,0.11697166785597801,32,7.301097160413249,0.7279802513465263,0.389461599297078,0.3352612342774714
2,4,0.10219717212021351,32,7.063334818915691,0.9371877283422618,0.41076713884205573,0.3329916574734799
2,5,0.20129507221281528,32,6.687986614938964,1.0442995826092272,0.4920485959795923,0.36027568080792766
2,6,0.16017243452370167,32,7.166239965118931,0.8175585551177251,0.4314812005451004,0.32213228658883886
2,7,0.24248022586107254,32,7.029063256391732,0.8000560986767766,0.4837255089142545,0.3343605227130495
2,8,0.28540197759866714,32,7.031187756957505,0.8359062298603774,0.49495155143335945,0.3628270585895138
2,9,0.3290861137211323,32,7.091025252332758,0.8126615546202016,0.47830391349844437,0.33667116928495755
2,10,0.32101512141525745,32,6.374012843944208,1.042250897486416,0.4544694316381381,0.4311182164958968
2,11,0.36282093077898026,32,6.444170953252447,0.871593613318641,0.4032360102318898,0.3348546760511457
2,12,0.3048741854727268,32,6.848869205747919,0.5152178635950406,0.3478740464689771,0.31677720010118415
2,13,0.453256543725729,32,6.447401324580672,0.7672182465575217,0.4259858318890192,0.31058144240156393
2,14,0.2991417068988085,32,5.975458049279542,1.0553641477308764,0.40869757057076167,0.426250574085959
2,15,0.17260706797242165,32,6.485906193820224,0.9793612501765452,0.3773948589038886,0.4437665403052956
2,16,0.13794833607971668,32,6.006804054686396,0.936626135352804,0.39031318672808635,0.40969751558257694
2,17,0.14611990936100483,32,6.729090196869349,0.762124894736103,0.34895480180048694,0.3532123603787779
2,18,0.11824293993413448,32,6.56640329786711,0.6792560049425074,0.40946247797693514,0.29774085406295514
2,19,0.08376305550336838,32,6.976315084647767,0.7434097780313076,0.3623733662243625,0.2871284318740042
2,20,0.13710841909050941,32,6.727922813312881,0.9820121446281371,0.427397181801781,0.3671953281515686
2,21,0.104977086186409,32,6.6122367320017315,0.9687634484447702,0.4049896961502895,0.3652003283743043
2,22,0.09983092360198498,32,6.664801492138636,0.7199590153165847,0.42203555983668634,0.4004885153050835
2,23,0.0682413037866354,32,7.0138135773724,0.818822224401285,0.3802097470351492,0.36539950311168223
2,24,0.06512759998440742,32,6.71351407117573,0.9262980664637652,0.3974194001809356,0.36729472519445394
2,25,0.03787078522145748,32,6.744624951233746,1.0652737652643207,0.39454689320695924,0.3887878299156655
2,26,0.07727352529764175,32,6.5177255808991905,0.8257374972387037,0.4125477961704463,0.3851437681506507
2,27,0.07258271798491478,32,6.771641074644263,0.8366344743710421,0.4148795591733803,0.37775824062916535
2,28,0.09719649516046047,32,6.9590214201499805,0.8259315120584079,0.4046714571296163,0.3985615268932625
2,29,0.051025424152612686,32,7.136793780118154,0.7512983407724096,0.3544814142708259,0.3393546301541652
2,30,0.11859778501093388,32,6.939291133669123,0.7131508096732269,0.43225320433910175,0.3878567924848362
2,31,0.07528374716639519,32,7.068776914496646,0.9842831733308808,0.3619730198064307,0.3761448628299392
3,0,0.4659403804689646,32,7.091987868742166,0.8721262285378746,0.13465156735624,0.27688336268662994
3,1,0.07155687175691128,32,7.318536206075665,0.8883784796970762,0.3867361030920319,0.35334945342487634
3,2,0.068421371281147,32,6.737207581265877,1.2411156484102817,0.5181063405330026,0.45640926278212013
3,3,0.08213973417878151,32,7.160398701867527,0.7877819243059001,0.31101902541210585,0.36236141678727474
3,4,0.13188913650810719,32,7.044306909605028,0.9702066424067244,0.30899726027412416,0.3718793981577678
3,5,0.21140922792255878,32,6.65695921934763,1.0364388399205602,0.4147733248283145,0.42616213839375994
3,6,0.1288711428642273,32,6.787788777352964,0.9440131160484766,0.3890916729662042,0.37680674356696964
3,7,0.22361502796411514,32,6.6748288538146365,0.8021744086802984,0.35856649237167715,0.409043015813652
3,8,0.23541094735264778,32,6.276168256666811,1.0053347982282563,0.399510364836128,0.42888930501143663
3,9,0.28284857235848904,32,6.6004562153657975,0.9106378578058925,0.3891470834025233,0.40748754139170096
3,10,0.26648193411529064,32,6.04271346396373,1.0653153775412472,0.4410616512945541,0.44279382406701745
3,11,0.31705049984157085,32,6.012713968653748,0.9214307987692418,0.3690830077212688,0.36904534314151777
3,12,0.2561603356152773,32,6.708060562604116,0.5545908574815623,0.23576467893733405,0.33232562328508064
3,13,0.4206739068031311,32,6.401673824504282,0.7921099047223246,0.30811399503477116,0.36828363714529155
3,14,0.2859437931329012,32,6.028263410825433,0.988143332760492,0.34144363921492404,0.4174740723283603
3,15,0.11126273684203625,32,6.16030886966983,1.0460679328251574,0.36463479856409187,0.4105806996045921
3,16,0.15720539912581444,32,5.867039874439429,0.9853221430019001,0.3367075593761234,0.40000535115533165
3,17,0.10666362196207047,32,6.211634751087333,0.8365180639792644,0.3303623499883948,0.35108358108963245
3,18,0.09507149830460548,32,6.1111599254944275,0.6186470061088469,0.2830908232182505,0.35360166601994514
3,19,0.0667533203959465,32,6.603717659925401,0.7490569709019219,0.2748200144871188,0.32475089904918336
3,20,0.08422257006168365,32,6.688204979769913,0.8184741613466331,0.30851267186719056,0.39729625497667476
3,21,0.0482928529381752,32,6.444973546794083,0.8500125467670054,0.354105986860498,0.3850950122622969
3,22,0.05352814495563507,32,6.5554540153138525,0.6803210016616124,0.3047107758648561,0.4112620375708849
3,23,0.025977596640586853,32,6.809873205211385,0.7715645765108343,0.32017399228445975,0.3728046250734157
3,24,0.027230527251958847,32,6.6871195637613265,0.8516936100315906,0.27660674206981084,0.38235706268769476
3,25,0.02700752578675747,32,6.7597911368789205,0.9420946423080787,0.35002365015232706,0.3916673615613124
3,26,0.04351042956113815,32,6.524288412035421,0.7349728816269447,0.3578924553904107,0.3988457821605485
3,27,0.0523212905973196,32,6.61539100826072,0.8813571632132824,0.35690656396576936,0.39631889990127284
3,28,0.05149630829691887,32,6.643692424348885,0.808957831883026,0.37807543659437104,0.4016164920114394
3,29,0.025044763460755348,32,6.797634894601066,0.7657300391184272,0.3736768163727564,0.34691802221249557
3,30,0.07809293828904629,32,6.187839362935399,0.7265212642478662,0.4524159814149456,0.41005499841196896
3,31,0.03324643708765507,32,6.846390362859099,0.9946872303548471,0.4112943385624689,0.36905894131818495
4,0,0.41515663638710976,32,6.93754046432807,0.9096381049482893,0.23656896683397022,0.20174449882821083
4,1,0.04503311775624752,32,7.276434099500978,0.8775497905559408,0.260177923787162,0.3541562827416498
4,2,0.04138858988881111,32,6.619162251118266,1.2522075918903655,0.295555556346777,0.4850771585043366
4,3,0.05678783357143402,32,7.2911515481387354,0.6831700707897479,0.2662631980220834,0.3352612342774714
4,4,0.037629883736371994,32,6.9663642005297195,0.8876834424748044,0.2727957035735178,0.3329916574734799
4,5,0.09043392725288868,32,6.691716797611454,0.9443867567521087,0.3347127345339749,0.4147733248283145
4,6,0.07114466652274132,32,7.079360322208841,0.7970658795091321,0.3712714810926345,0.3890916729662042
4,7,0.12678338587284088,32,6.872858845873078,0.7261408622799257,0.3559926503047411,0.35856649237167715
4,8,0.21679361909627914,32,6.752102399748618,0.8390230754068044,0.49422294490302326,0.399510364836128
4,9,0.34943028166890144,32,7.170960806559685,0.7043577171087758,0.4931981603589387,0.3891470834025233
4,10,0.2643500752747059,32,6.197630118054099,0.9242729625327604,0.434098964288263,0.4410616512945541
4,11,0.35704957135021687,32,6.702204692522189,0.8114093752243043,0.3977625075566752,0.3690830077212688
4,12,0.18729899264872074,32,6.966538117728541,0.6138335859153647,0.3173659452297659,0.31677720010118415
4,13,0.3988202568143606,32,6.612404315742219,0.7164195788618297,0.3334914876045787,0.31058144240156393
4,14,0.4265512190759182,32,6.189682322429759,1.0352204826023312,0.4380168505701407,0.40869757057076167
4,15,0.2268178053200245,32,6.421158832551216,1.1329773843859563,0.494233061851858,0.3773948589038886
4,16,0.11191334575414658,32,5.95786659889381,1.0316547986806022,0.5238151210865984,0.39031318672808635
4,17,0.13485058583319187,32,6.456545916259177,1.1634751922143014,0.5987850948336169,0.34895480180048694
4,18,0.11967146582901478,32,6.646253202985578,0.8673701071495863,0.6309881416535147,0.29774085406295514
4,19,0.07593100517988205,32,7.131991113395123,0.8311418377117112,0.5194408215569779,0.2871284318740042
4,20,0.14294089563190937,32,7.07423228130472,0.9247320688332179,0.5431826254932633,0.3671953281515686
4,21,0.1293538473546505,32,6.700608649086503,1.0976379922590533,0.5251315407415253,0.3652003283743043
4,22,0.12197362445294857,32,6.70691382453561,1.0041888261133796,0.5696354978659496,0.4004885153050835
4,23,0.0920089390128851,32,7.0441985807032355,0.9655198738984501,0.5042978377007334,0.36539950311168223
4,24,0.0886340532451868,32,6.884793188207599,1.0632862975975277,0.5059041046673225,0.36729472519445394
4,25,0.06552458740770817,32,6.2957438302520385,1.5117256986935796,0.5376743517823825,0.3887878299156655
4,26,0.11158310249447823,32,6.534362027056519,1.0126966679738745,0.5437638609733051,0.3851437681506507
4,27,0.1075625903904438,32,6.947984075291763,0.9970180442874161,0.5333889711404055,0.37775824062916535
4,28,0.1030295304954052,32,6.903218481789478,1.0053266857952403,0.5158637086189823,0.3985615268932625
4,29,0.06826412491500378,32,7.102174482612315,0.8641822046394205,0.46499653255805035,0.3544814142708259
4,30,0.15940087102353573,32,6.991086777937879,1.0020816255037435,0.6022709347681314,0.43225320433910175
4,31,0.06936539709568024,32,7.322191192716805,0.9975146847699614,0.5180802814112878,0.3761448628299392
5,0,0.45994216948747635,32,7.159805386802879,0.7774948610032792,0.31306078102500484,0.21915673283109052
5,1,0.06043306551873684,32,7.331115677290231,0.8989663690836247,0.4225144021526259,0.35334945342487634
5,2,0.04533182270824909,32,6.953235603015773,1.0838188585650146,0.481350740644812,0.45640926278212013
5,3,0.043503496795892715,32,7.2662421982028995,0.7647766109340548,0.41095555336422446,0.3231401298447886
5,4,0.06069798208773136,32,7.056841833177126,0.8975432218025681,0.3934222334953986,0.32099445887380207
5,5,0.17024943605065346,32,6.961640806164973,0.873465804046103,0.4626098669540908,0.3875245028181211
5,6,0.1265033334493637,32,7.191721235327357,0.8026207405367725,0.4524089625730916,0.38018157702941935
5,7,0.1572910863906145,32,6.98492965340696,0.741212269207498,0.48188727342501103,0.3572795713382091
5,8,0.15177174285054207,32,6.56441068581687,0.8548185293087807,0.5671740354185866,0.44686665486957566
5,9,0.19753045588731766,32,6.743499276537711,0.8338800924613121,0.5623418441112574,0.4337254984504838
5,10,0.17868716269731522,32,6.222545966865656,0.9350154553854937,0.6470488432210623,0.43758030779140855
5,11,0.24229630082845688,32,6.140575687018599,0.7471083962469329,0.5692338133459871,0.383422757638972
5,12,0.18157639354467392,32,6.260346403191642,0.4859179713024915,0.4879272346435021,0.31707157266547503
5,13,0.4909046348184347,32,6.387626187011305,0.6136497508242948,0.5272028410374158,0.3220364650030713
5,14,0.29474522918462753,32,6.0329571646161355,0.884376510268849,0.5233745785124858,0.4174740723283603
5,15,0.17456086911261082,32,6.495898639082805,1.0301033117764842,0.4592940460413265,0.4105806996045921
5,16,0.19087455980479717,32,6.687890611761479,0.9586085344494775,0.43260779773601277,0.40000535115533165
5,17,0.18620442412793636,32,6.628636589047778,0.9862107992459412,0.366991045282533,0.35108358108963245
5,18,0.11504422873258591,32,7.036943455683073,0.7668041624397635,0.34398502896182764,0.35360166601994514
5,19,0.097767548635602,32,7.254290770342738,0.7137389218465167,0.2912863249685629,0.32475089904918336
5,20,0.16460413113236427,32,7.011858413946928,0.8681138201273981,0.3516789927239845,0.39729625497667476
5,21,0.11922627128660679,32,7.014547618220666,0.9165652746561008,0.33744141660561755,0.3850950122622969
5,22,0.1643153466284275,32,6.873274379938977,0.8854906216594758,0.34670845329032896,0.4112620375708849
5,23,0.11296514607965946,32,7.167210413834024,0.8544722087567802,0.29916427351775743,0.3728046250734157
5,24,0.12039004266262054,32,6.8485804266259045,1.0349117908429228,0.3201783732526735,0.38235706268769476
5,25,0.09148467890918255,32,6.287268826325528,1.4383777174838315,0.33034366045073027,0.3916673615613124
5,26,0.13825350627303123,32,6.458952523170901,0.9873370019998626,0.3172367463482262,0.3988457821605485
5,27,0.10857647471129894,32,6.745042038875219,1.0759355765943646,0.31891990796691067,0.39631889990127284
5,28,0.1221191231161356,32,6.962663251901018,0.979438258601478,0.30752838388428555,0.4016164920114394
5,29,0.08065594919025898,32,7.036618405670682,0.9128048474193058,0.2953092484902297,0.36407911532179116
5,30,0.1642384622246027,32,6.942740554794142,0.9770308259952944,0.3115346009899592,0.4423345928770237
5,31,0.07362658530473709,32,7.308277230202118,0.9465797893119694,0.31195748132817214,0.39371960069620404
6,0,0.4148602709174156,32,7.021086248177484,0.8785597997393468,0.2402860151214859,0.23656896683397022
6,1,0.06236248463392258,32,7.446080517514709,0.8020000564450704,0.3311895445594199,0.3541562827416498
6,2,0.040005018934607506,32,7.1215366907371465,1.0072266968957262,0.4688549871065656,0.481350740644812
6,3,0.052982741966843605,32,7.439725545329586,0.7292073186084318,0.31733673267161966,0.3352612342774714
6,4,0.05166078358888626,32,7.263502626779449,0.7898150143642049,0.2942855731249606,0.3329916574734799
6,5,0.130423316732049,32,7.157798190706398,0.7876901578227562,0.3617960984645267,0.4147733248283145
6,6,0.08891528472304344,32,7.272720723516599,0.7399534117101823,0.36263133062864195,0.3890916729662042
6,7,0.08780246041715145,32,7.086560054092474,0.7582107173920685,0.3170147162021473,0.35856649237167715
6,8,0.17355713620781898,32,6.949196894124312,0.6844686667925126,0.29619317608636464,0.49422294490302326
6,9,0.16783983632922173,32,6.857065552162439,0.7875767911491067,0.2580049566508352,0.47830391349844437
6,10,0.14960805512964725,32,6.552451164143352,0.9491546088907148,0.3108857221784185,0.4410616512945541
6,11,0.20036594942212105,32,6.396850903224013,0.7365714028852297,0.2756367240816703,0.3977625075566752
6,12,0.16487267427146435,32,6.522847322490588,0.4286392842440332,0.18593661542942808,0.3173659452297659
6,13,0.4402795024216175,32,6.355906977545255,0.6089187333254813,0.2506843233445829,0.3334914876045787
6,14,0.2314845286309719,32,6.1919101037142195,0.8967677907284735,0.3088083455454319,0.426250574085959
6,15,0.15110233053565025,32,6.700423269259019,0.9250033097191519,0.31792120106546873,0.4437665403052956
6,16,0.14756283536553383,32,6.752724925364204,0.8164702024830932,0.306700373238357,0.40969751558257694
6,17,0.1821437757462263,32,6.904587471746682,0.8267344583156708,0.3028794551282246,0.3532123603787779
6,18,0.13092013075947762,32,6.927684753484633,0.8004201171753094,0.27186535983000615,0.34398502896182764
6,19,0.08897384069859982,32,7.206544597233364,0.738070704283766,0.2708202434107646,0.2912863249685629
6,20,0.0707398559898138,32,7.060920710577729,0.7721955527633604,0.36297734317154384,0.3671953281515686
6,21,0.0547101479023695,32,6.985158271215855,0.8069854597666879,0.32866576667730785,0.3652003283743043
6,22,0.0918853972107172,32,6.921561384248536,0.6905542006456828,0.3671389544838051,0.4004885153050835
6,23,0.07998897694051266,32,7.270407143553447,0.7389945748287126,0.3270282158375563,0.36539950311168223
6,24,0.06828774884343147,32,7.140784463386208,0.8141514035884478,0.3602764238673788,0.36729472519445394
6,25,0.05734029598534107,32,6.8416615097239,1.0980112647413263,0.37402074261813434,0.3887878299156655
6,26,0.07834490574896336,32,6.926292277344524,0.7250749941696535,0.3520442053715782,0.3851437681506507
6,27,0.06711791642010212,32,7.094029541963872,0.8249218424321363,0.3664240649071524,0.37775824062916535
6,28,0.11368971690535545,32,6.973278819601118,0.8339960587737671,0.33643861333446523,0.3985615268932625
6,29,0.08342049643397331,32,7.160068400236462,0.832325958901726,0.30291204230959023,0.3544814142708259
6,30,0.13952808268368244,32,7.042808650151185,0.7857980620072595,0.35414274059192613,0.43225320433910175
6,31,0.05639572627842426,32,7.409464713886152,0.8573500000753089,0.327469580583641,0.3761448628299392
7,0,0.413650818169117,32,7.047514005776666,0.8580394901115769,0.14211145302667516,0.23842749097772806
7,1,0.04739464819431305,32,7.354021310065226,0.820280204680655,0.29390131295080946,0.35334945342487634
7,2,0.02457485906779766,32,6.989399043006326,0.9971349025787095,0.41157252710005343,0.4751028638756888
7,3,0.04069611243903637,32,7.467887024385238,0.7287924742599934,0.2323400964444175,0.32629898347454556
7,4,0.044702498242259026,32,7.121413123160868,0.7874034972369337,0.2559577927871146,0.32099445887380207
7,5,0.0773543082177639,32,6.85910038690254,0.8287797514147979,0.28576142256797155,0.38828471164642064
7,6,0.09465722925961018,32,7.193140324852526,0.7379558608037184,0.2299791145076066,0.38018157702941935
7,7,0.08617717958986759,32,6.856186913175268,0.6555346023006061,0.251974131970631,0.3572795713382091
7,8,0.13613449409604073,32,6.67015100291791,0.7272512206531125,0.22999753906086717,0.44686665486957566
7,9,0.14697196520864964,32,6.624308938387864,0.8110767259818612,0.20571651350911987,0.4337254984504838
7,10,0.13047491759061813,32,6.389946263481502,0.890090604379635,0.27323831319172964,0.43758030779140855
7,11,0.16969573311507702,32,6.15822763611261,0.7406648645114462,0.26192411134313354,0.383422757638972
7,12,0.13845032826066017,32,6.489277974443776,0.42042301238753765,0.1948322638006346,0.31707157266547503
7,13,0.36604778841137886,32,6.2162029237696315,0.6551277180004567,0.2592585464395687,0.3220364650030713
7,14,0.18397156894207,32,5.753389289975393,0.9023897256692903,0.33833698629162,0.4174740723283603
7,15,0.12807475589215755,32,6.602872682649613,0.9490756207523408,0.33830611769483276,0.4105806996045921
7,16,0.12948275171220303,32,6.641406351212291,0.8042341678379419,0.28233543719058274,0.40000535115533165
7,17,0.15095910988748074,32,6.789448561791871,0.8136340669383015,0.2940926616893066,0.35108358108963245
7,18,0.13912059925496578,32,6.901070800279037,0.7734673361474877,0.25024897520068157,0.32086294151239136
7,19,0.07528324611485004,32,7.198890653073505,0.6774483850562181,0.23765517000375508,0.2892073784212835
7,20,0.07386415638029575,32,6.878232405993636,0.7963778554086476,0.2948526921773231,0.36508633566155624
7,21,0.0926460400223732,32,6.806963075902031,0.8512289294472524,0.27784807716160453,0.35965315761740113
7,22,0.10458344221115112,32,6.6959295498147,0.6818227888465289,0.2840649799274515,0.3838137348944443
7,23,0.08660327270627022,32,6.894599209614109,0.878550275951584,0.2696522134988095,0.34621385947461925
7,24,0.05842455290257931,32,6.960820783563188,0.860532208128209,0.272207036096473,0.36378557453091637
7,25,0.045484527945518494,32,6.570874996456613,1.2054142945589579,0.30422967820329916,0.38140428626689993
7,26,0.06205110251903534,32,6.389207081413082,0.8088805315444656,0.2789194303567444,0.37151811177053073
7,27,0.04820491373538971,32,6.8422716959404415,0.8737114289893348,0.28216779423743293,0.37209115276815885
7,28,0.07746760174632072,32,6.768073664761528,0.8766206614148775,0.29474100073582776,0.3883184817438168
7,29,0.055455030873417854,32,7.101078275627488,0.8148701733998864,0.25922432441113696,0.34691802221249557
7,30,0.0736823920160532,32,6.87343744311928,0.7755072865672963,0.28115310645859765,0.41005499841196896
7,31,0.03725898265838623,32,7.371062067840979,0.8546041173828112,0.2755435665126701,0.36905894131818495
8,0,0.4322558268904686,32,7.055630097634909,0.8838048996996095,0.16002886581855238,0.23656896683397022
8,1,0.045067111030220985,32,7.439540087254924,0.788124171344398,0.31297913345331296,0.35254262410810294
8,2,0.025523077696561813,32,7.204567346860984,0.8626849182937919,0.3714491443324076,0.4688549871065656
8,3,0.0354932677000761,32,7.376007006985429,0.7363574295579447,0.2439427729804985,0.31733673267161966
8,4,0.04954136721789837,32,7.2817070504163866,0.7062798692777505,0.2328127476553717,0.30899726027412416
8,5,0.10196932777762413,32,7.081064726961429,0.8012408274762679,0.2636291764730529,0.3617960984645267
8,6,0.10721207037568092,32,7.400876037405906,0.7181766367555564,0.25260131072622005,0.3712714810926345
8,7,0.09247193299233913,32,7.151528828095321,0.6701997715172521,0.24963427528414422,0.3559926503047411
8,8,0.1949003003537655,32,6.9853301672998125,0.7934257645492693,0.28357075405654514,0.399510364836128
8,9,0.2376088872551918,32,6.871170503096149,0.8953484402533682,0.2598040370030408,0.3891470834025233
8,10,0.17761066369712353,32,6.546290491167735,0.9106607935163415,0.2857679141298747,0.434098964288263
8,11,0.24386289715766907,32,6.282003022751036,0.8346396909284683,0.2661085298391558,0.3690830077212688
8,12,0.1426582057029009,32,6.640226502290859,0.4783004336950487,0.21342831741816742,0.31677720010118415
8,13,0.4371370729058981,32,6.345287892398499,0.6757761292325082,0.2151396622444924,0.31058144240156393
8,14,0.20824068039655685,32,5.940888632729683,0.8739379192423335,0.2867647865986648,0.40869757057076167
8,15,0.1187414638698101,32,6.439780613859362,1.0460066543633495,0.3745978542334553,0.3773948589038886
8,16,0.10097239539027214,32,6.34264101220109,0.9410301597281023,0.3325557034149673,0.39031318672808635
8,17,0.12129715271294117,32,6.528265924121936,1.0003831311789426,0.3545212802809595,0.34895480180048694
8,18,0.07923494838178158,32,6.696574938594747,0.828062248736166,0.3471872370715782,0.29774085406295514
8,19,0.061265094205737114,32,7.078463958285282,0.77469660871619,0.2991513592257996,0.2871284318740042
8,20,0.06947471387684345,32,7.002834377939923,0.8360516133541909,0.36056445779917584,0.36297734317154384
8,21,0.053862156346440315,32,6.744663682537337,0.9539193820270304,0.32429780777481154,0.354105986860498
8,22,0.0582293588668108,32,6.832233377739272,0.7614430552565299,0.3227054606666173,0.3671389544838051
8,23,0.044198084622621536,32,7.060266926747378,0.869661291581135,0.30915191798960545,0.3270282158375563
8,24,0.04669519513845444,32,6.974848775412798,0.9300115119383401,0.337772015353529,0.3602764238673788
8,25,0.03220654837787151,32,6.415977821151488,1.353969876784408,0.3706618943320819,0.37402074261813434
8,26,0.0562139879912138,32,6.556196875745004,0.8603416462060425,0.3545956042250969,0.3578924553904107
8,27,0.04211109317839146,32,7.069372428833665,0.8427883140633989,0.3321345137523088,0.3664240649071524
8,28,0.06434052251279354,32,6.752845773914931,0.934743709249406,0.32877712558327504,0.37807543659437104
8,29,0.043540431186556816,32,6.925588405444284,0.9083387725759771,0.32496436413839214,0.3393546301541652
8,30,0.08473667502403259,32,6.950635201226685,0.8422893987957369,0.3473751377225758,0.3878567924848362
8,31,0.03750266507267952,32,7.263811607184378,0.954361464525677,0.36340612668647604,0.3619730198064307
9,0,0.39864786341786385,32,6.886507119767563,1.0140085516280752,0.3287885957121356,0.21915673283109052
9,1,0.06381179951131344,32,7.441362374176052,0.8055032772626642,0.35933202814789716,0.3418660843337614
9,2,0.027615556493401527,32,6.967741691975236,0.9041477903484596,0.3938649164157134,0.4482981770832346
9,3,0.034365905448794365,32,7.217266456127274,0.811625544804385,0.30659228420134427,0.3141778790418628
9,4,0.05099717527627945,32,6.84874457117761,0.7912465178235317,0.29021157713281953,0.30164141669954236
9,5,0.09258317016065121,32,6.651911153253476,0.8232566394938576,0.30559856334365143,0.3610358896362272
