condition,variant,step,layer,before_attention,after_attention,after_mlp
cooking_wrong,full,109,1,2.7688350677490234,3.7204527854919434,6.0121235847473145
cooking_wrong,full,109,2,6.0121235847473145,2.899639129638672,5.5427165031433105
cooking_wrong,full,109,3,5.5427165031433105,3.1071531772613525,3.6689453125
cooking_wrong,full,109,4,3.6689453125,1.7175757884979248,0.1919173300266266
cooking_wrong,full,109,5,0.1919173300266266,-1.89400053024292,-0.849079966545105
cooking_wrong,full,109,6,-0.849079966545105,-1.7540788650512695,-0.9316859245300293
cooking_wrong,full,109,7,-0.9316859245300293,-1.4380078315734863,-1.2105388641357422
cooking_wrong,full,109,8,-1.2105388641357422,-2.287975311279297,-0.8996008634567261
cooking_wrong,full,109,9,-0.8996008634567261,-3.732990026473999,-1.8693485260009766
cooking_wrong,full,109,10,-1.8693485260009766,-1.7282181978225708,-0.33072400093078613
cooking_wrong,full,109,11,-0.33072400093078613,0.19337904453277588,-0.9279744625091553
cooking_wrong,full,109,12,-0.9279744625091553,-1.30314302444458,-0.18498611450195312
cooking_wrong,full,109,13,-0.18498611450195312,-1.193639874458313,-1.4968971014022827
cooking_wrong,full,109,14,-1.4968971014022827,-1.390608549118042,-2.53908634185791
cooking_wrong,full,109,15,-2.53908634185791,-2.4038922786712646,-2.5251669883728027
cooking_wrong,full,109,16,-2.5251669883728027,-3.4093377590179443,-1.6804168224334717
cooking_wrong,full,109,17,-1.6804168224334717,-2.472921848297119,-2.815244197845459
cooking_wrong,full,109,18,-2.815244197845459,-3.217794418334961,-2.3150830268859863
cooking_wrong,full,109,19,-2.3150830268859863,-2.145916223526001,-1.184948205947876
cooking_wrong,full,109,20,-1.184948205947876,-2.24367094039917,-0.7729601860046387
cooking_wrong,full,109,21,-0.7729601860046387,-1.0347044467926025,-1.9077130556106567
cooking_wrong,full,109,22,-1.9077130556106567,-1.952666997909546,-3.3775768280029297
cooking_wrong,full,109,23,-3.3775768280029297,-3.6920485496520996,-3.275010824203491
cooking_wrong,full,109,24,-3.275010824203491,-3.5647850036621094,-2.669339179992676
cooking_wrong,full,109,25,-2.669339179992676,-2.617525577545166,-0.8333451747894287
cooking_wrong,full,109,26,-0.8333451747894287,-1.099430799484253,-0.1319127082824707
cooking_wrong,full,109,27,-0.1319127082824707,0.16592121124267578,1.6545624732971191
cooking_wrong,full,109,28,1.6545624732971191,1.4421969652175903,1.6979928016662598
cooking_wrong,full,109,29,1.6979928016662598,1.9141490459442139,0.999138355255127
cooking_wrong,full,109,30,0.999138355255127,-0.9557666778564453,2.737316370010376
cooking_wrong,full,109,31,2.737316370010376,5.5726470947265625,7.178515434265137
cooking_wrong,full,110,0,1.6624376773834229,1.2072869539260864,0.9324502944946289
cooking_wrong,full,110,1,0.9324502944946289,2.0730276107788086,1.6615192890167236
cooking_wrong,full,110,2,1.6615192890167236,0.923887312412262,1.5999759435653687
cooking_wrong,full,110,3,1.5999759435653687,0.8180177211761475,-1.9760239124298096
cooking_wrong,full,110,4,-1.9760239124298096,-2.6536145210266113,-1.8924535512924194
cooking_wrong,full,110,5,-1.8924535512924194,-1.500325322151184,0.25400876998901367
cooking_wrong,full,110,6,0.25400876998901367,-1.6492356061935425,-1.754346251487732
cooking_wrong,full,110,7,-1.754346251487732,-2.7018320560455322,-1.7996268272399902
cooking_wrong,full,110,8,-1.7996268272399902,-0.7368135452270508,-0.4717326760292053
cooking_wrong,full,110,9,-0.4717326760292053,0.5266037583351135,0.7580618262290955
cooking_wrong,full,110,10,0.7580618262290955,0.5737979412078857,1.8407557010650635
cooking_wrong,full,110,11,1.8407557010650635,0.8515427708625793,1.463594913482666
cooking_wrong,full,110,12,1.463594913482666,1.0362911224365234,-1.2484394311904907
cooking_wrong,full,110,13,-1.2484394311904907,-0.291786789894104,-0.8770825862884521
cooking_wrong,full,110,14,-0.8770825862884521,0.16415585577487946,-3.8210697174072266
cooking_wrong,full,110,15,-3.8210697174072266,-2.730466365814209,-2.455052137374878
cooking_wrong,full,110,16,-2.455052137374878,-6.8396992683410645,-7.646369457244873
cooking_wrong,full,110,17,-7.646369457244873,-7.153606414794922,-9.151205062866211
cooking_wrong,full,110,18,-9.151205062866211,-8.492897033691406,-9.36635684967041
cooking_wrong,full,110,19,-9.36635684967041,-9.642414093017578,-9.988661766052246
cooking_wrong,full,110,20,-9.988661766052246,-9.496267318725586,-9.09467887878418
cooking_wrong,full,110,21,-9.09467887878418,-8.32160758972168,-8.223531723022461
cooking_wrong,full,110,22,-8.223531723022461,-7.183841228485107,-6.076035022735596
cooking_wrong,full,110,23,-6.076035022735596,-7.1253743171691895,-6.785383224487305
cooking_wrong,full,110,24,-6.785383224487305,-6.469020843505859,-6.097825050354004
cooking_wrong,full,110,25,-6.097825050354004,-1.9419982433319092,-0.9727838635444641
cooking_wrong,full,110,26,-0.9727838635444641,0.14996248483657837,0.14863348007202148
cooking_wrong,full,110,27,0.14863348007202148,-0.37993133068084717,-1.3561748266220093
cooking_wrong,full,110,28,-1.3561748266220093,-1.156610131263733,-1.2827590703964233
cooking_wrong,full,110,29,-1.2827590703964233,-0.8674525022506714,-1.9730446338653564
cooking_wrong,full,110,30,-1.9730446338653564,-1.383286714553833,1.0316123962402344
cooking_wrong,full,110,31,1.0316123962402344,0.1948866844177246,-1.3211092948913574
cooking_wrong,full,111,0,-0.8520532846450806,-0.9807839393615723,1.650537133216858
cooking_wrong,full,111,1,1.650537133216858,0.9617959260940552,0.4964558482170105
cooking_wrong,full,111,2,0.4964558482170105,1.043885588645935,0.11823058128356934
cooking_wrong,full,111,3,0.11823058128356934,-0.34735703468322754,-0.4499342441558838
cooking_wrong,full,111,4,-0.4499342441558838,-0.1565840244293213,0.5885478258132935
cooking_wrong,full,111,5,0.5885478258132935,0.751793384552002,2.3453683853149414
cooking_wrong,full,111,6,2.3453683853149414,1.7693270444869995,2.4338536262512207
cooking_wrong,full,111,7,2.4338536262512207,2.631875991821289,1.7980949878692627
cooking_wrong,full,111,8,1.7980949878692627,1.6053838729858398,1.0234835147857666
cooking_wrong,full,111,9,1.0234835147857666,1.9415333271026611,2.3190178871154785
cooking_wrong,full,111,10,2.3190178871154785,2.057110071182251,2.570643663406372
cooking_wrong,full,111,11,2.570643663406372,0.76888108253479,0.6274030208587646
cooking_wrong,full,111,12,0.6274030208587646,-0.2645763158798218,0.14155429601669312
cooking_wrong,full,111,13,0.14155429601669312,-0.4762483239173889,-0.30011963844299316
cooking_wrong,full,111,14,-0.30011963844299316,-1.3074719905853271,-2.2928307056427
cooking_wrong,full,111,15,-2.2928307056427,-0.47739338874816895,-0.08245587348937988
cooking_wrong,full,111,16,-0.08245587348937988,-0.011632680892944336,1.4385130405426025
cooking_wrong,full,111,17,1.4385130405426025,0.9448429346084595,1.751685380935669
cooking_wrong,full,111,18,1.751685380935669,1.6803600788116455,3.0265908241271973
cooking_wrong,full,111,19,3.0265908241271973,3.6648051738739014,4.158008575439453
cooking_wrong,full,111,20,4.158008575439453,4.840689182281494,6.274706840515137
cooking_wrong,full,111,21,6.274706840515137,5.88629674911499,7.41792106628418
cooking_wrong,full,111,22,7.41792106628418,7.3887505531311035,6.134646415710449
cooking_wrong,full,111,23,6.134646415710449,6.193342685699463,7.313974857330322
cooking_wrong,full,111,24,7.313974857330322,7.180352687835693,8.492194175720215
cooking_wrong,full,111,25,8.492194175720215,8.113722801208496,8.183141708374023
cooking_wrong,full,111,26,8.183141708374023,7.554513931274414,7.913659572601318
cooking_wrong,full,111,27,7.913659572601318,7.5234527587890625,8.023725509643555
cooking_wrong,full,111,28,8.023725509643555,7.423151016235352,9.38644027709961
cooking_wrong,full,111,29,9.38644027709961,8.016135215759277,8.188125610351562
cooking_wrong,full,111,30,8.188125610351562,7.000202178955078,9.679561614990234
cooking_wrong,full,111,31,9.679561614990234,8.145366668701172,8.051523208618164
cooking_wrong,full,112,0,-1.5336626768112183,0.0037908554077148438,2.5780768394470215
cooking_wrong,full,112,1,2.5780768394470215,0.21184611320495605,0.5075734853744507
cooking_wrong,full,112,2,0.5075734853744507,0.4013870358467102,0.9202702045440674
cooking_wrong,full,112,3,0.9202702045440674,1.0886149406433105,2.1068122386932373
cooking_wrong,full,112,4,2.1068122386932373,0.7090180516242981,-0.9428905248641968
cooking_wrong,full,112,5,-0.9428905248641968,-0.592983067035675,2.181696891784668
cooking_wrong,full,112,6,2.181696891784668,2.1584033966064453,1.1570687294006348
cooking_wrong,full,112,7,1.1570687294006348,0.10768723487854004,0.053601980209350586
cooking_wrong,full,112,8,0.053601980209350586,-1.5804245471954346,-0.04731869697570801
cooking_wrong,full,112,9,-0.04731869697570801,1.3525809049606323,0.7430831789970398
cooking_wrong,full,112,10,0.7430831789970398,-0.30983519554138184,1.1972806453704834
cooking_wrong,full,112,11,1.1972806453704834,-0.397736132144928,-1.3999253511428833
cooking_wrong,full,112,12,-1.3999253511428833,-2.153740406036377,1.0281909704208374
cooking_wrong,full,112,13,1.0281909704208374,0.5254672765731812,0.040715932846069336
cooking_wrong,full,112,14,0.040715932846069336,-1.4812616109848022,0.9849131107330322
cooking_wrong,full,112,15,0.9849131107330322,0.9947130680084229,-1.2285771369934082
cooking_wrong,full,112,16,-1.2285771369934082,0.37607812881469727,1.194730281829834
cooking_wrong,full,112,17,1.194730281829834,0.472858190536499,1.3371084928512573
