step,layer,hops,path_mass,route_divergence,relation_residual,relation_shuffled,relation_coverage,sources
51,0,1,0.2165873,,0.007241939660161734,0.01949518360197544,1.0,"[[237, "","", 0.009088840335607529], [254, "","", 0.008692571893334389], [249, "","", 0.008223423734307289]]"
52,0,1,0.18403354,,0.030576743185520172,0.07554147392511368,1.0,"[[237, "","", 0.008023560047149658], [231, "","", 0.007594011723995209], [254, "","", 0.007365867495536804]]"
53,0,1,0.19077067,,0.046920035034418106,0.10532360523939133,1.0,"[[237, "","", 0.008105412125587463], [254, "","", 0.007549619302153587], [231, "","", 0.00730828195810318]]"
54,0,1,0.20698933,,0.004750415217131376,0.010168754495680332,1.0,"[[254, "","", 0.008513808250427246], [237, "","", 0.00808655470609665], [231, "","", 0.0077007487416267395]]"
55,0,1,0.20943452,,0.008211805485188961,0.019787710160017014,1.0,"[[254, "","", 0.008731106296181679], [231, "","", 0.008271636441349983], [249, "","", 0.007777269929647446]]"
56,0,1,0.20539965,,0.004736762959510088,0.014226877130568027,1.0,"[[254, "","", 0.00806502066552639], [249, "","", 0.007943663746118546], [231, "","", 0.0076958127319812775]]"
57,0,1,0.19695072,,0.029335444793105125,0.0674925372004509,1.0,"[[249, "","", 0.008432000875473022], [237, "","", 0.008141148835420609], [231, "","", 0.008122608065605164]]"
58,0,1,0.20542657,,0.0002844110713340342,0.007699413690716028,1.0,"[[249, "","", 0.008677586913108826], [237, "","", 0.007788300514221191], [231, "","", 0.006963230669498444]]"
59,0,1,0.19585955,,0.00032635952811688185,0.03444117307662964,1.0,"[[249, "","", 0.007965952157974243], [237, "","", 0.007965274155139923], [204, "","", 0.007539639249444008]]"
60,0,1,0.20230453,,0.013644557446241379,0.04138985648751259,1.0,"[[249, "","", 0.00924486480653286], [237, "","", 0.008471954613924026], [254, "","", 0.008406620472669601]]"
61,0,1,0.20673165,,0.008368811570107937,0.016449078917503357,1.0,"[[249, "","", 0.008985467255115509], [237, "","", 0.008012659847736359], [254, "","", 0.007851071655750275]]"
62,0,1,0.229455,,0.03977900370955467,0.10583169013261795,1.0,"[[237, "","", 0.011950433254241943], [154, "","", 0.009560227394104004], [249, "","", 0.009484410285949707]]"
63,0,1,0.20357516,,0.0,0.0025178270880132914,1.0,"[[249, "","", 0.009024862200021744], [254, "","", 0.008442770689725876], [237, "","", 0.00810546800494194]]"
64,0,1,0.18170916,,0.007593758404254913,0.04785964637994766,1.0,"[[249, "","", 0.008441537618637085], [254, "","", 0.007741864770650864], [204, "","", 0.007126323878765106]]"
65,0,1,0.19290951,,0.0,0.007741931825876236,1.0,"[[254, "","", 0.00841606967151165], [249, "","", 0.008357260376214981], [204, "","", 0.007545512169599533]]"
66,0,1,0.20260128,,0.010789576917886734,0.07019132375717163,1.0,"[[249, "","", 0.01261891983449459], [254, "","", 0.008827514946460724], [204, "","", 0.008386291563510895]]"
67,0,1,0.2130775,,4.3918036681134254e-05,0.005193839315325022,1.0,"[[254, "","", 0.00912407785654068], [249, "","", 0.008127879351377487], [204, "","", 0.007409140467643738]]"
68,0,1,0.1945219,,0.0002457581867929548,0.007933763787150383,1.0,"[[254, "","", 0.008558489382266998], [204, "","", 0.00717020221054554], [231, "","", 0.006978213787078857]]"
69,0,1,0.20461315,,0.12658114731311798,0.17226754128932953,1.0,"[[258, "".\n\n"", 0.01264643482863903], [123, "".\n\n"", 0.007954105734825134], [143, "","", 0.00709477998316288]]"
70,0,1,0.15665588,,0.023846346884965897,0.08642788976430893,1.0,"[[231, "","", 0.007015407085418701], [254, "","", 0.007003135979175568], [249, "","", 0.006893906742334366]]"
71,0,1,0.2302088,,0.11584930121898651,0.19653081893920898,1.0,"[[231, "","", 0.011159136891365051], [254, "","", 0.008891480043530464], [258, "".\n\n"", 0.008733194321393967]]"
72,0,1,0.1937629,,0.0003081109025515616,0.007924454286694527,1.0,"[[249, "","", 0.008925586938858032], [237, "","", 0.00820901244878769], [254, "","", 0.008013410493731499]]"
73,0,1,0.17519048,,0.09644331783056259,0.17978535592556,1.0,"[[204, "","", 0.0064452216029167175], [249, "","", 0.006279196590185165], [254, "","", 0.006084956228733063]]"
74,0,1,0.17035677,,0.041638750582933426,0.10887687653303146,1.0,"[[249, "","", 0.007577216252684593], [204, "","", 0.007102388888597488], [237, "","", 0.0068481191992759705]]"
75,0,1,0.18387869,,0.011925745755434036,0.01909589022397995,1.0,"[[237, "","", 0.007800232619047165], [254, "","", 0.007784130051732063], [249, "","", 0.0074318163096904755]]"
76,0,1,0.17707255,,0.011021362617611885,0.036160148680210114,1.0,"[[254, "","", 0.007375609129667282], [237, "","", 0.007167823612689972], [249, "","", 0.007134053856134415]]"
77,0,1,0.1795686,,0.003191661322489381,0.014837058261036873,1.0,"[[254, "","", 0.007632121443748474], [231, "","", 0.007385836914181709], [237, "","", 0.0072929710149765015]]"
78,0,1,0.18296912,,0.0006469882791861892,0.0089114373549819,1.0,"[[254, "","", 0.0079942736774683], [231, "","", 0.007240459322929382], [237, "","", 0.007174348458647728]]"
79,0,1,0.17572246,,0.022023100405931473,0.07430633157491684,1.0,"[[254, "","", 0.007204174995422363], [237, "","", 0.005908899009227753], [231, "","", 0.005877338349819183]]"
80,0,1,0.18519989,,0.00745962793007493,0.020277472212910652,1.0,"[[254, "","", 0.007962046191096306], [237, "","", 0.006694989278912544], [231, "","", 0.006691860035061836]]"
81,0,1,0.16236918,,0.03268280252814293,0.08252622187137604,1.0,"[[249, "","", 0.006731584668159485], [254, "","", 0.00667165219783783], [237, "","", 0.006577694788575172]]"
82,0,1,0.16360158,,0.04400424286723137,0.10377489775419235,1.0,"[[237, "","", 0.006423402577638626], [249, "","", 0.006397560238838196], [231, "","", 0.006028082221746445]]"
83,0,1,0.19999537,,0.0005576609983108938,0.009230940602719784,1.0,"[[237, "","", 0.007824450731277466], [231, "","", 0.007581168785691261], [249, "","", 0.007290259003639221]]"
84,0,1,0.1793357,,0.00019060751947108656,0.013069706968963146,1.0,"[[237, "","", 0.007207319140434265], [231, "","", 0.007201500236988068], [249, "","", 0.007181534543633461]]"
85,0,1,0.17662421,,0.00789849366992712,0.031327564269304276,1.0,"[[249, "","", 0.00650724396109581], [231, "","", 0.0062818750739097595], [237, "","", 0.006199536845088005]]"
86,0,1,0.16204625,,0.08451244980096817,0.14186987280845642,1.0,"[[249, "","", 0.006730690598487854], [254, "","", 0.00636659562587738], [231, "","", 0.00612780824303627]]"
87,0,1,0.18334645,,0.0007179952808655798,0.005063734948635101,1.0,"[[249, "","", 0.007966101169586182], [231, "","", 0.007326992228627205], [237, "","", 0.007238380610942841]]"
88,0,1,0.1559626,,0.0037895659916102886,0.028936125338077545,1.0,"[[249, "","", 0.007377907633781433], [231, "","", 0.006520634517073631], [254, "","", 0.006394609808921814]]"
89,0,1,0.19997427,,0.027751630172133446,0.04815318062901497,1.0,"[[249, "","", 0.007893972098827362], [231, "","", 0.007796481251716614], [237, "","", 0.007373776286840439]]"
90,0,1,0.18280882,,0.006311328150331974,0.020837174728512764,1.0,"[[231, "","", 0.0073585305362939835], [254, "","", 0.007005106657743454], [249, "","", 0.006773106753826141]]"
91,0,1,0.1839389,,0.16546592116355896,0.21502886712551117,1.0,"[[258, "".\n\n"", 0.011567600071430206], [123, "".\n\n"", 0.006907723844051361], [249, "","", 0.005910275503993034]]"
92,0,1,0.14234972,,0.025677992030978203,0.09194226562976837,1.0,"[[254, "","", 0.007223255932331085], [231, "","", 0.006293434649705887], [249, "","", 0.005729774013161659]]"
93,0,1,0.1973134,,0.12962737679481506,0.20952565968036652,1.0,"[[258, "".\n\n"", 0.00830099731683731], [254, "","", 0.007811203598976135], [231, "","", 0.006944691762328148]]"
94,0,1,0.15171236,,4.028340845252387e-05,0.004139509983360767,1.0,"[[254, "","", 0.007196459919214249], [231, "","", 0.006994409486651421], [249, "","", 0.006629176437854767]]"
95,0,1,0.15252152,,0.08877472579479218,0.16749891638755798,1.0,"[[254, "","", 0.005701027810573578], [231, "","", 0.005634348839521408], [249, "","", 0.005489623174071312]]"
96,0,1,0.15139198,,0.06070369482040405,0.12548358738422394,1.0,"[[231, "","", 0.006050266325473785], [237, "","", 0.006047818809747696], [249, "","", 0.006000623106956482]]"
97,0,1,0.16103229,,0.013218482956290245,0.024121657013893127,1.0,"[[237, "","", 0.007006801664829254], [231, "","", 0.0065570250153541565], [249, "","", 0.006510443985462189]]"
98,0,1,0.15854841,,0.012063432484865189,0.03456941992044449,1.0,"[[237, "","", 0.006673064082860947], [231, "","", 0.006539631634950638], [254, "","", 0.006510835140943527]]"
99,0,1,0.15980683,,0.0006051012896932662,0.010213565081357956,1.0,"[[237, "","", 0.0068329740315675735], [231, "","", 0.006586670875549316], [254, "","", 0.006454456597566605]]"
100,0,1,0.16576375,,0.008324211463332176,0.035347167402505875,1.0,"[[231, "","", 0.006736021488904953], [237, "","", 0.0066260360181331635], [254, "","", 0.006434401497244835]]"
101,0,1,0.15454622,,0.003156619844958186,0.025797277688980103,1.0,"[[237, "","", 0.0068189408630132675], [231, "","", 0.006690692156553268], [254, "","", 0.006357306614518166]]"
102,0,1,0.15482572,,0.0008413884206674993,0.025000661611557007,1.0,"[[237, "","", 0.006526092067360878], [231, "","", 0.006283942610025406], [249, "","", 0.006235457956790924]]"
103,0,1,0.15022586,,0.004033146891742945,0.037986595183610916,1.0,"[[237, "","", 0.006420634686946869], [249, "","", 0.006266791373491287], [231, "","", 0.005874482914805412]]"
104,0,1,0.16336106,,0.0014054167550057173,0.018850140273571014,1.0,"[[237, "","", 0.006485307589173317], [249, "","", 0.006472770124673843], [254, "","", 0.0063518136739730835]]"
105,0,1,0.17021403,,2.2720641936757602e-05,0.021189285442233086,1.0,"[[249, "","", 0.007008446380496025], [237, "","", 0.00684703141450882], [254, "","", 0.006827617064118385]]"
106,0,1,0.16193789,,0.0006550648249685764,0.010631531476974487,1.0,"[[237, "","", 0.007356459274888039], [249, "","", 0.006992431357502937], [254, "","", 0.006739955395460129]]"
107,0,1,0.15087655,,0.0036977017298340797,0.03376944363117218,1.0,"[[249, "","", 0.007177490741014481], [237, "","", 0.007046177983283997], [254, "","", 0.006539631634950638]]"
108,0,1,0.16207945,,0.0,0.009092231281101704,1.0,"[[249, "","", 0.006890926510095596], [237, "","", 0.006336946040391922], [254, "","", 0.006054572761058807]]"
109,0,1,0.14365122,,0.017806237563490868,0.0783718079328537,1.0,"[[249, "","", 0.007097186520695686], [254, "","", 0.0062480829656124115], [237, "","", 0.005754606798291206]]"
110,0,1,0.16132914,,0.006627192255109549,0.017218826338648796,1.0,"[[249, "","", 0.007131438702344894], [254, "","", 0.006706828251481056], [237, "","", 0.005862955003976822]]"
111,0,1,0.1822674,,0.05223065987229347,0.13589097559452057,1.0,"[[154, "","", 0.014079572632908821], [249, "","", 0.008213639259338379], [204, "","", 0.00702357292175293]]"
112,0,1,0.16112444,,0.000331391638610512,0.008246047422289848,1.0,"[[254, "","", 0.0071332622319459915], [249, "","", 0.006939474493265152], [204, "","", 0.006009804084897041]]"
113,0,1,0.13698113,,0.01797536201775074,0.08224045485258102,1.0,"[[254, "","", 0.006288405507802963], [249, "","", 0.006275609135627747], [237, "","", 0.005424162372946739]]"
114,0,1,0.16534413,,0.0034041409380733967,0.011376872658729553,1.0,"[[254, "","", 0.006921261548995972], [249, "","", 0.0066756512969732285], [231, "","", 0.006023917347192764]]"
115,0,1,0.15042716,,0.0026235878467559814,0.012697011232376099,1.0,"[[254, "","", 0.006533533334732056], [249, "","", 0.006181251257658005], [231, "","", 0.005181493237614632]]"
116,0,1,0.18473835,,0.10643796622753143,0.1667068749666214,1.0,"[[258, "".\n\n"", 0.007853029295802116], [254, "","", 0.006952788680791855], [204, "","", 0.006013259291648865]]"
0,1,1,0.058420002,,,,0.0,"[[258, "".\n\n"", 0.0052184294909238815], [123, "".\n\n"", 0.0026012081652879715], [223, "" ("", 0.001370444893836975]]"
1,1,1,0.079594254,,,,0.0,"[[258, "".\n\n"", 0.0031381137669086456], [191, "" introduces"", 0.002008887007832527], [123, "".\n\n"", 0.001965777948498726]]"
2,1,1,0.06645316,,0.3768191933631897,0.3945615589618683,1.0,"[[258, "".\n\n"", 0.0022008810192346573], [191, "" introduces"", 0.0015202108770608902], [192, "" the"", 0.0013011172413825989]]"
3,1,1,0.05129922,,0.19216974079608917,0.2101796418428421,1.0,"[[258, "".\n\n"", 0.0018258802592754364], [191, "" introduces"", 0.0010889824479818344], [192, "" the"", 0.0010156333446502686]]"
4,1,1,0.046948075,,0.1254964917898178,0.13933603465557098,1.0,"[[258, "".\n\n"", 0.0015722885727882385], [138, ""leshoot"", 0.0011043902486562729], [191, "" introduces"", 0.0009694062173366547]]"
5,1,1,0.05733925,,0.07627662271261215,0.08243877440690994,1.0,"[[258, "".\n\n"", 0.0013819839805364609], [205, "" messages"", 0.0011468473821878433], [191, "" introduces"", 0.001057937741279602]]"
6,1,1,0.05778507,,0.05209014564752579,0.07623335719108582,1.0,"[[258, "".\n\n"", 0.0017739608883857727], [168, "","", 0.0014952011406421661], [143, "","", 0.0012345071882009506]]"
7,1,1,0.04551164,,0.09321240335702896,0.11486050486564636,1.0,"[[258, "".\n\n"", 0.0016229022294282913], [168, "","", 0.0009694900363683701], [129, ""This"", 0.0009480789303779602]]"
8,1,1,0.05895622,,0.15854959189891815,0.18397578597068787,1.0,"[[258, "".\n\n"", 0.002423718571662903], [123, "".\n\n"", 0.0016025081276893616], [191, "" introduces"", 0.0011546816676855087]]"
9,1,1,0.04471273,,0.19230394065380096,0.21302010118961334,1.0,"[[258, "".\n\n"", 0.0013573858886957169], [191, "" introduces"", 0.0011355560272932053], [208, "" a"", 0.0008361581712961197]]"
10,1,1,0.047336124,,0.12470248341560364,0.14083053171634674,1.0,"[[258, "".\n\n"", 0.0015875454992055893], [138, ""leshoot"", 0.0010879989713430405], [196, ""."", 0.0009741038084030151]]"
11,1,1,0.04271072,,0.1414971947669983,0.1561579555273056,1.0,"[[258, "".\n\n"", 0.001695428043603897], [138, ""leshoot"", 0.0012699440121650696], [191, "" introduces"", 0.00121382437646389]]"
12,1,1,0.053851325,,0.20658911764621735,0.22327694296836853,1.0,"[[258, "".\n\n"", 0.0018819589167833328], [194, "" of"", 0.00121285580098629], [191, "" introduces"", 0.0011700000613927841]]"
13,1,1,0.048058182,,0.11717189103364944,0.12678484618663788,1.0,"[[198, "" each"", 0.0027931127697229385], [169, "" each"", 0.0017932523041963577], [258, "".\n\n"", 0.0015112925320863724]]"
14,1,1,0.06545251,,0.05930348113179207,0.062022674828767776,1.0,"[[130, "" type"", 0.0033964477479457855], [145, "" type"", 0.00280158594250679], [258, "".\n\n"", 0.0015686452388763428]]"
15,1,1,0.061950766,,0.17298708856105804,0.18225537240505219,1.0,"[[146, "" of"", 0.002243857830762863], [131, "" of"", 0.002119285985827446], [258, "".\n\n"", 0.0016564186662435532]]"
16,1,1,0.072400585,,0.05284958705306053,0.05125301331281662,1.0,"[[147, "" topology"", 0.004770116880536079], [190, "" topology"", 0.004253551363945007], [167, "" topology"", 0.0040534306317567825]]"
17,1,1,0.057432674,,0.09976088255643845,0.10471901297569275,1.0,"[[210, "" network"", 0.002535393461585045], [72, "" network"", 0.00206640362739563], [153, "" networks"", 0.0019677206873893738]]"
18,1,1,0.05435109,,0.04954629763960838,0.06808328628540039,1.0,"[[258, "".\n\n"", 0.004008442163467407], [123, "".\n\n"", 0.0020411983132362366], [223, "" ("", 0.0013501346111297607]]"
19,1,1,0.048396003,,0.11505460739135742,0.14180363714694977,1.0,"[[258, "".\n\n"", 0.003853222355246544], [123, "".\n\n"", 0.0022885631769895554], [223, "" ("", 0.001121940091252327]]"
20,1,1,0.043131173,,0.18775542080402374,0.2251432090997696,1.0,"[[258, "".\n\n"", 0.003038151189684868], [123, "".\n\n"", 0.0016204789280891418], [245, "".)"", 0.0008930675685405731]]"
21,1,1,0.053178936,,0.05417517200112343,0.05895591899752617,1.0,"[[67, "" Linear"", 0.006550544872879982], [88, "" Linear"", 0.0028456058353185654], [258, "".\n\n"", 0.0012468229979276657]]"
22,1,1,0.041180898,,0.03414967656135559,0.03693539276719093,1.0,"[[68, "" Bus"", 0.003608250990509987], [94, "" Bus"", 0.002103036269545555], [86, "" Bus"", 0.0011515412479639053]]"
23,1,1,0.0369538,,0.088432177901268,0.10755188763141632,1.0,"[[258, "".\n\n"", 0.0013513974845409393], [69, "":"", 0.001019597053527832], [191, "" introduces"", 0.0008467137813568115]]"
24,1,1,0.045875486,,0.12609395384788513,0.14010480046272278,1.0,"[[258, "".\n\n"", 0.0013177469372749329], [191, "" introduces"", 0.001236889511346817], [192, "" the"", 0.0008119139820337296]]"
25,1,1,0.055845365,,0.07394345104694366,0.07931744307279587,1.0,"[[72, "" network"", 0.0030918680131435394], [153, "" networks"", 0.002857459709048271], [210, "" network"", 0.0019728075712919235]]"
26,1,1,0.036748625,,0.046625565737485886,0.05190333351492882,1.0,"[[258, "".\n\n"", 0.0010531935840845108], [191, "" introduces"", 0.0008914060890674591], [249, "","", 0.000655151903629303]]"
27,1,1,0.046183053,,0.06439605355262756,0.06603036820888519,1.0,"[[71, "" all"", 0.003764878958463669], [97, "" all"", 0.0018929969519376755], [258, "".\n\n"", 0.0010450873523950577]]"
28,1,1,0.050260812,,0.03523773327469826,0.0393996499478817,1.0,"[[73, "" nodes"", 0.005095470696687698], [99, "" nodes"", 0.0019686296582221985], [258, "".\n\n"", 0.0010401364415884018]]"
29,1,1,0.04346446,,0.05163038522005081,0.05474649369716644,1.0,"[[74, "" are"", 0.0018269065767526627], [191, "" introduces"", 0.0010900143533945084], [258, "".\n\n"", 0.0007380973547697067]]"
30,1,1,0.043889754,,0.06684964150190353,0.07114595174789429,1.0,"[[75, "" connected"", 0.004343880340456963], [101, "" connected"", 0.0015037991106510162], [182, "" connection"", 0.0012452099472284317]]"
31,1,1,0.043064952,,0.11619019508361816,0.12116347998380661,1.0,"[[76, "" to"", 0.00315752811729908], [102, "" to"", 0.0015994589775800705], [173, "" to"", 0.0008962694555521011]]"
32,1,1,0.040367614,,0.09009412676095963,0.09344642609357834,1.0,"[[77, "" a"", 0.0012633837759494781], [258, "".\n\n"", 0.000989893451333046], [208, "" a"", 0.0007915627211332321]]"
33,1,1,0.037927028,,0.060477182269096375,0.06352175772190094,1.0,"[[258, "".\n\n"", 0.001102132722735405], [160, "" entire"", 0.0006497353315353394], [196, ""."", 0.0006388947367668152]]"
34,1,1,0.050972372,,0.03160281106829643,0.03452162817120552,1.0,"[[79, "" transmission"", 0.005024649202823639], [105, "" transmission"", 0.0025725960731506348], [121, "" transmitting"", 0.0023651234805583954]]"
