step,layer,hops,path_mass,route_divergence,relation_residual,relation_shuffled,relation_coverage,sources
75,0,1,0.30566555,,0.14535433053970337,0.215272456407547,1.0,"[[499, "".\n\n"", 0.007709577679634094], [401, "","", 0.004987068474292755], [294, "","", 0.004044819623231888]]"
76,0,1,0.28409398,,0.0019004624336957932,0.011574840173125267,1.0,"[[401, "","", 0.005215467885136604], [294, "","", 0.004357762634754181], [343, "","", 0.004131857305765152]]"
77,0,1,0.2590559,,0.05219808593392372,0.0826651081442833,1.0,"[[401, "","", 0.004198946058750153], [343, "","", 0.003784140571951866], [216, "","", 0.003691360354423523]]"
78,0,1,0.2734053,,0.0017334305448457599,0.012936876155436039,1.0,"[[401, "","", 0.004667758941650391], [343, "","", 0.00394744798541069], [294, "","", 0.003679456189274788]]"
79,0,1,0.2756139,,0.04184881970286369,0.09744951128959656,1.0,"[[401, "","", 0.004585292190313339], [343, "","", 0.004161367192864418], [211, "","", 0.0038097314536571503]]"
80,0,1,0.27450594,,0.0033823451958596706,0.013663919642567635,1.0,"[[401, "","", 0.004492677748203278], [343, "","", 0.00381353497505188], [294, "","", 0.003444250673055649]]"
81,0,1,0.27617973,,0.20643416047096252,0.2688145041465759,1.0,"[[499, "".\n\n"", 0.01114766113460064], [349, "".\n\n"", 0.006688512861728668], [219, "".\n\n"", 0.005629517138004303]]"
82,0,1,0.23599559,,0.014479671604931355,0.04595927894115448,1.0,"[[401, "","", 0.003968251869082451], [343, "","", 0.0036757905036211014], [268, "","", 0.0033112782984972]]"
83,0,1,0.28528443,,0.1384863704442978,0.21739576756954193,1.0,"[[499, "".\n\n"", 0.006624378263950348], [401, "","", 0.004337698221206665], [343, "","", 0.003517819568514824]]"
84,0,1,0.28818735,,0.006051649805158377,0.01231552567332983,1.0,"[[401, "","", 0.004839720204472542], [343, "","", 0.004176324233412743], [254, "","", 0.004004180431365967]]"
85,0,1,0.26141006,,0.06536173075437546,0.12341218441724777,1.0,"[[401, "","", 0.004854386672377586], [216, "","", 0.003808271139860153], [343, "","", 0.003596348688006401]]"
86,0,1,0.27821794,,0.008558067493140697,0.013549397699534893,1.0,"[[401, "","", 0.004097441211342812], [343, "","", 0.0038667432963848114], [256, "","", 0.0034564677625894547]]"
87,0,1,0.24752568,,0.010439799167215824,0.0236962977796793,1.0,"[[343, "","", 0.003990095108747482], [401, "","", 0.0039046145975589752], [256, "","", 0.003255032002925873]]"
88,0,1,0.25714034,,0.0018431496573612094,0.01524529978632927,1.0,"[[401, "","", 0.004341805353760719], [343, "","", 0.004243416711688042], [256, "","", 0.0034392420202493668]]"
89,0,1,0.24686393,,0.013395366258919239,0.057884857058525085,1.0,"[[401, "","", 0.003510836511850357], [343, "","", 0.0035019516944885254], [254, "","", 0.0034019723534584045]]"
90,0,1,0.2558445,,0.07116398215293884,0.13960877060890198,1.0,"[[120, "","", 0.004483824595808983], [170, "","", 0.004049178212881088], [254, "","", 0.003761991858482361]]"
91,0,1,0.2786815,,0.0029686654452234507,0.0071056075394153595,1.0,"[[401, "","", 0.0040650684386491776], [254, "","", 0.003732716664671898], [343, "","", 0.0035975202918052673]]"
92,0,1,0.24018322,,0.002396643627434969,0.013629334047436714,1.0,"[[343, "","", 0.003965266048908234], [256, "","", 0.0037490949034690857], [401, "","", 0.0037459377199411392]]"
93,0,1,0.23870894,,0.012517938390374184,0.03424893692135811,1.0,"[[256, "","", 0.003592848777770996], [343, "","", 0.0035775303840637207], [401, "","", 0.0035767070949077606]]"
94,0,1,0.2844463,,0.013571369461715221,0.020465340465307236,1.0,"[[401, "","", 0.004086105152964592], [343, "","", 0.003949709236621857], [256, "","", 0.0038909912109375]]"
95,0,1,0.23671748,,0.03914704918861389,0.06903862953186035,1.0,"[[254, "","", 0.0035634227097034454], [256, "","", 0.0035123303532600403], [343, "","", 0.0033441781997680664]]"
96,0,1,0.2524361,,0.027433762326836586,0.07971075177192688,1.0,"[[256, "","", 0.010778700932860374], [499, "".\n\n"", 0.003932548686861992], [254, "","", 0.003509609028697014]]"
97,0,1,0.2200762,,0.025354592129588127,0.05028405040502548,1.0,"[[401, "","", 0.003554774448275566], [343, "","", 0.0033606477081775665], [268, "","", 0.003213748335838318]]"
98,0,1,0.23510985,,0.027988160029053688,0.07980629056692123,1.0,"[[401, "","", 0.0038590207695961], [268, "","", 0.003598742187023163], [343, "","", 0.00344892218708992]]"
99,0,1,0.23862961,,0.07797854393720627,0.1496797502040863,1.0,"[[401, "","", 0.0039461031556129456], [268, "","", 0.00323617085814476], [343, "","", 0.003153100609779358]]"
100,0,1,0.22762242,,0.028463713824748993,0.05810638144612312,1.0,"[[401, "","", 0.00400933250784874], [343, "","", 0.003384394571185112], [268, "","", 0.003074096515774727]]"
101,0,1,0.26030737,,0.003464672015979886,0.006149186287075281,1.0,"[[401, "","", 0.004225913435220718], [343, "","", 0.0037933625280857086], [268, "","", 0.003171715885400772]]"
102,0,1,0.2691769,,0.08121878653764725,0.1614316701889038,1.0,"[[343, "","", 0.004656597971916199], [401, "","", 0.004035936668515205], [170, "","", 0.0034769102931022644]]"
103,0,1,0.2459034,,0.00020857759227510542,0.004988248459994793,1.0,"[[401, "","", 0.004155952483415604], [343, "","", 0.0038663987070322037], [268, "","", 0.0034165866672992706]]"
104,0,1,0.26702264,,0.0006022566230967641,0.01004097517579794,1.0,"[[343, "","", 0.004066407680511475], [401, "","", 0.004060208797454834], [268, "","", 0.003726661205291748]]"
105,0,1,0.23019446,,0.04028050974011421,0.09834680706262589,1.0,"[[401, "","", 0.004170212894678116], [268, "","", 0.00394410640001297], [343, "","", 0.0035502612590789795]]"
106,0,1,0.2724371,,0.0008498812094330788,0.01038400735706091,1.0,"[[401, "","", 0.004578176885843277], [343, "","", 0.0040487200021743774], [268, "","", 0.004040652886033058]]"
107,0,1,0.28336555,,0.006170365028083324,0.019106881693005562,1.0,"[[401, "","", 0.004547197371721268], [268, "","", 0.004068106412887573], [343, "","", 0.003993559628725052]]"
108,0,1,0.26234186,,0.1807314157485962,0.23704911768436432,1.0,"[[268, "","", 0.01080416701734066], [499, "".\n\n"", 0.009960167109966278], [349, "".\n\n"", 0.006927851587533951]]"
109,0,1,0.21035215,,0.01787414960563183,0.061337534338235855,1.0,"[[401, "","", 0.003880508244037628], [343, "","", 0.003658432513475418], [268, "","", 0.0034629758447408676]]"
110,0,1,0.26493287,,0.12728223204612732,0.2042783498764038,1.0,"[[499, "".\n\n"", 0.0062911976128816605], [268, "","", 0.00524420291185379], [343, "","", 0.004329714924097061]]"
111,0,1,0.24696487,,0.0017746550729498267,0.007515158969908953,1.0,"[[401, "","", 0.00383744016289711], [343, "","", 0.0038290228694677353], [211, "","", 0.003259573131799698]]"
112,0,1,0.24123392,,0.03998756408691406,0.09896405786275864,1.0,"[[268, "","", 0.005879757925868034], [256, "","", 0.0045046694576740265], [401, "","", 0.004410121589899063]]"
113,0,1,0.25799343,,0.009804117493331432,0.014973961748182774,1.0,"[[401, "","", 0.004536902531981468], [343, "","", 0.0041707903146743774], [214, "","", 0.003658052533864975]]"
114,0,1,0.22833371,,0.015409646555781364,0.026548676192760468,1.0,"[[401, "","", 0.004031425341963768], [343, "","", 0.003895387053489685], [216, "","", 0.003618251532316208]]"
115,0,1,0.23910865,,0.002871045609936118,0.01550943125039339,1.0,"[[343, "","", 0.004091447219252586], [401, "","", 0.004042495042085648], [216, "","", 0.004015346989035606]]"
116,0,1,0.22677292,,0.018061837181448936,0.06247325614094734,1.0,"[[343, "","", 0.00463360920548439], [401, "","", 0.003565896302461624], [256, "","", 0.0035174936056137085]]"
117,0,1,0.24633195,,0.0712447538971901,0.149741530418396,1.0,"[[401, "","", 0.013667074963450432], [170, "","", 0.004746913909912109], [254, "","", 0.0038596875965595245]]"
118,0,1,0.26034954,,0.017972810193896294,0.024421436712145805,1.0,"[[343, "","", 0.0040216222405433655], [256, "","", 0.003729572519659996], [401, "","", 0.003663254901766777]]"
119,0,1,0.22751923,,0.051769718527793884,0.13021884858608246,1.0,"[[401, "","", 0.003850884735584259], [343, "","", 0.0037589501589536667], [120, "","", 0.003462819382548332]]"
120,0,1,0.24968928,,0.010961600579321384,0.020024718716740608,1.0,"[[254, "","", 0.003760918974876404], [256, "","", 0.003727426752448082], [96, "","", 0.00372236967086792]]"
121,0,1,0.23373643,,0.09392362087965012,0.15773014724254608,1.0,"[[254, "","", 0.004249932244420052], [96, "","", 0.004090212285518646], [268, "","", 0.003992095589637756]]"
122,0,1,0.24803032,,0.002354702679440379,0.009030154906213284,1.0,"[[96, "","", 0.004065599292516708], [254, "","", 0.0038731414824724197], [343, "","", 0.0038439296185970306]]"
123,0,1,0.21951637,,0.018703319132328033,0.07429452985525131,1.0,"[[294, "","", 0.0039893388748168945], [254, "","", 0.0036649424582719803], [96, "","", 0.0036178380250930786]]"
124,0,1,0.23029932,,0.09511608630418777,0.16976627707481384,1.0,"[[268, "","", 0.004475671797990799], [401, "","", 0.004397764801979065], [96, "","", 0.004352070391178131]]"
125,0,1,0.25622815,,0.003771215910091996,0.011535348370671272,1.0,"[[401, "","", 0.004057014361023903], [343, "","", 0.004013340920209885], [256, "","", 0.0036775972694158554]]"
126,0,1,0.23553878,,0.0009345507132820785,0.010899538174271584,1.0,"[[343, "","", 0.003935229033231735], [401, "","", 0.003841215744614601], [96, "","", 0.003664392977952957]]"
127,0,1,0.21070984,,0.04433750733733177,0.08902949839830399,1.0,"[[214, "","", 0.0035302508622407913], [268, "","", 0.003428412601351738], [343, "","", 0.0034114494919776917]]"
128,0,1,0.22351773,,0.039513420313596725,0.09880397468805313,1.0,"[[96, "","", 0.00603080540895462], [343, "","", 0.003999385982751846], [214, "","", 0.003564799204468727]]"
129,0,1,0.1985758,,0.026553090661764145,0.05218086019158363,1.0,"[[401, "","", 0.0036000218242406845], [343, "","", 0.0033954624086618423], [216, "","", 0.0031939763575792313]]"
130,0,1,0.21027903,,0.03669958561658859,0.09408146888017654,1.0,"[[294, "","", 0.00406937301158905], [211, "","", 0.00357775017619133], [401, "","", 0.0035768840461969376]]"
131,0,1,0.2241621,,0.07860254496335983,0.1557803452014923,1.0,"[[254, "","", 0.008464628830552101], [211, "","", 0.0040820688009262085], [294, "","", 0.003929033875465393]]"
132,0,1,0.20387259,,0.02584919147193432,0.05774080380797386,1.0,"[[401, "","", 0.0036436375230550766], [294, "","", 0.0034543704241514206], [214, "","", 0.0030966773629188538]]"
133,0,1,0.23606816,,0.00560862896963954,0.010644449852406979,1.0,"[[294, "","", 0.0037323608994483948], [401, "","", 0.003626802936196327], [211, "","", 0.0034714285284280777]]"
134,0,1,0.27101684,,0.10892011225223541,0.1527605950832367,1.0,"[[294, "","", 0.01358109526336193], [499, "".\n\n"", 0.006826458498835564], [349, "".\n\n"", 0.004785075783729553]]"
135,0,1,0.22979596,,0.0014996543759480119,0.021850718185305595,1.0,"[[294, "","", 0.0036545023322105408], [401, "","", 0.0035217348486185074], [343, "","", 0.003278236836194992]]"
136,0,1,0.25408792,,0.042817622423172,0.1300593614578247,1.0,"[[211, "","", 0.01569412089884281], [214, "","", 0.004449542611837387], [216, "","", 0.004417061805725098]]"
137,0,1,0.21232405,,0.006530845537781715,0.06406378000974655,1.0,"[[401, "","", 0.0038043856620788574], [294, "","", 0.003261381760239601], [268, "","", 0.003259889781475067]]"
138,0,1,0.21965185,,0.008960515260696411,0.05137195810675621,1.0,"[[401, "","", 0.003634978085756302], [216, "","", 0.0030909311026334763], [294, "","", 0.0029832422733306885]]"
139,0,1,0.23470527,,0.013087748549878597,0.02072153240442276,1.0,"[[401, "","", 0.004040434956550598], [216, "","", 0.0037536565214395523], [214, "","", 0.0036336593329906464]]"
140,0,1,0.22529519,,0.062025345861911774,0.12188826501369476,1.0,"[[216, "","", 0.007504856213927269], [401, "","", 0.005277140066027641], [170, "","", 0.005261143669486046]]"
141,0,1,0.23727748,,0.010801507160067558,0.01644044555723667,1.0,"[[401, "","", 0.0035015903413295746], [117, "","", 0.0033856723457574844], [216, "","", 0.0031589847058057785]]"
142,0,1,0.20460124,,0.0192424189299345,0.03170055150985718,1.0,"[[401, "","", 0.0038203727453947067], [117, "","", 0.0032496191561222076], [120, "","", 0.0029519367963075638]]"
143,0,1,0.21930131,,0.003567195264622569,0.015628043562173843,1.0,"[[401, "","", 0.004300573840737343], [117, "","", 0.003644876182079315], [294, "","", 0.0033733341842889786]]"
144,0,1,0.20464873,,0.023539839312434196,0.06923648715019226,1.0,"[[401, "","", 0.0037987008690834045], [117, "","", 0.003256583586335182], [214, "","", 0.0031820423901081085]]"
145,0,1,0.21770938,,0.08690542727708817,0.161028191447258,1.0,"[[268, "","", 0.006696665659546852], [117, "","", 0.0045345257967710495], [401, "","", 0.0038379430770874023]]"
146,0,1,0.23872972,,0.016738085076212883,0.02537691220641136,1.0,"[[401, "","", 0.004051003605127335], [120, "","", 0.0038726646453142166], [117, "","", 0.0035863108932971954]]"
147,0,1,0.21882868,,7.254073716467246e-05,0.00960372295230627,1.0,"[[401, "","", 0.0037218816578388214], [120, "","", 0.003485843539237976], [117, "","", 0.0034605246037244797]]"
148,0,1,0.24290296,,0.08338628709316254,0.17460544407367706,1.0,"[[117, "","", 0.008296214044094086], [120, "","", 0.0048197247087955475], [216, "","", 0.003938324749469757]]"
149,0,1,0.2126352,,0.0008833748870529234,0.028224652633070946,1.0,"[[120, "","", 0.0038804616779088974], [401, "","", 0.003528039902448654], [117, "","", 0.003058847039937973]]"
150,0,1,0.22970729,,0.02037493698298931,0.02759857289493084,1.0,"[[120, "","", 0.003680665045976639], [401, "","", 0.003597196191549301], [254, "","", 0.003417421132326126]]"
151,0,1,0.22222435,,0.09246394783258438,0.1555403470993042,1.0,"[[120, "","", 0.012521153315901756], [96, "","", 0.0041691698133945465], [401, "","", 0.0037924423813819885]]"
