condition,variant,step,layer,before_attention,after_attention,after_mlp
object0_world0,full,0,0,0.029293067753314972,1.1215500831604004,0.814694881439209
object0_world0,full,0,1,0.814694881439209,0.762933611869812,1.3259233236312866
object0_world0,full,0,2,1.3259233236312866,1.2863554954528809,0.4329976439476013
object0_world0,full,0,3,0.4329976439476013,0.23860470950603485,0.5726529955863953
object0_world0,full,0,4,0.5726529955863953,1.2291179895401,0.15191024541854858
object0_world0,full,0,5,0.15191024541854858,0.7989166378974915,-1.3792271614074707
object0_world0,full,0,6,-1.3792271614074707,-1.4994194507598877,-1.0674105882644653
object0_world0,full,0,7,-1.0674105882644653,-1.2169674634933472,0.0791630744934082
object0_world0,full,0,8,0.0791630744934082,0.16281181573867798,0.82756507396698
object0_world0,full,0,9,0.82756507396698,2.258321523666382,1.6994010210037231
object0_world0,full,0,10,1.6994010210037231,1.6931546926498413,0.45162492990493774
object0_world0,full,0,11,0.45162492990493774,0.3481011390686035,-0.35080647468566895
object0_world0,full,0,12,-0.35080647468566895,-1.2824379205703735,-1.641103982925415
object0_world0,full,0,13,-1.641103982925415,-2.794992446899414,-1.2173765897750854
object0_world0,full,0,14,-1.2173765897750854,-1.9072118997573853,-2.4728777408599854
object0_world0,full,0,15,-2.4728777408599854,-2.3356761932373047,-1.0069255828857422
object0_world0,full,0,16,-1.0069255828857422,-0.4574143886566162,-0.15934079885482788
object0_world0,full,0,17,-0.15934079885482788,0.0014602690935134888,0.713381290435791
object0_world0,full,0,18,0.713381290435791,0.9627729654312134,0.49113917350769043
object0_world0,full,0,19,0.49113917350769043,0.43586885929107666,0.4582138657569885
object0_world0,full,0,20,0.4582138657569885,0.6131764054298401,0.3470934331417084
object0_world0,full,0,21,0.3470934331417084,0.05675238370895386,0.6375664472579956
object0_world0,full,0,22,0.6375664472579956,0.6673456430435181,0.5402542352676392
object0_world0,full,0,23,0.5402542352676392,1.209416389465332,1.6512935161590576
object0_world0,full,0,24,1.6512935161590576,1.4699530601501465,1.6096216440200806
object0_world0,full,0,25,1.6096216440200806,1.8134691715240479,2.082648515701294
object0_world0,full,0,26,2.082648515701294,1.7639427185058594,1.581103801727295
object0_world0,full,0,27,1.581103801727295,1.460768222808838,2.0306007862091064
object0_world0,full,0,28,2.0306007862091064,1.3850053548812866,1.04030179977417
object0_world0,full,0,29,1.04030179977417,0.9661737680435181,1.3510942459106445
object0_world0,full,0,30,1.3510942459106445,1.3129940032958984,2.1276803016662598
object0_world0,full,0,31,2.1276803016662598,2.1648001670837402,2.196449041366577
object0_world0,full,1,0,-1.0229976177215576,-0.3632906973361969,-0.17291194200515747
object0_world0,full,1,1,-0.17291194200515747,-0.6544454097747803,-0.2339828610420227
object0_world0,full,1,2,-0.2339828610420227,-0.18269234895706177,-1.0266903638839722
object0_world0,full,1,3,-1.0266903638839722,-0.439236581325531,-0.7289245128631592
object0_world0,full,1,4,-0.7289245128631592,-1.3087286949157715,-1.8010863065719604
object0_world0,full,1,5,-1.8010863065719604,-1.2608131170272827,-1.1036217212677002
object0_world0,full,1,6,-1.1036217212677002,-0.8977141380310059,0.10278844833374023
object0_world0,full,1,7,0.10278844833374023,-0.15986725687980652,-0.6868463158607483
object0_world0,full,1,8,-0.6868463158607483,1.17595636844635,0.17303436994552612
object0_world0,full,1,9,0.17303436994552612,0.5262057781219482,1.505648136138916
object0_world0,full,1,10,1.505648136138916,2.101943016052246,0.9224188327789307
object0_world0,full,1,11,0.9224188327789307,1.4663605690002441,0.9967665076255798
object0_world0,full,1,12,0.9967665076255798,0.9047604203224182,1.1573269367218018
object0_world0,full,1,13,1.1573269367218018,-0.5686567425727844,0.5092216730117798
object0_world0,full,1,14,0.5092216730117798,0.08593738079071045,0.00030410289764404297
