condition,variant,step,layer,before_attention,after_attention,after_mlp
object0_world0,full,0,0,0.029293067753314972,1.1560546159744263,0.9556910991668701
object0_world0,full,0,1,0.9556910991668701,0.9652066230773926,1.505455732345581
object0_world0,full,0,2,1.505455732345581,1.304457187652588,0.49265730381011963
object0_world0,full,0,3,0.49265730381011963,0.24620434641838074,0.28718307614326477
object0_world0,full,0,4,0.28718307614326477,0.9093685150146484,-0.16050130128860474
object0_world0,full,0,5,-0.16050130128860474,0.8389959335327148,-1.4640629291534424
object0_world0,full,0,6,-1.4640629291534424,-1.4645053148269653,-1.0089318752288818
object0_world0,full,0,7,-1.0089318752288818,-0.8876804113388062,0.22034567594528198
object0_world0,full,0,8,0.22034567594528198,0.47431066632270813,1.2203415632247925
object0_world0,full,0,9,1.2203415632247925,2.5179452896118164,1.9886760711669922
object0_world0,full,0,10,1.9886760711669922,1.9122956991195679,0.7884003520011902
object0_world0,full,0,11,0.7884003520011902,0.5729881525039673,-0.07697868347167969
object0_world0,full,0,12,-0.07697868347167969,-1.5710800886154175,-1.265113353729248
object0_world0,full,0,13,-1.265113353729248,-2.394775629043579,-1.2254542112350464
object0_world0,full,0,14,-1.2254542112350464,-2.1226048469543457,-1.5806851387023926
object0_world0,full,0,15,-1.5806851387023926,-1.181725025177002,0.5590510368347168
object0_world0,full,0,16,0.5590510368347168,1.0675722360610962,0.6969673037528992
object0_world0,full,0,17,0.6969673037528992,0.8262352347373962,1.5092130899429321
object0_world0,full,0,18,1.5092130899429321,1.2758373022079468,0.6869803071022034
object0_world0,full,0,19,0.6869803071022034,0.6935596466064453,0.7017337679862976
object0_world0,full,0,20,0.7017337679862976,0.8359809517860413,1.0080485343933105
object0_world0,full,0,21,1.0080485343933105,0.6389743089675903,1.6365200281143188
object0_world0,full,0,22,1.6365200281143188,1.4799981117248535,1.068650722503662
object0_world0,full,0,23,1.068650722503662,1.7471672296524048,2.1646435260772705
object0_world0,full,0,24,2.1646435260772705,2.2463080883026123,2.6061182022094727
object0_world0,full,0,25,2.6061182022094727,2.883298397064209,3.058063268661499
object0_world0,full,0,26,3.058063268661499,2.8933725357055664,2.7120115756988525
object0_world0,full,0,27,2.7120115756988525,2.6387085914611816,3.307929754257202
object0_world0,full,0,28,3.307929754257202,2.875713348388672,2.9241726398468018
object0_world0,full,0,29,2.9241726398468018,2.7006125450134277,3.4055237770080566
object0_world0,full,0,30,3.4055237770080566,4.449091911315918,5.030633926391602
object0_world0,full,0,31,5.030633926391602,4.808076858520508,4.716432571411133
object0_world0,full,1,0,-1.0229976177215576,-0.44586899876594543,-0.37054234743118286
object0_world0,full,1,1,-0.37054234743118286,-0.894963264465332,-0.6220443248748779
object0_world0,full,1,2,-0.6220443248748779,-0.6798264980316162,-1.2591092586517334
object0_world0,full,1,3,-1.2591092586517334,-0.668591320514679,-0.993050217628479
object0_world0,full,1,4,-0.993050217628479,-1.59792959690094,-2.201450824737549
object0_world0,full,1,5,-2.201450824737549,-1.355238437652588,-1.197507619857788
