step,layer,hops,path_mass,route_divergence,relation_residual,relation_shuffled,relation_coverage,sources
75,0,1,0.26727116,,0.07225034385919571,0.14165225625038147,1.0,"[[401, "","", 0.004650969058275223], [343, "","", 0.0037967003881931305], [294, "","", 0.003708476200699806]]"
76,0,1,0.2696927,,0.0019228702876716852,0.0136896762996912,1.0,"[[401, "","", 0.004486873745918274], [294, "","", 0.0038483738899230957], [343, "","", 0.0036055203527212143]]"
77,0,1,0.26949248,,0.0019291882636025548,0.014821943826973438,1.0,"[[401, "","", 0.004802286624908447], [343, "","", 0.0038240496069192886], [294, "","", 0.0037772655487060547]]"
78,0,1,0.2730573,,0.048356518149375916,0.10346125066280365,1.0,"[[401, "","", 0.00460418127477169], [343, "","", 0.003860628232359886], [216, "","", 0.003837835043668747]]"
79,0,1,0.2736657,,0.0034108988475054502,0.013870230875909328,1.0,"[[401, "","", 0.004503205418586731], [343, "","", 0.0038497131317853928], [294, "","", 0.003584807738661766]]"
80,0,1,0.2758543,,0.22401660680770874,0.28695210814476013,1.0,"[[499, "".\n\n"", 0.011200284585356712], [349, "".\n\n"", 0.006741680204868317], [219, "".\n\n"", 0.0056541431695222855]]"
81,0,1,0.23055407,,0.019246233627200127,0.06245408207178116,1.0,"[[401, "","", 0.004039496183395386], [343, "","", 0.003806350752711296], [294, "","", 0.0033537596464157104]]"
82,0,1,0.28601125,,0.14313049614429474,0.22266358137130737,1.0,"[[499, "".\n\n"", 0.006573732942342758], [401, "","", 0.0044600628316402435], [343, "","", 0.004092223942279816]]"
83,0,1,0.28862888,,0.0029243696480989456,0.008384580723941326,1.0,"[[401, "","", 0.004931941628456116], [343, "","", 0.004142981022596359], [268, "","", 0.004063103348016739]]"
84,0,1,0.26239765,,0.07185730338096619,0.13123826682567596,1.0,"[[401, "","", 0.0044252872467041016], [216, "","", 0.003803996369242668], [214, "","", 0.0036899950355291367]]"
85,0,1,0.2799744,,0.00902213528752327,0.014213012531399727,1.0,"[[401, "","", 0.00413382425904274], [343, "","", 0.00376267172396183], [256, "","", 0.0035202670842409134]]"
86,0,1,0.24811845,,0.011648014187812805,0.02386539801955223,1.0,"[[343, "","", 0.0041509270668029785], [401, "","", 0.004003969952464104], [256, "","", 0.003420371562242508]]"
87,0,1,0.2581527,,0.0019217135850340128,0.015038986690342426,1.0,"[[401, "","", 0.004540402442216873], [343, "","", 0.004331083968281746], [256, "","", 0.003580808639526367]]"
88,0,1,0.24628127,,0.01285601407289505,0.058077406138181686,1.0,"[[343, "","", 0.003622841089963913], [401, "","", 0.0036036819219589233], [170, "","", 0.0032782405614852905]]"
89,0,1,0.25446612,,0.07544653117656708,0.14472386240959167,1.0,"[[211, "","", 0.0039072465151548386], [170, "","", 0.0038626696914434433], [343, "","", 0.0037298817187547684]]"
90,0,1,0.2783338,,0.0027324685361236334,0.006663761101663113,1.0,"[[401, "","", 0.004032624885439873], [254, "","", 0.0036830082535743713], [343, "","", 0.0036382339894771576]]"
91,0,1,0.23988095,,0.00218903343193233,0.012945206835865974,1.0,"[[343, "","", 0.003921378403902054], [254, "","", 0.0037521198391914368], [401, "","", 0.0037032756954431534]]"
92,0,1,0.23877776,,0.012515371665358543,0.03380396589636803,1.0,"[[343, "","", 0.0036975741386413574], [401, "","", 0.0036708898842334747], [256, "","", 0.003595292568206787]]"
93,0,1,0.28425127,,0.012616291642189026,0.01928173378109932,1.0,"[[401, "","", 0.004238191992044449], [343, "","", 0.003983169794082642], [256, "","", 0.0039032883942127228]]"
94,0,1,0.23642303,,0.04017399996519089,0.07188516110181808,1.0,"[[254, "","", 0.0036057718098163605], [256, "","", 0.0035311803221702576], [401, "","", 0.0034462139010429382]]"
95,0,1,0.2530027,,0.027941599488258362,0.07708530873060226,1.0,"[[256, "","", 0.007233083248138428], [254, "","", 0.006027359515428543], [170, "","", 0.00413203239440918]]"
96,0,1,0.21987638,,0.026396485045552254,0.051706328988075256,1.0,"[[401, "","", 0.0033638980239629745], [343, "","", 0.003311069682240486], [256, "","", 0.0032455138862133026]]"
97,0,1,0.23593485,,0.028814231976866722,0.08199261873960495,1.0,"[[268, "","", 0.003656640648841858], [401, "","", 0.003621283918619156], [256, "","", 0.003492455929517746]]"
98,0,1,0.23950636,,0.07715107500553131,0.14746567606925964,1.0,"[[256, "","", 0.004109621047973633], [401, "","", 0.0038751009851694107], [343, "","", 0.003184078261256218]]"
99,0,1,0.22853617,,0.028373075649142265,0.05866551399230957,1.0,"[[401, "","", 0.004057694226503372], [343, "","", 0.003462865948677063], [268, "","", 0.0032525062561035156]]"
100,0,1,0.26131025,,0.003360577393323183,0.006037070881575346,1.0,"[[401, "","", 0.004414130002260208], [343, "","", 0.0037751048803329468], [268, "","", 0.0033767204731702805]]"
101,0,1,0.26888904,,0.07515759021043777,0.1555793136358261,1.0,"[[343, "","", 0.004526421427726746], [401, "","", 0.004330374300479889], [170, "","", 0.00362582691013813]]"
102,0,1,0.24678308,,0.00014758994802832603,0.004820273723453283,1.0,"[[401, "","", 0.0041864775121212006], [343, "","", 0.0038337744772434235], [268, "","", 0.0032565873116254807]]"
103,0,1,0.26725745,,0.0010299208806827664,0.010306723415851593,1.0,"[[343, "","", 0.004183918237686157], [401, "","", 0.003949033096432686], [268, "","", 0.003510423004627228]]"
104,0,1,0.2301974,,0.03885406628251076,0.09687523543834686,1.0,"[[268, "","", 0.003962315618991852], [401, "","", 0.003946403041481972], [343, "","", 0.003780186176300049]]"
105,0,1,0.2721047,,0.0007444239454343915,0.010046995244920254,1.0,"[[401, "","", 0.004599422216415405], [343, "","", 0.004080811515450478], [268, "","", 0.0039205048233270645]]"
106,0,1,0.28312978,,0.006508530117571354,0.019217930734157562,1.0,"[[401, "","", 0.004586018621921539], [268, "","", 0.004172585904598236], [343, "","", 0.004001414403319359]]"
107,0,1,0.2566787,,0.18481068313121796,0.24081118404865265,1.0,"[[499, "".\n\n"", 0.009745633229613304], [349, "".\n\n"", 0.006826488301157951], [268, "","", 0.0061178989708423615]]"
108,0,1,0.2071238,,0.01911499723792076,0.052852679044008255,1.0,"[[401, "","", 0.0038451720029115677], [268, "","", 0.0034408606588840485], [343, "","", 0.003363143652677536]]"
109,0,1,0.26882255,,0.12764135003089905,0.20375382900238037,1.0,"[[268, "","", 0.008443325757980347], [499, "".\n\n"", 0.006108755245804787], [343, "","", 0.004162456840276718]]"
110,0,1,0.2690882,,0.00321562378667295,0.014349734410643578,1.0,"[[343, "","", 0.004027634859085083], [401, "","", 0.003978520631790161], [268, "","", 0.003500286489725113]]"
111,0,1,0.26033366,,0.06929557025432587,0.15539216995239258,1.0,"[[343, "","", 0.004988327622413635], [256, "","", 0.004739668220281601], [401, "","", 0.0041480883955955505]]"
112,0,1,0.2515134,,0.007260969374328852,0.012595671229064465,1.0,"[[343, "","", 0.004461387172341347], [401, "","", 0.004338428378105164], [214, "","", 0.0035709571093320847]]"
113,0,1,0.23696303,,0.048430297523736954,0.10716651380062103,1.0,"[[268, "","", 0.005693122744560242], [401, "","", 0.0043519362807273865], [343, "","", 0.0041558872908353806]]"
114,0,1,0.25454736,,0.008728468790650368,0.014149033464491367,1.0,"[[401, "","", 0.004166647791862488], [343, "","", 0.004036113619804382], [216, "","", 0.0035553816705942154]]"
115,0,1,0.2261649,,0.015680205076932907,0.026208562776446342,1.0,"[[343, "","", 0.0038640834391117096], [401, "","", 0.0037701576948165894], [216, "","", 0.003631647676229477]]"
116,0,1,0.2361454,,0.002660019788891077,0.015151760540902615,1.0,"[[254, "","", 0.00392170250415802], [343, "","", 0.00391237810254097], [401, "","", 0.0038883648812770844]]"
117,0,1,0.22777444,,0.023213990032672882,0.0748884379863739,1.0,"[[343, "","", 0.004326438531279564], [401, "","", 0.0036925990134477615], [256, "","", 0.0036013592034578323]]"
118,0,1,0.23900598,,0.06109600514173508,0.13004712760448456,1.0,"[[401, "","", 0.007444171234965324], [170, "","", 0.004760395735502243], [256, "","", 0.004210613667964935]]"
119,0,1,0.26046526,,0.0048040226101875305,0.010262833908200264,1.0,"[[343, "","", 0.0037620458751916885], [256, "","", 0.0036522671580314636], [254, "","", 0.003583550453186035]]"
120,0,1,0.24154541,,0.0006892607780173421,0.009163131937384605,1.0,"[[343, "","", 0.003718733787536621], [96, "","", 0.003659754991531372], [254, "","", 0.0036562196910381317]]"
121,0,1,0.22033024,,0.030548956245183945,0.0736030861735344,1.0,"[[294, "","", 0.0034649670124053955], [254, "","", 0.0034622903913259506], [120, "","", 0.0033661499619483948]]"
122,0,1,0.2344332,,0.09941892325878143,0.17395932972431183,1.0,"[[268, "","", 0.005486540496349335], [254, "","", 0.004486067220568657], [96, "","", 0.00410204753279686]]"
123,0,1,0.23915324,,0.0008221820462495089,0.01028601173311472,1.0,"[[343, "","", 0.0035677440464496613], [254, "","", 0.0035392623394727707], [211, "","", 0.0034742653369903564]]"
124,0,1,0.21923985,,0.007914626970887184,0.028105976060032845,1.0,"[[343, "","", 0.004399152472615242], [401, "","", 0.004252258688211441], [256, "","", 0.0039368607103824615]]"
125,0,1,0.2133998,,0.01988557167351246,0.049178801476955414,1.0,"[[401, "","", 0.0039032846689224243], [343, "","", 0.0038763750344514847], [256, "","", 0.003638114780187607]]"
126,0,1,0.22200812,,0.010445905849337578,0.03652392700314522,1.0,"[[401, "","", 0.004066182300448418], [343, "","", 0.003914553672075272], [214, "","", 0.003680013120174408]]"
127,0,1,0.22203234,,0.013030252419412136,0.06753695011138916,1.0,"[[96, "","", 0.0043928362429142], [214, "","", 0.0037506744265556335], [401, "","", 0.0035692546516656876]]"
128,0,1,0.25717735,,0.014151699841022491,0.021831369027495384,1.0,"[[401, "","", 0.004034949466586113], [343, "","", 0.004008293151855469], [216, "","", 0.0037741288542747498]]"
129,0,1,0.25402114,,0.09338974952697754,0.1868472844362259,1.0,"[[343, "","", 0.004774518311023712], [214, "","", 0.00453685037791729], [216, "","", 0.004306867718696594]]"
130,0,1,0.22873801,,0.000977184041403234,0.024973521009087563,1.0,"[[401, "","", 0.0038694124668836594], [294, "","", 0.0036583393812179565], [211, "","", 0.0033714454621076584]]"
131,0,1,0.24818689,,0.001090372446924448,0.011842496693134308,1.0,"[[294, "","", 0.0038904808461666107], [401, "","", 0.0038805007934570312], [343, "","", 0.0034800171852111816]]"
132,0,1,0.22013459,,0.01510226633399725,0.06221423298120499,1.0,"[[294, "","", 0.0038183405995368958], [401, "","", 0.0037085656076669693], [214, "","", 0.003539498895406723]]"
133,0,1,0.23798525,,0.07614266872406006,0.15455737709999084,1.0,"[[294, "","", 0.012734316289424896], [256, "","", 0.0058676451444625854], [214, "","", 0.003977298736572266]]"
134,0,1,0.25236768,,0.012966534122824669,0.01976783201098442,1.0,"[[294, "","", 0.004028497263789177], [211, "","", 0.0038102716207504272], [401, "","", 0.0037830863147974014]]"
135,0,1,0.232353,,0.006390230730175972,0.014400382526218891,1.0,"[[401, "","", 0.003776092082262039], [294, "","", 0.0036738868802785873], [343, "","", 0.0036636311560869217]]"
136,0,1,0.21110776,,0.015621231868863106,0.07297787815332413,1.0,"[[216, "","", 0.003392215818166733], [401, "","", 0.003369564190506935], [294, "","", 0.0033471882343292236]]"
137,0,1,0.21252313,,0.049066461622714996,0.11702004075050354,1.0,"[[294, "","", 0.00435636006295681], [401, "","", 0.0038340315222740173], [268, "","", 0.0036426596343517303]]"
138,0,1,0.2813627,,0.0030680231284350157,0.012714221142232418,1.0,"[[401, "","", 0.00441342405974865], [214, "","", 0.003978695720434189], [268, "","", 0.0039570629596710205]]"
139,0,1,0.21175468,,0.04178693890571594,0.10365808010101318,1.0,"[[401, "","", 0.004164800047874451], [211, "","", 0.0037520844489336014], [214, "","", 0.0035110022872686386]]"
140,0,1,0.24033733,,0.0,0.007842944003641605,1.0,"[[401, "","", 0.004046319052577019], [216, "","", 0.00384637713432312], [170, "","", 0.0035959165543317795]]"
141,0,1,0.26331425,,0.09720882028341293,0.13926725089550018,1.0,"[[216, "","", 0.009585414081811905], [499, "".\n\n"", 0.006235755980014801], [349, "".\n\n"", 0.004784250631928444]]"
142,0,1,0.20796958,,0.0007838047458790243,0.03213336691260338,1.0,"[[401, "","", 0.0033112242817878723], [117, "","", 0.003295930102467537], [216, "","", 0.003045160323381424]]"
143,0,1,0.19457206,,0.06110762432217598,0.12178006768226624,1.0,"[[117, "","", 0.0029539652168750763], [120, "","", 0.002743886783719063], [401, "","", 0.0026616770774126053]]"
144,0,1,0.22283974,,0.04678908735513687,0.1175614669919014,1.0,"[[401, "","", 0.0034912414848804474], [117, "","", 0.0033729728311300278], [120, "","", 0.0029091890901327133]]"
145,0,1,0.2555804,,0.0003083795600105077,0.008017380721867085,1.0,"[[117, "","", 0.003948621451854706], [120, "","", 0.0038823429495096207], [401, "","", 0.0038153789937496185]]"
146,0,1,0.21107265,,0.002031386597082019,0.018391869962215424,1.0,"[[401, "","", 0.0034719817340373993], [120, "","", 0.003456123173236847], [117, "","", 0.00327376089990139]]"
147,0,1,0.21081007,,0.02138896845281124,0.10196252167224884,1.0,"[[117, "","", 0.004000963643193245], [401, "","", 0.0034239329397678375], [120, "","", 0.0033100303262472153]]"
148,0,1,0.20735094,,0.022987009957432747,0.07208610326051712,1.0,"[[120, "","", 0.003603929653763771], [401, "","", 0.0034909620881080627], [117, "","", 0.0032949019223451614]]"
149,0,1,0.22835551,,0.0029462294187396765,0.02041151188313961,1.0,"[[120, "","", 0.0035514943301677704], [401, "","", 0.0035299398005008698], [254, "","", 0.003021636977791786]]"
150,0,1,0.24252118,,0.009664636105298996,0.03612559288740158,1.0,"[[120, "","", 0.0038162842392921448], [401, "","", 0.003697352483868599], [254, "","", 0.0030448902398347855]]"
151,0,1,0.20475507,,0.023285625502467155,0.09604658931493759,1.0,"[[120, "","", 0.0039186030626297], [401, "","", 0.003434017300605774], [254, "","", 0.003324078395962715]]"
