step,layer,source_mass,valid_heads,dispersion,disagreement,shift,shift_baseline
1,20,0.1289913821965456,32,6.354174438588904,0.9720623906826917,0.37767780271979645,
1,21,0.11924931406974792,32,5.857244700549767,1.1485377147990263,0.38697840996425337,
1,22,0.13233394362032413,32,6.113656540730036,0.9182264433497993,0.4123938453695991,
1,23,0.09732549078762531,32,6.248532398805974,0.9432015964494935,0.438822302641068,
1,24,0.07826308906078339,32,6.225770395767296,0.9681987805965706,0.40940324944626677,
1,25,0.0400608591735363,32,6.191316653555887,1.1836603034792192,0.3740886339878283,
1,26,0.1040665041655302,32,5.733745687578205,1.0438562157757136,0.4696547502722961,
1,27,0.10684059374034405,32,5.9397082444313645,1.0624516984813086,0.43806466696314267,
1,28,0.0888585802167654,32,6.452382505616157,0.8501470260754207,0.4468414066381745,
1,29,0.06191883236169815,32,6.146962930202173,0.9918832093467103,0.41309471470203313,
1,30,0.14766398817300797,32,6.276823676866824,0.8923577915890881,0.4600417622316292,
1,31,0.07354132831096649,32,6.688773513970694,0.9643424169875034,0.4286601141030082,
2,0,0.3003334626555443,32,6.331944581532217,0.8609948708523065,0.2508878750291591,0.35395789408236944
2,1,0.06998798623681068,32,6.847591325499562,0.8846538359152136,0.3773854975142572,0.37061987580595335
2,2,0.08561631478369236,32,6.163742205725435,1.2119521966980722,0.4992569575269387,0.4975555285592349
2,3,0.07384009473025799,32,7.063473693517492,0.7660665612276345,0.3816984281816184,0.3926704724369858
2,4,0.087449437007308,32,6.944178189934183,0.8077321548464891,0.40110197846512896,0.35291417177572015
2,5,0.24314939603209496,32,5.876334374081996,1.2474024371264525,0.43181819520998943,0.47391261608218277
2,6,0.17582195810973644,32,6.58997448603233,0.9867212408250259,0.5111490540227791,0.34115399868831797
2,7,0.28424961492419243,32,6.50603669535848,0.9326998897368046,0.5414996290513088,0.3553513340664645
2,8,0.3361308444291353,32,6.54747469219744,0.9340689033327987,0.5579250058166881,0.32649230857347183
2,9,0.27815987169742584,32,6.31981831240151,0.9574176804822345,0.44001250790223667,0.3044871314014328
2,10,0.3150045219808817,32,5.713236448971033,1.11202281879243,0.46569145929086814,0.42437324839227386
2,11,0.33358242735266685,32,5.992565533882412,0.8756491774237256,0.38031669242045363,0.4134694202137883
2,12,0.28952133283019066,32,6.239916040807012,0.5508814556181676,0.3224301514283786,0.30054254945683656
2,13,0.26226685754954815,32,6.200599029376609,0.6662215236751718,0.31649157837055863,0.3499129784960855
2,14,0.34567537158727646,32,5.764728908639126,1.0679174322260767,0.4262328525092489,0.37685358838989375
2,15,0.16759483888745308,32,6.070116521362911,1.0849277535359754,0.38640453299401,0.5100521384611649
2,16,0.17686202377080917,32,6.107638072855716,0.9631094023979072,0.4022195659438563,0.4652873736567206
2,17,0.2228919379413128,32,6.3552250533417745,0.9606629723811793,0.3263733853264835,0.368913615592656
2,18,0.1650825422257185,32,6.645204497914319,0.769917666334698,0.36325566979510004,0.33305521343347605
2,19,0.11384193226695061,32,6.800811424986907,0.8287409740483511,0.3609137949436334,0.344167740170098
2,20,0.19005812518298626,32,6.483199314850826,1.0191370514719056,0.42440411771764286,0.37767780271979645
2,21,0.18196066468954086,32,6.055175594892577,1.205962420410386,0.4217379735235103,0.38697840996425337
2,22,0.13892406411468983,32,6.402266919720641,0.9502701596629839,0.425154331968441,0.4123938453695991
2,23,0.09489735960960388,32,6.597906202264237,0.9358622589183749,0.4421823840869648,0.438822302641068
2,24,0.0884401723742485,32,6.5715150706673375,0.9845806639924453,0.4379915364470659,0.40940324944626677
2,25,0.10614409670233727,32,6.076526235178229,1.3414415544439633,0.38178131837630025,0.3740886339878283
2,26,0.10262247547507286,32,6.102714795975387,1.06082669700342,0.428259157564125,0.4696547502722961
2,27,0.1021608617156744,32,6.395396636714558,1.0260530606590734,0.4424887537207981,0.43806466696314267
2,28,0.10648924112319946,32,6.86533844235975,0.781653401575662,0.397640421496129,0.4468414066381745
2,29,0.07409080676734447,32,6.57817704312176,0.8756346404185091,0.3715794157619888,0.41309471470203313
2,30,0.18552547879517078,32,6.5336341311107295,0.9153301873487383,0.45598091995990486,0.4600417622316292
2,31,0.07542872056365013,32,6.93758369381388,0.8978090824022571,0.3839808607405652,0.4286601141030082
3,0,0.38515522703528404,32,6.605975488622954,0.8499895478051132,0.2463641371078099,0.30242288455576427
3,1,0.07634160108864307,32,6.943567193632867,0.9160921433675453,0.4320768059517648,0.3740026866601053
3,2,0.07971333153545856,32,6.242153757928666,1.2218281222971559,0.5322455517980836,0.4984062430430868
3,3,0.08576299622654915,32,7.170688182370476,0.733085188179099,0.34082160304716747,0.3871844503093021
3,4,0.11041784472763538,32,6.956559195294073,0.8442321926237764,0.32828521499753044,0.37700807512042456
3,5,0.20333208329975605,32,6.375789293438009,1.1431605774183016,0.4443501438425679,0.4528654056460861
3,6,0.17109061405062675,32,6.5981507069152165,0.9879099399564693,0.3896408199744602,0.42615152635554854
3,7,0.25080015510320663,32,6.727218191249217,0.7497318302769882,0.35734366520711636,0.4484254815588866
3,8,0.253956101834774,32,6.688853067310312,0.8756825342587762,0.3478467992658397,0.44220865719507996
3,9,0.22954915463924408,32,6.2931620092862,0.9107394122123784,0.30249035799667146,0.37224981965183473
3,10,0.23899533040821552,32,5.948594943662187,0.9684107006699199,0.3861594344950587,0.445032353841571
3,11,0.3017067089676857,32,6.22132011294551,0.7873003654964199,0.37743804467852105,0.39689305631712096
3,12,0.17582391761243343,32,6.638177705175589,0.4858448988730908,0.24892698270046568,0.3114863504426076
3,13,0.3870100397616625,32,6.346979032775825,0.7048574700507482,0.32749939640184345,0.33320227843332206
3,14,0.3271242920309305,32,5.994720289525209,0.9882592937241004,0.40700501768014363,0.40154322044957136
3,15,0.16766828298568726,32,6.134547978908115,1.1634107780495562,0.4053038642837018,0.44822833572758747
3,16,0.15323828905820847,32,5.82936163785692,1.043249314141753,0.41478568087369266,0.4337534698002885
3,17,0.21158315800130367,32,6.195383936958287,1.0634675354000844,0.35196447324027674,0.34764350045956977
3,18,0.1415865682065487,32,6.84182464825108,0.7696617355703559,0.359931552744815,0.348155441614288
3,19,0.0908005852252245,32,6.918598932068273,0.8891612477753945,0.3532210686909064,0.3525407675568657
3,20,0.23954587802290916,32,6.581509045193808,1.0599000120543725,0.4438906666469534,0.40104096021871966
3,21,0.14315841160714626,32,6.320139992815054,1.1858324839318035,0.4394824090343523,0.4043581917438818
3,22,0.15430048294365406,32,6.440809910766235,1.0137873953177063,0.4454673753729683,0.41877408866902005
3,23,0.06964604556560516,32,6.683839843115261,0.9784439782894987,0.40279120566476667,0.4405023433640164
3,24,0.07870415784418583,32,6.553639040145319,1.0752019779266533,0.43384343950280324,0.4236973929466663
3,25,0.06835388578474522,32,6.05416607482978,1.3265976698851265,0.40083315081652715,0.3779349761820643
3,26,0.07616978138685226,32,5.813414531258694,1.2147654719257215,0.4630324432864805,0.44895695391821056
3,27,0.07182554714381695,32,6.804422152235402,0.9053668153613454,0.43022504950541773,0.44027671034197036
3,28,0.10273973271250725,32,6.6349333656008955,0.9893758573225968,0.3930529652975707,0.42224091406715175
3,29,0.05890442430973053,32,6.547994145114045,0.972273712940777,0.3681872299661979,0.39233706523201095
3,30,0.1225920282304287,32,6.486190618319739,1.1152610420310882,0.4476627885624914,0.458011341095767
3,31,0.04675940051674843,32,6.957243885165267,0.9512840407762617,0.380263636839714,0.4063204874217867
4,0,0.35345597192645073,32,6.593652838211127,0.8941048472674593,0.2174843672906273,0.2508878750291591
4,1,0.061877887696027756,32,6.8170533053386,1.047377782247306,0.3573293529857232,0.3773854975142572
4,2,0.09225097857415676,32,6.222646937383248,1.2595436432155456,0.5050679527892178,0.4992569575269387
4,3,0.08090706169605255,32,7.268966232654253,0.7129527340729771,0.3232528355271565,0.3816984281816184
4,4,0.13027246110141277,32,6.911047344441245,0.8887560330757687,0.3429459254033457,0.35291417177572015
4,5,0.19447391666471958,32,6.3781857368349515,1.093534419910946,0.35395804277090404,0.4443501438425679
4,6,0.11924281530082226,32,6.481804863744722,0.8791901380767868,0.3890603042241608,0.3896408199744602
4,7,0.15055765211582184,32,6.504969485169126,0.736334868310359,0.4067026503549759,0.35734366520711636
4,8,0.15260485000908375,32,6.513466595411174,0.7988934432656709,0.35359987928068054,0.3478467992658397
4,9,0.1339668482542038,32,6.213043895280527,0.8606516012567953,0.30439655254490494,0.3044871314014328
4,10,0.22426242008805275,32,6.36005016133805,0.8780865294349294,0.38098719079632604,0.42437324839227386
4,11,0.3138801343739033,32,6.510760307054918,0.6745055620338629,0.3751147864361279,0.38031669242045363
4,12,0.21928481943905354,32,6.491748683086167,0.5251960544887044,0.2786742355347181,0.30054254945683656
4,13,0.5643471572548151,32,6.727473237307818,0.7018887637024562,0.4035124908346449,0.32749939640184345
4,14,0.48070515878498554,32,6.027174219688616,1.1181458821693804,0.38335891641853104,0.40700501768014363
4,15,0.2806798443198204,32,6.324384340406498,1.095383657420646,0.380268269059458,0.4053038642837018
4,16,0.2562646362930536,32,6.012973485387356,1.2172597132078788,0.44668986168446567,0.41478568087369266
4,17,0.3233732935041189,32,6.433832118567889,1.041901312355077,0.3717996397159251,0.35196447324027674
4,18,0.19027463719248772,32,6.77741846388987,0.7603023331915688,0.3029216223229907,0.359931552744815
4,19,0.15412067994475365,32,6.9425099175923,0.8356423380374602,0.3098428004525364,0.3532210686909064
4,20,0.32787982001900673,32,6.120793527194339,1.13695561720594,0.37877730931492704,0.42440411771764286
4,21,0.21513810753822327,32,6.246346617097196,1.2893292565856909,0.3438087540135889,0.4217379735235103
4,22,0.2330119740217924,32,6.319824822235289,1.0012607974818222,0.34165811770858584,0.425154331968441
4,23,0.13808511197566986,32,6.634141111439627,0.9729808797498594,0.3121418521502893,0.438822302641068
4,24,0.16541853733360767,32,6.368128683544685,1.1804006129510345,0.301611841819866,0.43384343950280324
4,25,0.13587015680968761,32,5.986689043022961,1.417314446541111,0.31354823373695695,0.38178131837630025
4,26,0.15638966858386993,32,6.057760836422943,1.1588502595701389,0.33355090634499696,0.4630324432864805
4,27,0.15887724608182907,32,6.58327590477516,1.0100016607074345,0.31969445360004023,0.43806466696314267
4,28,0.14745349436998367,32,6.773801633836777,0.930838817171316,0.3312395353810198,0.397640421496129
4,29,0.07697337865829468,32,6.663949679955617,0.9365376869312234,0.28761876929917607,0.3715794157619888
4,30,0.20292707905173302,32,6.212143900188179,1.2051064206707345,0.32240209031591477,0.45598091995990486
4,31,0.07600797899067402,32,6.924290174417803,0.97456223344735,0.2908605065214319,0.3839808607405652
5,0,0.35313278436660767,32,6.545951630420407,0.898865346589691,0.15348033073017234,0.2486260060684845
5,1,0.04432009160518646,32,6.929548773165332,0.8813286984206821,0.3029313109229618,0.3740026866601053
5,2,0.044646527618169785,32,6.974238567924136,0.9015306883448426,0.4303740648047051,0.5021624551580782
5,3,0.06499744020402431,32,7.1728692409912345,0.8189888299915911,0.3043419361600488,0.3612600156143929
5,4,0.10646581090986729,32,7.160364474192084,0.8173560818103764,0.33627784352900847,0.3479300485895329
5,5,0.2179683856666088,32,6.609149021301695,1.0828623288926522,0.3966786261515679,0.43808416952627866
5,6,0.17557192780077457,32,7.092594910962425,0.879935632316748,0.518892281748775,0.3893505620993105
5,7,0.25390429235994816,32,6.903816343249989,0.765509914309157,0.5448783792864502,0.3820231577810461
5,8,0.36366702802479267,32,6.775338669857595,0.9344930256917685,0.5758581076406901,0.35072333927326016
5,9,0.36297877319157124,32,6.742336397341691,0.9120619670881869,0.5443378311309626,0.30444184197316887
5,10,0.3800692278891802,32,6.416307031145569,0.9821454918770662,0.529789013225086,0.40526634144366624
5,11,0.40890162251889706,32,6.388705839289135,0.8496426390402778,0.36548395815484536,0.37887736854948734
5,12,0.2372342962771654,32,6.594071634047172,0.5369509936756645,0.2456539186579479,0.2896083924957773
5,13,0.5830017831176519,32,6.440653522638424,0.8460621195059224,0.29349254062005814,0.33870618744896447
5,14,0.49796500243246555,32,5.807551940539787,1.2368481776100175,0.4379801506342811,0.39518196704933733
5,15,0.29180915653705597,32,6.404924422114398,1.0633791507672754,0.28594695205708887,0.3958541986388559
5,16,0.24025602638721466,32,6.166752272673151,1.1519170487058457,0.2812624341245199,0.4307377712790792
5,17,0.31012989953160286,32,6.515506080546043,0.9777624176892745,0.22814545956889998,0.36043904441646635
5,18,0.1903711948543787,32,6.764139684302782,0.7716145229752325,0.23126072034654815,0.3464933830891455
5,19,0.15190105512738228,32,6.883036991009576,0.880295732700751,0.24210578300720856,0.3486944044305022
5,20,0.278538366779685,32,6.264370527982448,1.0994537231046078,0.26830611617898226,0.40159071351628495
5,21,0.13912890292704105,32,6.491309853818654,1.1457810482696429,0.30035618527776997,0.4043581917438818
5,22,0.16202716156840324,32,6.588272190361064,0.9602450271824354,0.2794465934515403,0.41877408866902005
5,23,0.08421516045928001,32,6.698094916526445,0.9753738643243857,0.27669906613435946,0.42080675415291735
5,24,0.09931290335953236,32,6.640062078116617,1.0576956803011193,0.26782173016168065,0.421623344474535
5,25,0.08493470959365368,32,6.256475834083535,1.2592806604347198,0.2874137196709645,0.3779349761820643
5,26,0.08426370471715927,32,6.3177084878662875,1.0095995388565813,0.2744449650062155,0.4456458004253028
5,27,0.08273184485733509,32,6.736638176803565,0.9428788312013143,0.263711059332177,0.4341448582342802
5,28,0.0899424459785223,32,6.839313004737742,0.8760584452584821,0.29205614343104913,0.39534669339684986
5,29,0.04872952774167061,32,6.649734636864508,0.972823060737241,0.25641763563994024,0.3698833228640933
5,30,0.13955077901482582,32,6.34070810492679,1.0840096763916494,0.26707890250585464,0.45182185426119814
5,31,0.07200149819254875,32,6.989058329289994,0.950332315224677,0.2848835717582004,0.38212224879013956
6,0,0.3059437610208988,32,6.5788615954361465,0.844614254672365,0.1904407138445954,0.2463641371078099
6,1,0.059663377702236176,32,7.004860012475422,0.7918438577633902,0.2487674252031128,0.37061987580595335
6,2,0.04244270175695419,32,6.545569954471091,1.0787096030873258,0.34965829604720333,0.4992569575269387
6,3,0.05257599800825119,32,7.251328797615663,0.7312917146047058,0.24051088364422318,0.34082160304716747
6,4,0.09102257341146469,32,7.08341083289934,0.9157523520807365,0.23256494822001095,0.3429459254033457
6,5,0.18145549483597279,32,6.8193799943851,1.0017620523201671,0.2655383531660486,0.43181819520998943
6,6,0.15106785111129284,32,7.041033610081757,0.9055281152004122,0.2134468675195461,0.3896408199744602
6,7,0.22435912676155567,32,6.8951868226740665,0.7846893156123063,0.2506828704590665,0.4067026503549759
6,8,0.32805866561830044,32,6.753797081499062,0.905772151263645,0.28155280730105897,0.35359987928068054
6,9,0.3398410901427269,32,6.687775073091146,0.8949539923604064,0.2660607944779763,0.3044871314014328
6,10,0.32895314134657383,32,6.356615832627982,0.9916595493144129,0.29154858807757855,0.42437324839227386
6,11,0.41706052981317043,32,6.43019645905158,0.879374171324379,0.2579783083219153,0.37743804467852105
6,12,0.24887359142303467,32,6.758105388876107,0.5228579275285927,0.1718271818159946,0.2786742355347181
6,13,0.5559331085532904,32,6.356874307258575,0.7961154562522754,0.2656645204747987,0.32749939640184345
6,14,0.49402635358273983,32,5.567676372806302,1.2084274198204827,0.2854754018334858,0.40700501768014363
6,15,0.30621946044266224,32,6.467977634929979,0.9644706800273761,0.2837778730260262,0.38640453299401
6,16,0.24470975436270237,32,5.994255760868265,1.087325299194216,0.25448128525983965,0.41478568087369266
6,17,0.27922141924500465,32,6.413014196928218,0.9501894753618627,0.24922316563914043,0.35196447324027674
6,18,0.21551693603396416,32,6.578798310431706,0.7727795755782676,0.22036917527612482,0.33305521343347605
6,19,0.183476272970438,32,6.530381397967478,0.9329377019993199,0.2665656030287367,0.344167740170098
6,20,0.29321009665727615,32,5.888980472215026,1.112684925030977,0.2782530249576756,0.37877730931492704
6,21,0.20816830173134804,32,6.439619001829624,1.1146848401477394,0.34511746638766055,0.38697840996425337
6,22,0.2128490637987852,32,6.072523361106333,1.0011877396492768,0.3134869783909592,0.4123938453695991
6,23,0.15870283357799053,32,6.418944469778329,1.0187017409055796,0.34909161889551676,0.40279120566476667
6,24,0.17197213135659695,32,5.92629075143093,1.2274551882782614,0.3524428764598265,0.40940324944626677
6,25,0.11032267473638058,32,6.001329649046918,1.4149808391175664,0.35402696102053055,0.3740886339878283
6,26,0.1431795358657837,32,6.064191466123729,1.1028394848636918,0.30828110351216476,0.428259157564125
6,27,0.15552128665149212,32,6.260962639948635,1.0791426993492523,0.31560453188046006,0.43022504950541773
6,28,0.1173736322671175,32,6.822414307180688,0.8732523574708448,0.31078109086705363,0.3930529652975707
6,29,0.06819010898470879,32,6.691456612179806,0.9116748508974286,0.2711861319177193,0.3681872299661979
6,30,0.18671092577278614,32,6.176258363010123,1.1415229436271233,0.29316734892792695,0.4476627885624914
6,31,0.08434196189045906,32,7.013468673837343,0.9646709818670685,0.3265145647223693,0.380263636839714
7,0,0.3759083915501833,32,6.634660106425101,0.7980439880293115,0.22825238562779754,0.2319242521992186
7,1,0.07709146291017532,32,6.821672249412616,0.8875347216239877,0.37119659437790686,0.3639746143958383
7,2,0.06092569977045059,32,6.144596140330199,1.2425559222391733,0.48433597158271374,0.4984062430430868
7,3,0.0744221918284893,32,7.262810412780324,0.7335344300988869,0.31659108303600425,0.332037219287162
7,4,0.08513972535729408,32,7.059085096551885,0.8675137048599817,0.3218781802745362,0.33961188446617707
7,5,0.13369610160589218,32,6.646089069110111,1.0420710335691918,0.3625796198500104,0.41424841068077867
7,6,0.10757541842758656,32,6.887640126745612,0.9677490523762948,0.36072083753892503,0.3893505620993105
7,7,0.18174598179757595,32,6.710096674316642,0.8583227118664389,0.33684984131292195,0.3820231577810461
7,8,0.3687878120690584,32,6.082610301188196,1.1847109572233787,0.35011280462859545,0.35072333927326016
7,9,0.3940132800489664,32,6.3539991817905666,1.0856480585518398,0.3911763307674351,0.30444184197316887
7,10,0.36695950105786324,32,5.620296486464019,1.1431975077768843,0.43468428152331806,0.40526634144366624
7,11,0.3242631033062935,32,6.200955130258806,1.0374566501155007,0.3356114437831934,0.3762764155573245
7,12,0.23025643825531006,32,6.992121278873439,0.591191927779084,0.24742740699456894,0.2638006091175919
7,13,0.5586341451853514,32,5.686424355005389,0.97547429420794,0.3366867599881095,0.32199548738620104
7,14,0.5096816550940275,32,5.355816906777301,1.136375442537073,0.3698825389329604,0.39518196704933733
7,15,0.3030738066881895,32,6.130580821882798,1.0724896669057005,0.35062417380836364,0.383336401026734
7,16,0.1968672163784504,32,6.0644306678683035,1.068471438712364,0.34413768235901576,0.4085026234087745
7,17,0.22517397440969944,32,6.50107153738611,0.8787188421252088,0.2935037905801564,0.33916892928338016
7,18,0.1783506702631712,32,6.454280609803405,0.7997118371367726,0.268142368208881,0.3179884178782334
7,19,0.1515591014176607,32,6.641928407862569,0.8815973521455227,0.31993540430169026,0.3270052703113172
7,20,0.26801573112607,32,6.022934625686985,1.076127135814196,0.384668884704987,0.37822755601736174
7,21,0.12646972574293613,32,6.429679937184465,1.0062394350730495,0.3761185391680782,0.36604793817595693
7,22,0.16782199405133724,32,6.124537198141631,1.0033043883571668,0.34647322613870923,0.3770259815390925
7,23,0.1202019639313221,32,6.592947111699139,0.8904358364247562,0.3349961020431081,0.3759414122801417
7,24,0.13220120407640934,32,6.3279791582300335,1.0439514652323147,0.36055335828019763,0.3809230629530467
7,25,0.09462666139006615,32,6.2191937982673045,1.2035091195982757,0.38452895007089066,0.36405779750417944
7,26,0.09781729616224766,32,6.179763844319829,1.0419326176137211,0.3615498301593326,0.380905031954561
7,27,0.131023608148098,32,6.464503054426219,0.9682444500899026,0.3746231243403419,0.374959751552729
7,28,0.12318520061671734,32,6.610151398489639,0.9784074449940512,0.3339214949114504,0.36214625033929526
7,29,0.07441952638328075,32,6.688531277744505,0.9183551352568342,0.3245084972976786,0.327902999632687
7,30,0.19281191751360893,32,6.313312246966867,0.974334239923575,0.39520145521604577,0.38503243943920307
7,31,0.10039586946368217,32,7.118826825480686,0.8731666359778272,0.3304135601282253,0.35338910078104163
8,0,0.31962281093001366,32,6.577981703894384,0.8470429227166241,0.2391988104943666,0.22825238562779754
8,1,0.05607646144926548,32,6.725973627752514,0.9421690084741785,0.34254295615305935,0.37061987580595335
8,2,0.08444670587778091,32,6.222164397874703,1.2300995954476974,0.47815754424868445,0.4975555285592349
8,3,0.057294877246022224,32,7.206584463640544,0.8399199011998544,0.37568521565702684,0.3232528355271565
8,4,0.11009485088288784,32,6.870819851835087,0.9908314278480983,0.39773171576596755,0.33627784352900847
8,5,0.1943958681076765,32,6.335333949740091,1.1394282547908379,0.3799085468395116,0.3966786261515679
8,6,0.17600601352751255,32,6.693802001554333,1.093266553391163,0.3945566018571838,0.3890603042241608
8,7,0.23059404455125332,32,6.699656746926517,0.9926682233912301,0.42551937297864384,0.35734366520711636
8,8,0.32532096467912197,32,6.339271891486634,1.1259533941486168,0.5090844412234496,0.35011280462859545
8,9,0.28305140137672424,32,6.258030711935835,1.1444376853150002,0.5207606223385659,0.3044871314014328
8,10,0.35716186836361885,32,5.939862764375129,1.2419851290502644,0.5478796905101232,0.42437324839227386
8,11,0.30886067636311054,32,6.027317383448235,1.0464726223442131,0.4340727827417171,0.3751147864361279
8,12,0.1752157211303711,32,6.727743002062235,0.5704302311335114,0.2957752317757979,0.24892698270046568
8,13,0.45312860421836376,32,6.126265796437961,0.8264899811916528,0.3565438661791737,0.32749939640184345
8,14,0.3956448584794998,32,5.72074136118956,1.1124364351891431,0.4129626640853379,0.38335891641853104
8,15,0.2503545545041561,32,6.299733334809707,1.0683692247531411,0.3420522334031013,0.380268269059458
8,16,0.2730127703398466,32,5.7158513850955845,1.201432615193001,0.37595723331602693,0.4022195659438563
8,17,0.2037262599915266,32,6.63685576960845,0.8380769684169209,0.27259154980190636,0.3263733853264835
8,18,0.1802639625966549,32,6.642868569204445,0.8017116696801336,0.3030796071715348,0.3029216223229907
8,19,0.1438940055668354,32,6.816939827864125,0.8249473686575062,0.3013911013840334,0.31993540430169026
8,20,0.29633354023098946,32,6.031096763855736,1.0411503743646637,0.40497081859309525,0.37877730931492704
8,21,0.13998160138726234,32,6.573525223966788,0.9968251165697701,0.33719373239220696,0.3761185391680782
8,22,0.18485810235142708,32,6.25801325029453,0.9738071431807169,0.3294523078755055,0.34647322613870923
8,23,0.11920274421572685,32,6.651079312894129,0.9327936804765686,0.3030877686387487,0.34909161889551676
8,24,0.1212499588727951,32,6.245781600413228,1.1350476890083998,0.32921561451008813,0.36055335828019763
8,25,0.08630638010799885,32,6.1009170512962445,1.2864091308136079,0.34299721909809733,0.3740886339878283
8,26,0.13337242603302002,32,6.139097800466102,1.0911805077123526,0.3295086874140609,0.3615498301593326
8,27,0.12384474463760853,32,6.264211155681661,1.1078617960952135,0.3628010496778029,0.3746231243403419
8,28,0.10748309828341007,32,6.957728807224884,0.82640418931783,0.32470734234083226,0.3339214949114504
8,29,0.05404208041727543,32,6.751754640283446,0.8744415215796346,0.2988697566208871,0.3245084972976786
8,30,0.17452181689441204,32,6.449135592862845,1.0300044822089927,0.3312864276553152,0.39520145521604577
8,31,0.06377224437892437,32,6.96095929584117,0.9732997000957573,0.3249104143594637,0.3304135601282253
9,0,0.37195095233619213,32,6.64563414174106,0.854612375856938,0.2250991401778944,0.23372559806108206
9,1,0.06157330423593521,32,6.9220765814894705,0.8820818490121978,0.3845715033793307,0.3639746143958383
9,2,0.08205847814679146,32,6.145405400116289,1.111350728975765,0.5066044137630494,0.4909457500709743
9,3,0.08145563676953316,32,7.269259027848768,0.7355249371570496,0.3572194216327173,0.332037219287162
9,4,0.1254563182592392,32,6.937661090437164,0.9641365585403516,0.34535190039671426,0.33961188446617707
9,5,0.22402499429881573,32,6.257355422470791,1.21964907140765,0.4382619031338076,0.38829358649553974
9,6,0.13444996066391468,32,6.336961686693899,1.042910296495326,0.49610099404327684,0.3893505620993105
