condition,variant,step,layer,before_attention,after_attention,after_mlp
object0_world0,full,3,30,0.3827856481075287,0.493446946144104,0.33985257148742676
object0_world0,full,3,31,0.33985257148742676,1.145824909210205,0.8917203545570374
object0_world0,full,4,0,-0.6391893625259399,-1.0714588165283203,-0.7199730277061462
object0_world0,full,4,1,-0.7199730277061462,-0.7326898574829102,0.19729170203208923
object0_world0,full,4,2,0.19729170203208923,0.025168687105178833,-1.4605844020843506
object0_world0,full,4,3,-1.4605844020843506,-1.1858625411987305,-1.6173291206359863
object0_world0,full,4,4,-1.6173291206359863,-0.9719476699829102,0.7817662954330444
object0_world0,full,4,5,0.7817662954330444,1.3165241479873657,1.5191172361373901
object0_world0,full,4,6,1.5191172361373901,1.7100586891174316,1.0153284072875977
object0_world0,full,4,7,1.0153284072875977,1.4056732654571533,0.4978604316711426
object0_world0,full,4,8,0.4978604316711426,0.6034990549087524,-0.17093241214752197
object0_world0,full,4,9,-0.17093241214752197,-0.6338707208633423,-0.49016621708869934
object0_world0,full,4,10,-0.49016621708869934,-0.6039092540740967,0.25178414583206177
object0_world0,full,4,11,0.25178414583206177,0.7313106060028076,0.8033148050308228
object0_world0,full,4,12,0.8033148050308228,-0.16153490543365479,-0.9420915842056274
object0_world0,full,4,13,-0.9420915842056274,1.7953033447265625,0.6855325698852539
object0_world0,full,4,14,0.6855325698852539,-0.14438866078853607,1.0188978910446167
object0_world0,full,4,15,1.0188978910446167,1.3712656497955322,0.3569357395172119
object0_world0,full,4,16,0.3569357395172119,1.198125958442688,1.2376599311828613
object0_world0,full,4,17,1.2376599311828613,0.876404881477356,-0.6750218868255615
object0_world0,full,4,18,-0.6750218868255615,-0.6596311330795288,-0.3551838994026184
object0_world0,full,4,19,-0.3551838994026184,-0.7768760919570923,-1.3734550476074219
object0_world0,full,4,20,-1.3734550476074219,-1.498436450958252,-1.745822548866272
object0_world0,full,4,21,-1.745822548866272,-1.1668791770935059,-1.0161219835281372
object0_world0,full,4,22,-1.0161219835281372,-0.5671343803405762,-0.8024783730506897
object0_world0,full,4,23,-0.8024783730506897,-1.3317701816558838,-1.8110535144805908
object0_world0,full,4,24,-1.8110535144805908,-1.141974687576294,-0.6173093914985657
object0_world0,full,4,25,-0.6173093914985657,-1.0857784748077393,-1.1708083152770996
object0_world0,full,4,26,-1.1708083152770996,-1.1019370555877686,-1.4734655618667603
object0_world0,full,4,27,-1.4734655618667603,-1.3142681121826172,-1.9158538579940796
object0_world0,full,4,28,-1.9158538579940796,-1.6465821266174316,-1.4947212934494019
object0_world0,full,4,29,-1.4947212934494019,-1.2753502130508423,-1.7242528200149536
object0_world0,full,4,30,-1.7242528200149536,-1.3485358953475952,-0.9425739049911499
object0_world0,full,4,31,-0.9425739049911499,-0.1379697322845459,-0.06412573158740997
object0_world0,full,5,0,-1.5061038732528687,-1.441656470298767,0.0689690113067627
object0_world0,full,5,1,0.0689690113067627,-0.12359362840652466,-0.49763286113739014
object0_world0,full,5,2,-0.49763286113739014,-1.396936058998108,-1.5382089614868164
object0_world0,full,5,3,-1.5382089614868164,-1.509783148765564,1.1182441711425781
object0_world0,full,5,4,1.1182441711425781,1.8567675352096558,0.9227028489112854
object0_world0,full,5,5,0.9227028489112854,1.0762605667114258,0.8221459984779358
object0_world0,full,5,6,0.8221459984779358,1.155923843383789,1.5458738803863525
object0_world0,full,5,7,1.5458738803863525,2.1721901893615723,0.9264906644821167
object0_world0,full,5,8,0.9264906644821167,1.347833275794983,0.1309780478477478
object0_world0,full,5,9,0.1309780478477478,-0.07752802968025208,0.5171536207199097
object0_world0,full,5,10,0.5171536207199097,0.739844560623169,0.4669329524040222
object0_world0,full,5,11,0.4669329524040222,0.6014527678489685,0.11026251316070557
object0_world0,full,5,12,0.11026251316070557,-0.8429396748542786,0.6003933548927307
object0_world0,full,5,13,0.6003933548927307,3.543750762939453,2.4202921390533447
object0_world0,full,5,14,2.4202921390533447,1.6331933736801147,1.7487475872039795
object0_world0,full,5,15,1.7487475872039795,2.4078922271728516,1.7431495189666748
object0_world0,full,5,16,1.7431495189666748,1.6270474195480347,0.4220525622367859
object0_world0,full,5,17,0.4220525622367859,0.48379379510879517,-0.4271950423717499
object0_world0,full,5,18,-0.4271950423717499,-0.7353526949882507,-0.735996425151825
object0_world0,full,5,19,-0.735996425151825,-1.0695712566375732,-1.3949297666549683
object0_world0,full,5,20,-1.3949297666549683,-1.6899163722991943,-1.433763861656189
object0_world0,full,5,21,-1.433763861656189,-1.1883347034454346,-2.0260472297668457
object0_world0,full,5,22,-2.0260472297668457,-1.7717375755310059,-2.0075855255126953
object0_world0,full,5,23,-2.0075855255126953,-2.162825345993042,-2.367192268371582
object0_world0,full,5,24,-2.367192268371582,-1.8004677295684814,-1.260546088218689
object0_world0,full,5,25,-1.260546088218689,-1.7942171096801758,-1.8121466636657715
object0_world0,full,5,26,-1.8121466636657715,-1.6969069242477417,-1.6112897396087646
object0_world0,full,5,27,-1.6112897396087646,-1.5521576404571533,-1.3467891216278076
object0_world0,full,5,28,-1.3467891216278076,-1.2655636072158813,-1.4065607786178589
object0_world0,full,5,29,-1.4065607786178589,-1.1114730834960938,-1.4627158641815186
object0_world0,full,5,30,-1.4627158641815186,-1.2672005891799927,-0.7949276566505432
object0_world0,full,5,31,-0.7949276566505432,0.15628759562969208,0.1322210729122162
object0_world0,full,6,0,0.29367437958717346,-0.02548026293516159,-0.4275808334350586
object0_world0,full,6,1,-0.4275808334350586,-0.536514163017273,0.6237354278564453
object0_world0,full,6,2,0.6237354278564453,-0.4839012622833252,1.2339677810668945
object0_world0,full,6,3,1.2339677810668945,0.8599060773849487,0.973410964012146
object0_world0,full,6,4,0.973410964012146,0.9634355306625366,0.06871217489242554
object0_world0,full,6,5,0.06871217489242554,1.1158194541931152,0.8848116397857666
object0_world0,full,6,6,0.8848116397857666,0.9810662865638733,0.286515474319458
object0_world0,full,6,7,0.286515474319458,1.8634281158447266,0.9712314605712891
object0_world0,full,6,8,0.9712314605712891,0.8806878328323364,-0.2735482454299927
object0_world0,full,6,9,-0.2735482454299927,-0.0888972282409668,0.7682166695594788
object0_world0,full,6,10,0.7682166695594788,1.2509981393814087,0.8000631928443909
object0_world0,full,6,11,0.8000631928443909,0.9973366260528564,0.9902119636535645
object0_world0,full,6,12,0.9902119636535645,0.3984229862689972,-0.3236004710197449
object0_world0,full,6,13,-0.3236004710197449,1.7269545793533325,-1.149727702140808
object0_world0,full,6,14,-1.149727702140808,-0.3790881931781769,0.24368950724601746
object0_world0,full,6,15,0.24368950724601746,1.9747314453125,1.011343002319336
object0_world0,full,6,16,1.011343002319336,1.6271635293960571,1.342625617980957
object0_world0,full,6,17,1.342625617980957,0.6537023782730103,-0.3046327233314514
object0_world0,full,6,18,-0.3046327233314514,-0.37838584184646606,-0.05102755129337311
object0_world0,full,6,19,-0.05102755129337311,-0.6235917210578918,-1.5401333570480347
object0_world0,full,6,20,-1.5401333570480347,-1.9102250337600708,-1.4172828197479248
object0_world0,full,6,21,-1.4172828197479248,-1.271945595741272,-1.644173502922058
object0_world0,full,6,22,-1.644173502922058,-1.6541692018508911,-1.0631420612335205
object0_world0,full,6,23,-1.0631420612335205,-0.6069374680519104,-1.1358566284179688
object0_world0,full,6,24,-1.1358566284179688,-1.1246105432510376,-0.5285054445266724
object0_world0,full,6,25,-0.5285054445266724,-1.0079185962677002,-0.9916160106658936
object0_world0,full,6,26,-0.9916160106658936,-1.0086357593536377,-0.6201238632202148
object0_world0,full,6,27,-0.6201238632202148,-0.827661395072937,-0.7195065021514893
object0_world0,full,6,28,-0.7195065021514893,-0.725581169128418,-0.8610512018203735
object0_world0,full,6,29,-0.8610512018203735,-0.6605358123779297,-0.8073229789733887
object0_world0,full,6,30,-0.8073229789733887,-1.0734350681304932,-1.1751394271850586
object0_world0,full,6,31,-1.1751394271850586,0.1477794647216797,0.5020180344581604
object0_world0,full,7,0,-0.6932618618011475,-1.3422363996505737,-1.9924190044403076
object0_world0,full,7,1,-1.9924190044403076,-3.2608113288879395,-2.166289806365967
object0_world0,full,7,2,-2.166289806365967,-1.088754415512085,-0.7492175102233887
object0_world0,full,7,3,-0.7492175102233887,-0.13444682955741882,-1.87744140625
object0_world0,full,7,4,-1.87744140625,-1.455049753189087,-1.244852900505066
object0_world0,full,7,5,-1.244852900505066,-0.4366587996482849,0.9496163725852966
object0_world0,full,7,6,0.9496163725852966,2.159273386001587,1.946887731552124
object0_world0,full,7,7,1.946887731552124,3.2277722358703613,2.978907585144043
object0_world0,full,7,8,2.978907585144043,3.0560386180877686,2.397489547729492
object0_world0,full,7,9,2.397489547729492,2.7146222591400146,1.9609869718551636
object0_world0,full,7,10,1.9609869718551636,2.2369165420532227,3.694695472717285
object0_world0,full,7,11,3.694695472717285,3.3461058139801025,1.9304853677749634
object0_world0,full,7,12,1.9304853677749634,1.6554960012435913,1.6659598350524902
object0_world0,full,7,13,1.6659598350524902,3.4714558124542236,2.309170722961426
object0_world0,full,7,14,2.309170722961426,2.1976256370544434,2.8768577575683594
object0_world0,full,7,15,2.8768577575683594,3.4779176712036133,3.4312050342559814
object0_world0,full,7,16,3.4312050342559814,3.56318736076355,4.044872760772705
object0_world0,full,7,17,4.044872760772705,3.8359036445617676,3.247002601623535
object0_world0,full,7,18,3.247002601623535,2.6820740699768066,2.4084672927856445
object0_world0,full,7,19,2.4084672927856445,1.9279189109802246,1.2459651231765747
object0_world0,full,7,20,1.2459651231765747,0.8814698457717896,0.7626969218254089
object0_world0,full,7,21,0.7626969218254089,1.2041740417480469,1.0962293148040771
object0_world0,full,7,22,1.0962293148040771,0.914862871170044,0.7519606351852417
object0_world0,full,7,23,0.7519606351852417,0.8591001033782959,0.8669451475143433
object0_world0,full,7,24,0.8669451475143433,0.9556605219841003,0.7604401111602783
object0_world0,full,7,25,0.7604401111602783,0.6170908212661743,0.693769097328186
object0_world0,full,7,26,0.693769097328186,0.9640413522720337,1.131566047668457
object0_world0,full,7,27,1.131566047668457,1.0291978120803833,0.5413724780082703
object0_world0,full,7,28,0.5413724780082703,0.15103626251220703,-0.16755107045173645
object0_world0,full,7,29,-0.16755107045173645,-0.07429540157318115,-0.8549076318740845
object0_world0,full,7,30,-0.8549076318740845,-0.7642381191253662,-1.0768041610717773
object0_world0,full,7,31,-1.0768041610717773,-0.2230890393257141,0.2606388032436371
object0_world0,full,8,0,-0.12239432334899902,-0.5760470032691956,0.6131119728088379
object0_world0,full,8,1,0.6131119728088379,0.1501384973526001,1.9866087436676025
object0_world0,full,8,2,1.9866087436676025,1.429351568222046,2.094517707824707
object0_world0,full,8,3,2.094517707824707,1.8030695915222168,0.19146859645843506
object0_world0,full,8,4,0.19146859645843506,0.6010522842407227,1.3269950151443481
object0_world0,full,8,5,1.3269950151443481,2.5609071254730225,1.524578332901001
object0_world0,full,8,6,1.524578332901001,1.559678316116333,0.9575258493423462
object0_world0,full,8,7,0.9575258493423462,1.8705955743789673,3.2023234367370605
object0_world0,full,8,8,3.2023234367370605,3.465094804763794,3.790741443634033
object0_world0,full,8,9,3.790741443634033,4.277471542358398,2.5984079837799072
object0_world0,full,8,10,2.5984079837799072,2.16518235206604,2.691066265106201
object0_world0,full,8,11,2.691066265106201,2.3050131797790527,2.948172092437744
object0_world0,full,8,12,2.948172092437744,2.442965269088745,1.5128556489944458
object0_world0,full,8,13,1.5128556489944458,3.7787179946899414,1.7382309436798096
object0_world0,full,8,14,1.7382309436798096,1.2694835662841797,2.724478244781494
object0_world0,full,8,15,2.724478244781494,2.4359402656555176,2.969513416290283
object0_world0,full,8,16,2.969513416290283,2.547478675842285,2.085508108139038
object0_world0,full,8,17,2.085508108139038,2.1507561206817627,0.3718280792236328
object0_world0,full,8,18,0.3718280792236328,-0.0799940824508667,0.45164430141448975
object0_world0,full,8,19,0.45164430141448975,-0.05460512638092041,0.10217404365539551
object0_world0,full,8,20,0.10217404365539551,0.22481179237365723,0.4151507019996643
object0_world0,full,8,21,0.4151507019996643,0.5836740732192993,0.8663763403892517
object0_world0,full,8,22,0.8663763403892517,0.6402715444564819,0.06146502494812012
object0_world0,full,8,23,0.06146502494812012,0.15965402126312256,0.4238397479057312
object0_world0,full,8,24,0.4238397479057312,0.49471861124038696,0.5243226885795593
object0_world0,full,8,25,0.5243226885795593,-0.20936733484268188,-0.2767123579978943
object0_world0,full,8,26,-0.2767123579978943,-0.17826956510543823,-0.26959043741226196
object0_world0,full,8,27,-0.26959043741226196,-0.22046977281570435,0.3764798045158386
object0_world0,full,8,28,0.3764798045158386,0.06916660070419312,0.09246289730072021
object0_world0,full,8,29,0.09246289730072021,0.38404303789138794,0.8780719041824341
object0_world0,full,8,30,0.8780719041824341,0.6878535151481628,0.3941701054573059
object0_world0,full,8,31,0.3941701054573059,0.828911304473877,1.0687566995620728
object0_world0,full,9,0,-0.6391893625259399,0.16535502672195435,-0.3300341069698334
object0_world0,full,9,1,-0.3300341069698334,0.2262950837612152,0.44831979274749756
object0_world0,full,9,2,0.44831979274749756,0.607408344745636,0.06574729084968567
object0_world0,full,9,3,0.06574729084968567,0.19810336828231812,-1.0947293043136597
object0_world0,full,9,4,-1.0947293043136597,0.4128497838973999,1.6176643371582031
object0_world0,full,9,5,1.6176643371582031,2.456512451171875,1.4009108543395996
object0_world0,full,9,6,1.4009108543395996,1.0696836709976196,0.40140071511268616
object0_world0,full,9,7,0.40140071511268616,1.2367804050445557,3.062154769897461
object0_world0,full,9,8,3.062154769897461,2.614469051361084,1.3446571826934814
object0_world0,full,9,9,1.3446571826934814,0.3625475764274597,0.7611891627311707
object0_world0,full,9,10,0.7611891627311707,-0.2612358331680298,0.9063930511474609
object0_world0,full,9,11,0.9063930511474609,0.9295072555541992,-0.21184873580932617
object0_world0,full,9,12,-0.21184873580932617,-0.5779531002044678,-1.2308828830718994
object0_world0,full,9,13,-1.2308828830718994,1.936246633529663,1.3581284284591675
object0_world0,full,9,14,1.3581284284591675,1.424142837524414,0.6312309503555298
object0_world0,full,9,15,0.6312309503555298,0.8903887867927551,1.7169708013534546
object0_world0,full,9,16,1.7169708013534546,1.1465497016906738,0.6096057295799255
object0_world0,full,9,17,0.6096057295799255,0.831049919128418,0.6537653803825378
object0_world0,full,9,18,0.6537653803825378,0.25263530015945435,0.35408568382263184
object0_world0,full,9,19,0.35408568382263184,0.2055269479751587,0.050726890563964844
object0_world0,full,9,20,0.050726890563964844,-0.6139931678771973,-1.1188055276870728
object0_world0,full,9,21,-1.1188055276870728,-0.9443650245666504,-1.1678121089935303
object0_world0,full,9,22,-1.1678121089935303,-1.080022931098938,-1.4782688617706299
object0_world0,full,9,23,-1.4782688617706299,-1.438291072845459,-1.817800760269165
object0_world0,full,9,24,-1.817800760269165,-1.382894515991211,-1.1832962036132812
object0_world0,full,9,25,-1.1832962036132812,-1.9835777282714844,-2.019838333129883
object0_world0,full,9,26,-2.019838333129883,-1.6793302297592163,-1.8270450830459595
object0_world0,full,9,27,-1.8270450830459595,-1.5851452350616455,-1.3777365684509277
object0_world0,full,9,28,-1.3777365684509277,-1.5342682600021362,-1.454313039779663
object0_world0,full,9,29,-1.454313039779663,-1.1901702880859375,-1.0440685749053955
object0_world0,full,9,30,-1.0440685749053955,-0.8962373733520508,-0.9223301410675049
object0_world0,full,9,31,-0.9223301410675049,-0.2776007652282715,0.21871328353881836
object0_world0,full,10,0,-1.249176263809204,-1.2977139949798584,0.08701717853546143
object0_world0,full,10,1,0.08701717853546143,-0.5119057893753052,-0.7053459882736206
object0_world0,full,10,2,-0.7053459882736206,-1.0224052667617798,-1.640378713607788
object0_world0,full,10,3,-1.640378713607788,-1.5424357652664185,-0.9491099119186401
object0_world0,full,10,4,-0.9491099119186401,0.23767346143722534,1.3202972412109375
object0_world0,full,10,5,1.3202972412109375,2.123732566833496,2.7151808738708496
object0_world0,full,10,6,2.7151808738708496,1.8674261569976807,1.2044198513031006
object0_world0,full,10,7,1.2044198513031006,1.1008450984954834,2.550079584121704
object0_world0,full,10,8,2.550079584121704,2.3946003913879395,0.215542733669281
object0_world0,full,10,9,0.215542733669281,0.5723052024841309,0.6406726837158203
object0_world0,full,10,10,0.6406726837158203,0.6332902908325195,0.9202877283096313
object0_world0,full,10,11,0.9202877283096313,1.0853586196899414,0.46086299419403076
object0_world0,full,10,12,0.46086299419403076,0.10683876276016235,-0.04203939437866211
object0_world0,full,10,13,-0.04203939437866211,2.3221731185913086,0.8159722089767456
object0_world0,full,10,14,0.8159722089767456,1.0285687446594238,0.7556930780410767
object0_world0,full,10,15,0.7556930780410767,1.087894082069397,1.428162932395935
object0_world0,full,10,16,1.428162932395935,0.9177634716033936,-0.2890007495880127
object0_world0,full,10,17,-0.2890007495880127,-0.5142472982406616,-1.2334613800048828
object0_world0,full,10,18,-1.2334613800048828,-1.7955358028411865,-1.766735553741455
object0_world0,full,10,19,-1.766735553741455,-1.658356785774231,-2.724228858947754
object0_world0,full,10,20,-2.724228858947754,-2.7758970260620117,-2.457031488418579
object0_world0,full,10,21,-2.457031488418579,-2.5587143898010254,-2.602750062942505
object0_world0,full,10,22,-2.602750062942505,-2.3903822898864746,-2.166962146759033
object0_world0,full,10,23,-2.166962146759033,-2.0585970878601074,-2.8743836879730225
object0_world0,full,10,24,-2.8743836879730225,-2.658296823501587,-2.336508274078369
object0_world0,full,10,25,-2.336508274078369,-2.549870014190674,-2.7988781929016113
object0_world0,full,10,26,-2.7988781929016113,-2.5145390033721924,-2.319988250732422
object0_world0,full,10,27,-2.319988250732422,-2.145252227783203,-2.2517662048339844
object0_world0,full,10,28,-2.2517662048339844,-2.403101921081543,-2.1144304275512695
object0_world0,full,10,29,-2.1144304275512695,-1.6897727251052856,-0.7535268068313599
object0_world0,full,10,30,-0.7535268068313599,-0.6869996786117554,-0.7160767316818237
